N1,N2,...,Nx
[29, 8, 11, 7, 7, 31, 36, 24, 42, 30, 24, 0, 39, 46, 9, 9, 41, 27, 36, 13, 18, 3, 26, 44, 16, 15, 34, 15, 18, 32, 29, 31, 13, 30, 28, 28, 0, 21, 13, 38, 29, 46, 3, 22, 46, 14, 30, 21, 13, 35, 5, 21, 30, 22, 20, 39, 17, 28, 22, 15, 7, 18, 26, 2, 32, 39, 32, 15, 12, 41, 44, 7, 39, 12, 1, 28, 39, 36, 21, 44, 16, 16, 1, 38, 29, 20, 31, 1, 50, 3, 24, 0, 18, 44, 34, 3, 12, 40, 20, 8, 50]
[1, 39, 29, 29, 45, 17, 34, 30, 12, 18, 29, 0, 29, 46, 7, 1, 22, 12, 29, 27, 50, 4, 43, 24, 50, 40, 42, 10, 41, 26, 8, 22, 12, 40, 21, 16, 11, 20, 31, 35, 44, 44, 37, 45, 21, 6, 25, 14, 9, 28, 35, 17, 33, 45, 21, 22, 12, 2, 12, 4, 38, 42, 48, 2, 11, 7, 25, 37, 47, 9, 18, 3, 27, 42, 43, 10, 25, 36, 8, 45, 8, 23, 30, 7, 48, 2, 11, 16, 50, 4, 41, 18, 0, 27, 3, 12, 48, 44, 27, 22, 6]
[42, 27, 2, 6, 2, 50, 4, 8, 38, 8, 1, 24, 42, 23, 26, 48, 4, 36, 24, 15, 26, 17, 26, 23, 28, 10, 1, 20, 4, 38, 24, 21, 16, 49, 36, 29, 3, 24, 32, 21, 1, 36, 30, 6, 13, 17, 10, 50, 37, 3, 6, 15, 37, 17, 30, 6, 5, 4, 18, 49, 6, 44, 45, 21, 38, 16, 50, 7, 42, 26, 1, 11, 49, 7, 14, 7, 46, 32, 3, 17, 10, 36, 11, 45, 12, 30, 18, 50, 17, 23, 10, 44, 27, 0, 41, 16, 46, 10, 4, 3, 29]
[12, 10, 33, 28, 26, 7, 15, 43, 2, 49, 38, 29, 17, 34, 41, 16, 4, 31, 49, 49, 39, 49, 47, 44, 32, 35, 14, 3, 49, 44, 11, 32, 7, 4, 30, 16, 44, 50, 43, 46, 25, 38, 8, 40, 28, 25, 41, 34, 7, 19, 27, 30, 32, 44, 48, 16, 4, 27, 3, 42, 13, 37, 46, 47, 25, 26, 22, 5, 41, 45, 35, 13, 45, 47, 35, 32, 47, 11, 39, 31, 38, 1, 1, 12, 27, 48, 16, 1, 45, 20, 20, 34, 3, 41, 0, 48, 42, 24, 2, 22, 14]
[49, 19, 42, 16, 7, 26, 39, 1, 9, 50, 37, 15, 49, 19, 22, 21, 20, 18, 26, 23, 41, 36, 17, 21, 43, 16, 2, 34, 40, 41, 6, 44, 16, 31, 6, 3, 26, 6, 9, 11, 25, 47, 26, 14, 31, 34, 1, 41, 3, 16, 6, 36, 29, 7, 16, 19, 7, 47, 36, 3, 0, 31, 29, 43, 5, 44, 18, 17, 40, 11, 48, 3, 34, 40, 0, 24, 28, 28, 46, 31, 18, 31, 21, 41, 12, 20, 2, 17, 27, 45, 49, 3, 12, 16, 48, 0, 41, 36, 4, 8, 46]
[41, 27, 40, 12, 32, 26, 7, 1, 19, 45, 38, 12, 46, 2, 36, 22, 5, 33, 10, 47, 35, 31, 17, 12, 20, 46, 36, 41, 29, 45, 45, 1, 11, 50, 29, 46, 29, 32, 41, 17, 39, 28, 35, 42, 43, 9, 27, 44, 20, 40, 47, 33, 41, 39, 46, 29, 29, 42, 15, 13, 17, 27, 29, 50, 42, 48, 6, 28, 41, 20, 31, 20, 2, 12, 46, 19, 11, 40, 3, 0, 44, 2, 49, 16, 6, 45, 35, 0, 30, 7, 34, 12, 48, 46, 42, 41, 0, 16, 45, 3, 30]
[2, 44, 49, 10, 6, 30, 42, 30, 11, 1, 28, 29, 1, 5, 6, 48, 4, 2, 2, 9, 25, 5, 40, 18, 5, 17, 0, 13, 50, 46, 41, 9, 37, 44, 19, 25, 27, 9, 15, 15, 22, 9, 4, 45, 28, 16, 50, 27, 5, 39, 27, 26, 47, 40, 41, 33, 4, 16, 47, 37, 44, 2, 5, 39, 5, 21, 19, 1, 23, 2, 25, 3, 35, 41, 3, 33, 5, 40, 32, 20, 28, 9, 23, 43, 35, 11, 38, 41, 3, 40, 34, 40, 44, 10, 24, 36, 16, 0, 50, 8, 12]
[15, 11, 33, 9, 10, 10, 19, 43, 5, 11, 8, 36, 9, 39, 41, 21, 49, 33, 39, 43, 28, 13, 39, 34, 33, 2, 36, 31, 31, 37, 3, 13, 11, 50, 26, 48, 48, 46, 5, 30, 30, 38, 26, 27, 5, 10, 31, 47, 3, 20, 19, 46, 42, 37, 35, 47, 21, 19, 39, 50, 28, 11, 2, 31, 48, 11, 33, 7, 46, 12, 25, 36, 34, 5, 37, 10, 45, 1, 25, 4, 11, 21, 1, 35, 33, 22, 49, 3, 40, 45, 30, 20, 27, 4, 2, 4, 45, 50, 0, 32, 33]
[9, 18, 33, 5, 43, 26, 42, 3, 36, 34, 45, 10, 43, 34, 44, 11, 39, 9, 32, 0, 48, 8, 3, 35, 34, 50, 39, 3, 39, 7, 24, 28, 1, 45, 45, 15, 24, 14, 43, 46, 15, 18, 44, 18, 19, 32, 7, 46, 22, 47, 31, 44, 17, 36, 16, 15, 1, 20, 34, 16, 5, 29, 38, 29, 48, 25, 22, 34, 31, 18, 23, 10, 31, 30, 25, 25, 38, 37, 4, 44, 40, 48, 33, 28, 36, 39, 24, 0, 11, 4, 40, 8, 22, 3, 22, 8, 3, 8, 32, 0, 23]
[46, 24, 20, 42, 0, 3, 6, 39, 17, 36, 7, 13, 38, 28, 23, 43, 44, 10, 13, 12, 17, 45, 25, 12, 33, 8, 16, 0, 38, 26, 27, 18, 37, 33, 14, 49, 9, 20, 30, 47, 38, 7, 37, 30, 46, 48, 2, 0, 38, 24, 0, 18, 41, 46, 13, 48, 2, 6, 30, 12, 24, 14, 17, 19, 9, 2, 6, 27, 15, 24, 47, 30, 22, 25, 31, 39, 2, 5, 21, 2, 0, 2, 50, 31, 44, 15, 30, 45, 50, 34, 18, 50, 6, 29, 14, 46, 30, 12, 33, 23, 0]
