N1,N2,...,Nx
[17, 0, 14, 32, 3, 6, 24, 26, 22, 36, 16, 24, 40, 24, 42, 6, 47, 33, 39, 26, 7, 32, 30, 50, 30, 26, 26, 20, 46, 7, 0, 7, 15, 16, 32, 38, 49, 32, 41, 38, 1, 48, 50, 18, 6, 29, 38, 50, 0, 7, 30, 3, 42, 38, 29, 13, 31, 39, 42, 5, 48, 48, 22, 34, 36, 36, 10, 8, 22, 5, 47, 34, 46, 7, 4, 10, 36, 27, 26, 6, 3, 31, 13, 10, 22, 13, 49, 8, 44, 43, 20, 16, 36, 39, 12, 32, 13, 26, 45, 32, 34, 40, 31, 7, 2, 31, 45, 35, 16, 40, 45, 5, 33, 10, 11, 20, 27, 33, 4, 0, 24, 12, 0, 43, 26, 0, 2, 24, 0, 41, 23, 45, 49, 29, 42, 33, 9, 30, 7, 45, 18, 13, 12, 37, 42, 11, 26, 27, 30, 14, 16, 17, 50, 2, 9, 1, 19, 31, 13, 21, 7, 7, 15, 37, 23, 26, 40, 31, 29, 25, 39, 7, 46, 2, 28, 22, 22, 45, 34, 45, 45, 37, 22, 44, 37, 3, 17, 30, 32, 15, 24, 38, 9]
[13, 37, 11, 37, 4, 7, 26, 37, 26, 48, 19, 41, 34, 25, 49, 43, 21, 2, 19, 48, 28, 23, 21, 5, 33, 32, 28, 10, 33, 45, 40, 10, 2, 5, 44, 1, 36, 32, 25, 11, 33, 50, 22, 46, 43, 46, 32, 41, 7, 0, 5, 44, 18, 2, 13, 25, 37, 9, 18, 3, 41, 42, 19, 21, 43, 15, 21, 5, 16, 27, 39, 0, 22, 37, 0, 9, 27, 5, 10, 19, 34, 1, 47, 15, 38, 14, 32, 6, 43, 14, 28, 24, 0, 37, 36, 5, 23, 4, 32, 33, 1, 16, 19, 46, 40, 32, 40, 39, 29, 3, 19, 17, 40, 7, 50, 26, 25, 48, 19, 42, 40, 50, 29, 15, 4, 36, 27, 6, 9, 29, 14, 12, 22, 26, 13, 19, 33, 3, 4, 44, 35, 36, 47, 11, 37, 6, 23, 29, 8, 44, 11, 4, 1, 41, 11, 40, 6, 36, 35, 49, 26, 49, 3, 36, 37, 3, 15, 16, 44, 48, 24, 38, 45, 19, 32, 3, 0, 21, 30, 16, 2, 45, 6, 12, 42, 43, 1, 20, 29, 50, 20, 40, 47]
[44, 22, 28, 0, 43, 35, 43, 35, 27, 35, 31, 1, 48, 10, 49, 36, 36, 25, 4, 42, 49, 17, 22, 6, 21, 16, 47, 34, 45, 26, 21, 32, 44, 38, 32, 2, 48, 7, 25, 39, 32, 41, 4, 40, 18, 21, 9, 6, 30, 5, 0, 18, 18, 14, 17, 38, 22, 14, 43, 12, 19, 35, 48, 44, 15, 40, 16, 32, 48, 30, 42, 32, 3, 39, 22, 13, 8, 30, 40, 42, 39, 11, 45, 25, 28, 26, 7, 46, 20, 4, 27, 40, 7, 28, 31, 34, 5, 16, 24, 7, 30, 16, 47, 0, 32, 11, 40, 14, 13, 0, 48, 37, 35, 15, 43, 12, 36, 33, 13, 4, 29, 21, 5, 48, 26, 24, 8, 31, 13, 34, 33, 3, 0, 13, 21, 39, 28, 35, 16, 31, 12, 43, 14, 48, 26, 2, 40, 1, 11, 45, 2, 44, 37, 50, 34, 37, 49, 4, 40, 42, 34, 38, 15, 24, 3, 2, 46, 45, 43, 23, 11, 28, 13, 21, 8, 26, 41, 9, 12, 11, 23, 31, 3, 35, 27, 39, 35, 4, 20, 27, 40, 48, 26]
[21, 32, 27, 18, 22, 22, 4, 26, 5, 50, 33, 32, 28, 44, 28, 18, 31, 3, 15, 18, 5, 37, 5, 48, 22, 34, 5, 44, 45, 22, 45, 46, 1, 47, 29, 37, 41, 12, 21, 31, 26, 42, 40, 34, 0, 16, 23, 32, 3, 44, 18, 0, 39, 5, 0, 49, 23, 8, 14, 42, 4, 49, 44, 12, 26, 49, 41, 6, 18, 17, 42, 17, 7, 35, 26, 1, 8, 0, 28, 14, 37, 5, 1, 13, 37, 36, 48, 19, 13, 43, 7, 39, 28, 32, 20, 35, 23, 7, 40, 14, 3, 8, 0, 15, 31, 3, 41, 25, 6, 34, 32, 34, 7, 21, 16, 49, 4, 33, 49, 20, 16, 5, 28, 2, 9, 17, 11, 32, 34, 45, 43, 4, 22, 37, 40, 45, 14, 2, 44, 36, 17, 12, 18, 50, 8, 28, 49, 34, 30, 11, 35, 37, 16, 19, 24, 3, 26, 33, 5, 9, 32, 34, 8, 22, 16, 33, 30, 38, 44, 44, 7, 39, 7, 13, 44, 5, 2, 45, 4, 9, 36, 2, 33, 32, 40, 44, 17, 50, 24, 39, 3, 28, 17]
[45, 4, 39, 25, 50, 27, 49, 12, 5, 28, 26, 15, 43, 43, 48, 46, 14, 36, 17, 48, 45, 3, 7, 19, 21, 36, 28, 48, 36, 35, 37, 44, 16, 32, 0, 42, 23, 48, 3, 30, 37, 39, 24, 39, 25, 46, 50, 3, 42, 18, 18, 39, 0, 17, 24, 45, 30, 32, 44, 22, 46, 38, 39, 29, 20, 24, 12, 21, 44, 15, 43, 19, 16, 27, 45, 36, 37, 36, 40, 40, 27, 28, 7, 0, 3, 4, 36, 30, 33, 43, 18, 50, 1, 37, 11, 22, 8, 19, 7, 23, 14, 25, 15, 13, 6, 0, 4, 3, 11, 21, 25, 8, 22, 19, 12, 2, 44, 47, 16, 36, 16, 17, 22, 50, 42, 19, 40, 5, 31, 4, 6, 29, 17, 47, 24, 39, 28, 49, 10, 11, 32, 43, 10, 16, 6, 18, 26, 1, 24, 48, 30, 27, 7, 33, 23, 45, 26, 34, 35, 16, 50, 44, 14, 9, 32, 23, 39, 0, 3, 45, 3, 33, 46, 6, 20, 45, 45, 10, 41, 11, 45, 11, 46, 44, 2, 10, 14, 34, 8, 13, 40, 23, 30]
[12, 41, 32, 5, 40, 22, 13, 38, 15, 45, 31, 26, 2, 28, 42, 22, 6, 22, 26, 50, 3, 36, 42, 8, 46, 26, 0, 9, 1, 36, 44, 21, 20, 15, 24, 30, 20, 23, 0, 2, 47, 2, 20, 43, 48, 2, 31, 50, 38, 2, 14, 5, 17, 0, 30, 44, 19, 33, 50, 29, 10, 11, 12, 29, 34, 4, 45, 49, 6, 0, 35, 36, 8, 30, 30, 14, 18, 23, 5, 47, 14, 20, 35, 40, 11, 11, 39, 24, 15, 22, 46, 21, 29, 42, 11, 19, 15, 38, 39, 37, 18, 17, 8, 47, 24, 22, 28, 18, 28, 6, 7, 2, 29, 3, 45, 27, 19, 43, 45, 32, 34, 42, 47, 27, 8, 5, 47, 5, 33, 20, 44, 19, 25, 32, 34, 27, 6, 4, 25, 21, 50, 33, 46, 7, 45, 33, 4, 43, 12, 15, 11, 35, 48, 43, 12, 48, 28, 30, 24, 14, 14, 2, 45, 6, 2, 20, 17, 10, 2, 45, 15, 41, 30, 46, 4, 36, 11, 15, 6, 11, 9, 38, 37, 5, 32, 33, 29, 9, 17, 17, 17, 26, 7]
[14, 44, 15, 2, 14, 22, 16, 41, 46, 16, 11, 30, 19, 39, 18, 26, 12, 2, 3, 49, 29, 43, 30, 20, 36, 37, 12, 48, 23, 48, 49, 17, 7, 40, 4, 29, 38, 13, 14, 9, 41, 36, 49, 49, 12, 23, 3, 46, 29, 13, 17, 0, 24, 30, 0, 16, 18, 15, 9, 20, 41, 37, 42, 48, 45, 38, 1, 46, 26, 15, 32, 30, 45, 21, 4, 49, 4, 27, 7, 43, 47, 17, 14, 33, 18, 8, 21, 16, 43, 11, 2, 39, 2, 24, 2, 47, 35, 24, 24, 35, 37, 49, 48, 30, 12, 7, 17, 34, 24, 42, 6, 7, 5, 29, 44, 45, 20, 3, 35, 4, 39, 22, 11, 0, 28, 44, 28, 9, 40, 31, 5, 10, 2, 4, 34, 36, 10, 15, 9, 5, 13, 26, 20, 22, 14, 38, 21, 39, 16, 14, 21, 45, 21, 0, 41, 50, 43, 5, 7, 22, 10, 44, 0, 42, 21, 20, 46, 22, 44, 18, 41, 38, 14, 9, 4, 5, 4, 27, 50, 44, 40, 40, 7, 1, 6, 42, 16, 14, 38, 49, 36, 17, 47]
[32, 11, 19, 5, 20, 25, 5, 16, 11, 30, 5, 31, 34, 26, 9, 25, 14, 28, 25, 33, 4, 6, 43, 14, 34, 38, 31, 13, 22, 6, 3, 47, 15, 28, 37, 28, 20, 5, 32, 39, 14, 9, 3, 5, 33, 37, 34, 5, 13, 25, 38, 49, 45, 44, 16, 0, 15, 50, 17, 41, 42, 33, 32, 43, 21, 5, 50, 33, 45, 0, 12, 6, 24, 35, 30, 7, 37, 42, 41, 33, 40, 24, 37, 9, 10, 49, 8, 0, 38, 22, 40, 29, 41, 23, 11, 17, 22, 1, 48, 14, 49, 33, 14, 49, 37, 16, 2, 10, 3, 39, 32, 11, 43, 27, 15, 50, 47, 45, 19, 18, 2, 20, 36, 1, 49, 5, 8, 24, 41, 42, 40, 41, 27, 42, 5, 4, 24, 4, 0, 19, 45, 25, 32, 10, 16, 9, 43, 35, 37, 0, 21, 19, 11, 34, 42, 31, 26, 33, 50, 15, 48, 33, 38, 40, 19, 48, 40, 14, 44, 48, 45, 14, 34, 9, 33, 42, 32, 8, 17, 17, 12, 28, 6, 8, 38, 17, 26, 7, 0, 12, 31, 35, 34]
[7, 42, 42, 11, 34, 38, 11, 33, 33, 16, 15, 32, 33, 4, 9, 50, 44, 48, 27, 36, 26, 34, 40, 47, 45, 4, 24, 16, 32, 22, 19, 37, 22, 32, 15, 25, 47, 22, 36, 12, 35, 38, 28, 35, 49, 27, 22, 27, 31, 37, 22, 23, 30, 19, 18, 15, 0, 37, 16, 38, 48, 35, 25, 6, 21, 8, 28, 31, 4, 24, 25, 11, 19, 32, 9, 12, 30, 11, 1, 8, 28, 45, 10, 39, 26, 21, 17, 39, 2, 46, 4, 1, 46, 47, 14, 2, 14, 45, 38, 0, 29, 28, 50, 11, 25, 46, 9, 29, 34, 45, 21, 2, 40, 10, 33, 22, 3, 32, 20, 17, 48, 6, 17, 31, 21, 49, 45, 8, 24, 4, 39, 6, 29, 43, 37, 28, 28, 39, 11, 37, 26, 47, 38, 25, 33, 6, 35, 40, 29, 12, 7, 42, 37, 11, 26, 2, 40, 44, 0, 15, 31, 30, 3, 45, 10, 25, 39, 49, 46, 7, 38, 12, 50, 8, 0, 39, 43, 45, 48, 12, 7, 26, 29, 32, 6, 30, 46, 42, 1, 13, 24, 8, 29]
[14, 39, 18, 20, 44, 40, 19, 29, 34, 40, 11, 26, 50, 3, 17, 5, 38, 22, 50, 18, 37, 5, 3, 50, 26, 19, 25, 35, 0, 44, 48, 49, 28, 33, 27, 7, 50, 40, 30, 25, 49, 10, 22, 27, 48, 34, 3, 3, 39, 9, 14, 8, 32, 33, 15, 50, 37, 0, 45, 4, 20, 4, 5, 9, 9, 17, 30, 18, 2, 33, 6, 23, 33, 47, 18, 33, 49, 42, 40, 25, 33, 42, 27, 16, 32, 22, 42, 7, 47, 10, 7, 40, 14, 35, 30, 30, 35, 43, 8, 40, 46, 36, 25, 16, 45, 8, 44, 35, 21, 22, 35, 48, 47, 23, 14, 49, 45, 22, 22, 31, 16, 45, 31, 25, 7, 29, 38, 20, 11, 48, 6, 41, 20, 40, 40, 30, 5, 23, 26, 37, 45, 6, 9, 30, 38, 13, 19, 48, 1, 21, 39, 31, 30, 4, 35, 24, 4, 4, 35, 40, 35, 23, 31, 30, 30, 48, 5, 41, 11, 11, 42, 45, 5, 4, 45, 16, 14, 28, 28, 1, 37, 7, 42, 8, 16, 20, 16, 26, 3, 4, 47, 46, 29]
[6, 43, 11, 50, 43, 1, 49, 49, 42, 39, 26, 5, 3, 21, 15, 2, 42, 12, 18, 37, 7, 41, 28, 4, 16, 29, 3, 34, 26, 6, 24, 40, 49, 50, 7, 16, 23, 49, 3, 23, 6, 7, 8, 3, 47, 15, 35, 48, 42, 18, 43, 14, 44, 50, 9, 17, 16, 45, 0, 8, 30, 4, 18, 10, 36, 24, 38, 12, 28, 4, 31, 18, 12, 35, 42, 48, 36, 45, 8, 29, 40, 11, 20, 3, 35, 33, 48, 17, 21, 30, 40, 6, 23, 36, 2, 10, 46, 41, 33, 6, 34, 6, 47, 35, 12, 1, 38, 14, 43, 16, 7, 48, 5, 36, 15, 8, 45, 42, 39, 18, 31, 36, 3, 17, 25, 50, 37, 43, 47, 1, 34, 18, 3, 16, 6, 14, 0, 6, 10, 21, 43, 5, 13, 1, 35, 26, 12, 2, 21, 33, 1, 17, 26, 5, 21, 32, 48, 30, 40, 16, 24, 36, 4, 11, 13, 19, 30, 18, 30, 31, 50, 15, 5, 22, 8, 45, 9, 0, 12, 36, 30, 29, 26, 24, 19, 48, 1, 33, 22, 46, 10, 36, 2]
[35, 47, 22, 49, 14, 32, 43, 6, 2, 17, 10, 30, 41, 2, 21, 45, 40, 24, 23, 43, 50, 15, 19, 4, 24, 21, 43, 9, 8, 0, 23, 50, 33, 47, 8, 22, 33, 28, 34, 20, 31, 43, 10, 15, 37, 18, 4, 25, 5, 3, 12, 42, 22, 29, 20, 41, 38, 4, 8, 0, 43, 24, 3, 2, 31, 18, 39, 16, 24, 38, 21, 13, 44, 42, 31, 3, 22, 24, 39, 18, 33, 40, 29, 39, 0, 27, 48, 2, 11, 48, 37, 30, 45, 6, 43, 32, 40, 26, 19, 27, 50, 45, 17, 26, 35, 7, 45, 15, 28, 27, 10, 46, 34, 41, 40, 32, 26, 37, 27, 15, 11, 38, 0, 2, 45, 4, 37, 47, 46, 20, 41, 49, 33, 41, 44, 39, 24, 50, 50, 20, 12, 2, 15, 42, 37, 18, 45, 3, 35, 19, 7, 22, 4, 46, 15, 31, 45, 13, 32, 10, 12, 23, 33, 30, 18, 25, 26, 10, 31, 3, 7, 15, 4, 6, 23, 30, 10, 32, 23, 14, 23, 7, 26, 9, 22, 38, 5, 12, 41, 45, 5, 1, 0]
[31, 6, 1, 33, 49, 50, 9, 3, 43, 8, 16, 30, 48, 33, 17, 37, 20, 29, 48, 22, 13, 22, 47, 42, 45, 46, 38, 45, 18, 25, 48, 2, 2, 49, 43, 36, 50, 16, 44, 49, 12, 7, 2, 23, 39, 30, 47, 41, 48, 41, 19, 4, 46, 10, 41, 42, 48, 20, 30, 43, 0, 35, 8, 13, 34, 45, 11, 49, 41, 0, 20, 11, 25, 36, 8, 25, 8, 7, 48, 12, 19, 20, 27, 20, 37, 22, 24, 36, 50, 7, 35, 50, 46, 1, 29, 35, 5, 16, 19, 5, 45, 11, 38, 7, 25, 8, 7, 26, 38, 35, 41, 47, 19, 35, 38, 37, 38, 24, 42, 29, 24, 45, 33, 6, 3, 26, 26, 22, 17, 34, 15, 34, 42, 20, 42, 39, 25, 50, 50, 19, 28, 8, 7, 32, 25, 31, 25, 40, 1, 43, 8, 12, 3, 37, 39, 11, 44, 20, 21, 14, 23, 11, 45, 30, 42, 30, 3, 31, 26, 44, 28, 18, 20, 26, 36, 42, 25, 36, 12, 30, 17, 1, 5, 7, 8, 49, 21, 19, 5, 6, 30, 1, 5]
[14, 23, 32, 40, 28, 21, 19, 25, 6, 44, 20, 22, 29, 5, 40, 10, 37, 47, 29, 15, 24, 42, 40, 8, 32, 8, 50, 19, 6, 45, 24, 7, 44, 38, 1, 0, 44, 36, 0, 19, 8, 26, 15, 3, 14, 43, 4, 28, 48, 42, 35, 49, 38, 11, 37, 33, 35, 4, 4, 24, 35, 0, 28, 38, 18, 2, 28, 33, 6, 25, 12, 31, 41, 25, 38, 50, 11, 13, 32, 10, 23, 29, 6, 0, 18, 38, 32, 38, 7, 1, 10, 16, 10, 50, 50, 12, 33, 34, 19, 40, 20, 25, 17, 46, 16, 7, 11, 48, 3, 7, 14, 8, 12, 35, 47, 12, 16, 32, 41, 25, 43, 45, 27, 6, 5, 44, 40, 41, 21, 20, 33, 40, 9, 7, 45, 47, 33, 38, 24, 39, 26, 30, 25, 9, 29, 35, 38, 40, 15, 6, 2, 45, 26, 39, 24, 8, 1, 16, 36, 50, 10, 9, 39, 34, 39, 18, 4, 11, 0, 32, 3, 49, 22, 38, 18, 13, 13, 41, 38, 2, 8, 10, 5, 21, 16, 31, 30, 24, 7, 6, 11, 29, 24]
[28, 14, 44, 25, 50, 44, 36, 43, 37, 19, 0, 25, 37, 1, 24, 37, 19, 32, 10, 19, 35, 44, 34, 32, 16, 29, 31, 25, 42, 26, 3, 48, 18, 22, 4, 5, 49, 44, 29, 49, 7, 21, 32, 16, 23, 30, 18, 43, 22, 19, 48, 44, 39, 12, 42, 32, 25, 5, 18, 3, 8, 28, 0, 6, 28, 40, 5, 18, 44, 22, 50, 32, 35, 46, 34, 28, 49, 21, 15, 4, 13, 34, 24, 5, 41, 7, 37, 9, 48, 50, 32, 30, 30, 16, 40, 21, 11, 42, 44, 47, 35, 17, 10, 46, 9, 43, 28, 1, 32, 46, 42, 19, 10, 10, 12, 7, 22, 32, 26, 41, 6, 37, 50, 47, 14, 29, 13, 4, 50, 24, 38, 7, 50, 13, 17, 16, 24, 14, 34, 50, 27, 38, 1, 17, 45, 27, 43, 4, 32, 11, 5, 43, 2, 6, 27, 43, 49, 6, 6, 26, 39, 35, 10, 21, 35, 23, 13, 13, 9, 50, 35, 27, 21, 34, 0, 6, 29, 12, 31, 48, 13, 9, 1, 29, 34, 17, 22, 7, 42, 29, 11, 31, 11]
[29, 38, 46, 41, 16, 40, 47, 44, 36, 16, 8, 38, 22, 40, 35, 25, 11, 3, 23, 28, 14, 18, 50, 39, 34, 26, 14, 46, 39, 28, 39, 22, 18, 32, 18, 1, 32, 45, 4, 5, 3, 26, 19, 31, 25, 28, 14, 47, 34, 21, 44, 12, 29, 29, 48, 43, 6, 9, 10, 2, 13, 38, 6, 0, 24, 41, 13, 46, 11, 46, 44, 31, 2, 42, 40, 5, 19, 12, 26, 44, 50, 22, 10, 5, 30, 44, 36, 8, 39, 31, 35, 47, 25, 15, 40, 10, 6, 1, 23, 18, 15, 21, 11, 19, 23, 3, 45, 49, 11, 11, 15, 12, 49, 49, 26, 50, 49, 34, 45, 10, 39, 4, 4, 14, 34, 42, 14, 23, 16, 31, 32, 16, 1, 11, 37, 35, 45, 47, 31, 39, 40, 50, 22, 28, 7, 0, 44, 44, 24, 31, 6, 39, 17, 17, 46, 19, 31, 13, 49, 32, 34, 3, 1, 38, 19, 18, 35, 8, 39, 1, 10, 11, 4, 33, 11, 13, 49, 27, 25, 2, 16, 38, 50, 40, 3, 27, 8, 0, 0, 25, 44, 8, 36]
[4, 49, 37, 48, 20, 42, 30, 23, 35, 46, 20, 21, 45, 1, 28, 12, 26, 2, 3, 17, 18, 46, 12, 5, 32, 2, 24, 23, 32, 16, 31, 29, 9, 48, 29, 13, 6, 6, 11, 47, 21, 34, 37, 23, 35, 1, 46, 27, 36, 43, 15, 26, 20, 34, 45, 21, 21, 9, 36, 31, 34, 18, 28, 24, 0, 10, 25, 1, 22, 3, 20, 29, 32, 23, 14, 4, 39, 37, 35, 49, 30, 25, 2, 47, 0, 33, 49, 25, 37, 36, 5, 25, 24, 13, 7, 39, 28, 5, 8, 43, 14, 42, 3, 49, 35, 32, 18, 5, 25, 49, 7, 17, 22, 41, 4, 20, 33, 48, 25, 49, 5, 48, 0, 31, 28, 17, 38, 26, 2, 17, 33, 33, 11, 43, 47, 4, 30, 0, 21, 22, 13, 44, 42, 1, 49, 34, 10, 2, 16, 1, 25, 49, 1, 35, 32, 21, 12, 38, 3, 23, 40, 23, 13, 9, 31, 41, 44, 26, 47, 43, 47, 31, 39, 20, 46, 38, 43, 25, 23, 28, 8, 21, 13, 38, 5, 7, 9, 16, 7, 34, 8, 36, 20]
[30, 21, 19, 17, 9, 49, 11, 27, 50, 33, 5, 31, 2, 25, 8, 35, 16, 30, 13, 4, 49, 7, 48, 8, 25, 39, 34, 32, 16, 47, 50, 36, 1, 5, 18, 48, 31, 14, 12, 24, 41, 38, 22, 49, 35, 16, 11, 2, 36, 15, 40, 49, 24, 4, 38, 5, 8, 17, 24, 18, 45, 2, 40, 41, 10, 0, 23, 23, 7, 32, 21, 50, 41, 30, 41, 4, 22, 37, 41, 41, 18, 47, 34, 40, 34, 25, 15, 10, 43, 26, 49, 0, 44, 25, 23, 37, 26, 21, 2, 48, 36, 22, 48, 42, 34, 9, 22, 0, 43, 21, 10, 3, 2, 24, 36, 17, 44, 29, 26, 39, 48, 20, 4, 42, 50, 44, 13, 9, 29, 38, 14, 26, 1, 11, 32, 24, 16, 39, 8, 25, 10, 3, 43, 41, 50, 21, 32, 16, 42, 46, 28, 36, 36, 12, 29, 43, 8, 48, 0, 4, 2, 17, 34, 11, 2, 15, 44, 31, 44, 37, 3, 43, 40, 41, 35, 23, 5, 49, 13, 10, 33, 19, 48, 12, 8, 18, 12, 42, 24, 24, 35, 41, 5]
[46, 35, 46, 22, 28, 4, 44, 36, 29, 47, 43, 16, 44, 49, 46, 48, 10, 5, 22, 42, 41, 43, 39, 39, 38, 2, 42, 24, 11, 13, 36, 34, 9, 14, 35, 45, 46, 40, 25, 38, 11, 37, 35, 32, 7, 22, 2, 41, 10, 21, 16, 41, 12, 45, 1, 50, 28, 30, 38, 39, 11, 28, 5, 13, 25, 23, 0, 2, 15, 22, 50, 27, 21, 13, 17, 22, 44, 0, 30, 23, 29, 41, 15, 28, 44, 11, 5, 10, 42, 27, 23, 27, 36, 30, 17, 4, 35, 4, 15, 22, 0, 0, 15, 29, 45, 21, 44, 41, 38, 14, 3, 8, 24, 10, 32, 8, 48, 31, 42, 49, 31, 29, 24, 7, 16, 50, 26, 1, 48, 12, 4, 7, 0, 1, 6, 9, 46, 28, 22, 31, 11, 0, 37, 7, 31, 42, 6, 5, 21, 30, 38, 25, 25, 10, 27, 34, 31, 4, 38, 28, 27, 23, 0, 16, 33, 40, 38, 40, 18, 3, 29, 23, 50, 27, 9, 33, 18, 50, 1, 3, 23, 41, 8, 28, 28, 0, 22, 28, 40, 32, 10, 50, 23]
[34, 49, 38, 12, 35, 6, 16, 31, 40, 21, 28, 45, 47, 16, 12, 18, 13, 22, 34, 22, 33, 2, 15, 34, 7, 3, 7, 29, 30, 10, 32, 0, 40, 43, 47, 3, 15, 4, 47, 48, 40, 38, 15, 26, 35, 31, 7, 7, 8, 5, 32, 6, 21, 49, 46, 33, 31, 18, 12, 16, 49, 33, 18, 46, 1, 23, 2, 0, 28, 6, 7, 49, 43, 2, 10, 27, 12, 25, 45, 3, 36, 7, 22, 50, 41, 23, 32, 32, 39, 27, 20, 13, 2, 33, 8, 46, 15, 42, 11, 34, 48, 8, 42, 32, 9, 14, 28, 26, 9, 21, 13, 1, 24, 43, 48, 18, 14, 11, 26, 15, 31, 38, 22, 41, 45, 12, 11, 19, 18, 37, 31, 11, 33, 39, 47, 17, 6, 41, 36, 7, 43, 44, 31, 16, 40, 18, 31, 8, 7, 11, 18, 45, 12, 23, 16, 14, 15, 42, 38, 9, 20, 23, 36, 9, 24, 6, 2, 30, 36, 12, 0, 26, 28, 23, 28, 34, 24, 29, 1, 5, 3, 18, 44, 5, 12, 28, 2, 7, 1, 0, 17, 27, 6]
[15, 31, 25, 28, 11, 44, 24, 16, 18, 45, 35, 3, 10, 43, 33, 29, 5, 20, 23, 29, 40, 2, 43, 48, 29, 11, 22, 42, 25, 1, 25, 50, 3, 39, 7, 4, 26, 2, 37, 23, 17, 46, 50, 13, 12, 43, 35, 3, 22, 16, 48, 18, 44, 6, 26, 45, 4, 2, 28, 24, 41, 6, 44, 11, 22, 7, 15, 28, 0, 49, 41, 43, 50, 44, 8, 16, 9, 44, 37, 22, 37, 35, 34, 40, 38, 25, 45, 33, 15, 29, 39, 36, 6, 2, 12, 2, 18, 48, 15, 46, 19, 6, 48, 44, 41, 30, 15, 5, 13, 19, 27, 44, 27, 26, 23, 26, 18, 40, 44, 41, 43, 4, 45, 16, 35, 35, 36, 15, 31, 4, 48, 1, 12, 29, 30, 28, 14, 44, 19, 0, 18, 47, 20, 48, 4, 11, 44, 8, 10, 34, 0, 13, 36, 41, 14, 2, 30, 14, 42, 6, 42, 38, 46, 7, 47, 10, 50, 28, 28, 2, 29, 26, 21, 34, 5, 36, 28, 9, 37, 26, 4, 14, 27, 40, 24, 48, 11, 26, 38, 20, 40, 13, 23]
[42, 41, 4, 46, 15, 27, 14, 25, 6, 14, 35, 13, 25, 14, 32, 18, 17, 23, 50, 41, 42, 42, 25, 36, 41, 17, 30, 32, 28, 50, 34, 6, 46, 4, 7, 8, 13, 32, 45, 4, 20, 3, 26, 1, 27, 40, 36, 12, 5, 27, 30, 17, 15, 0, 15, 0, 24, 33, 4, 38, 0, 25, 22, 46, 3, 32, 22, 6, 49, 0, 49, 0, 22, 26, 8, 29, 2, 48, 23, 16, 34, 17, 21, 36, 42, 44, 6, 41, 7, 32, 15, 2, 37, 26, 16, 46, 36, 7, 28, 15, 8, 22, 25, 0, 38, 4, 47, 31, 38, 12, 39, 35, 7, 4, 32, 45, 11, 25, 12, 41, 1, 48, 33, 32, 4, 25, 10, 5, 34, 42, 12, 29, 23, 30, 12, 10, 40, 21, 9, 48, 10, 20, 38, 49, 21, 39, 15, 28, 48, 7, 34, 36, 32, 10, 22, 34, 18, 32, 25, 30, 27, 0, 16, 3, 15, 14, 40, 8, 47, 3, 36, 46, 29, 33, 34, 42, 13, 26, 22, 3, 24, 42, 10, 16, 8, 48, 24, 21, 50, 3, 31, 41, 34]
[41, 9, 3, 50, 22, 45, 26, 17, 30, 48, 13, 44, 18, 31, 17, 29, 12, 25, 8, 20, 20, 36, 50, 48, 39, 16, 41, 48, 23, 4, 40, 46, 19, 23, 45, 45, 14, 35, 23, 8, 17, 48, 43, 20, 15, 16, 35, 12, 47, 39, 42, 42, 43, 35, 32, 12, 25, 6, 31, 21, 20, 12, 50, 44, 20, 21, 50, 7, 41, 49, 0, 4, 38, 5, 37, 12, 20, 27, 17, 27, 18, 17, 1, 19, 10, 3, 6, 34, 19, 43, 21, 49, 37, 0, 48, 2, 15, 9, 24, 18, 34, 43, 21, 35, 42, 44, 16, 42, 49, 33, 6, 5, 45, 34, 0, 50, 48, 2, 49, 44, 43, 36, 6, 30, 10, 7, 36, 5, 20, 42, 29, 43, 20, 14, 28, 35, 12, 21, 50, 11, 10, 30, 33, 33, 35, 45, 7, 48, 44, 24, 32, 34, 28, 36, 43, 28, 18, 32, 23, 9, 6, 23, 34, 17, 16, 16, 40, 31, 20, 44, 30, 43, 32, 18, 28, 12, 0, 4, 20, 2, 50, 17, 19, 0, 44, 50, 17, 40, 46, 4, 30, 8, 21]
[34, 0, 44, 34, 27, 34, 1, 12, 39, 41, 36, 21, 40, 17, 18, 25, 46, 48, 26, 25, 16, 8, 1, 14, 39, 43, 24, 45, 5, 42, 1, 22, 20, 49, 1, 2, 15, 15, 17, 32, 3, 32, 17, 8, 36, 37, 12, 12, 34, 0, 32, 17, 19, 36, 30, 6, 11, 23, 18, 13, 11, 31, 32, 31, 29, 50, 27, 49, 43, 0, 4, 0, 19, 47, 4, 43, 42, 46, 44, 29, 24, 24, 39, 4, 13, 27, 23, 16, 44, 39, 19, 2, 23, 27, 15, 38, 28, 44, 35, 8, 33, 8, 28, 24, 1, 22, 19, 11, 48, 16, 28, 40, 3, 21, 42, 37, 48, 24, 25, 49, 49, 18, 4, 38, 34, 38, 21, 50, 39, 35, 6, 7, 34, 3, 27, 10, 20, 3, 20, 37, 31, 6, 17, 7, 18, 37, 50, 31, 8, 11, 10, 24, 21, 46, 30, 15, 22, 14, 15, 46, 35, 45, 27, 33, 45, 36, 21, 36, 3, 4, 0, 25, 49, 24, 26, 19, 34, 40, 17, 35, 25, 3, 15, 17, 19, 20, 18, 33, 21, 23, 36, 27, 16]
