N1,N2,...,Nx
[47, 18, 27, 24, 49, 3, 30, 22, 36, 12, 3, 18, 31, 50, 45, 9, 16, 18, 40, 3, 10, 27, 22, 42, 28, 6, 7, 13, 35, 7, 14, 9, 36, 36, 35, 40, 49, 13, 15, 27, 24, 10, 49, 24, 41, 47, 28, 46, 16, 38, 38, 4, 11, 3, 19, 10, 4, 7, 43, 47, 48, 23, 34, 10, 11, 17, 3, 31, 7, 33, 36, 33, 38, 45, 30, 1, 0, 17, 16, 10, 43, 19, 35, 46, 39, 22, 39, 29, 49, 18, 47, 3, 37, 36, 34, 47, 15, 2, 2, 37, 5, 7, 18, 12, 4, 50, 19, 41, 33, 14, 31, 33, 44, 4, 34, 43, 19, 8, 35, 2]
[47, 5, 27, 23, 40, 50, 50, 26, 12, 19, 2, 46, 4, 2, 12, 22, 42, 1, 28, 37, 31, 2, 50, 48, 27, 34, 40, 31, 5, 3, 33, 36, 43, 36, 44, 3, 50, 2, 16, 26, 0, 50, 17, 47, 48, 44, 45, 3, 42, 45, 3, 39, 9, 31, 37, 44, 7, 40, 5, 34, 17, 48, 43, 30, 3, 49, 37, 11, 34, 23, 5, 41, 47, 35, 3, 29, 17, 0, 3, 45, 42, 23, 50, 43, 1, 3, 24, 20, 7, 50, 26, 26, 28, 16, 43, 34, 27, 0, 40, 10, 37, 0, 18, 1, 39, 18, 40, 40, 32, 35, 26, 42, 20, 24, 25, 9, 19, 7, 13, 15]
[29, 29, 2, 42, 11, 20, 7, 4, 29, 32, 18, 7, 42, 44, 14, 16, 37, 34, 0, 11, 2, 17, 34, 26, 10, 15, 41, 37, 18, 17, 29, 45, 47, 9, 0, 49, 27, 2, 13, 7, 6, 42, 37, 41, 6, 29, 14, 10, 3, 45, 10, 19, 3, 40, 33, 42, 33, 39, 43, 33, 36, 42, 14, 15, 24, 3, 47, 23, 43, 20, 38, 41, 35, 2, 30, 9, 16, 3, 0, 47, 3, 10, 6, 36, 18, 42, 20, 17, 23, 10, 42, 44, 47, 36, 30, 29, 2, 12, 27, 21, 41, 22, 9, 9, 15, 18, 9, 19, 42, 27, 37, 31, 13, 38, 0, 39, 32, 13, 41, 23]
[19, 42, 46, 24, 38, 47, 45, 26, 18, 5, 40, 2, 30, 37, 38, 33, 36, 34, 31, 2, 18, 0, 28, 47, 41, 5, 30, 3, 2, 10, 34, 35, 41, 36, 34, 38, 48, 35, 34, 5, 15, 3, 38, 36, 43, 24, 11, 11, 38, 14, 29, 7, 45, 38, 10, 4, 11, 31, 16, 40, 38, 2, 2, 38, 20, 33, 41, 50, 21, 13, 18, 42, 38, 0, 29, 1, 10, 45, 47, 0, 0, 2, 26, 42, 26, 44, 29, 30, 21, 24, 38, 28, 47, 32, 37, 3, 22, 39, 33, 2, 5, 24, 38, 11, 30, 41, 48, 42, 34, 22, 8, 3, 46, 12, 19, 2, 7, 13, 50, 31]
[14, 19, 43, 21, 9, 20, 31, 15, 1, 13, 43, 13, 3, 10, 48, 37, 35, 5, 23, 1, 31, 2, 48, 49, 11, 33, 36, 6, 24, 30, 32, 0, 38, 11, 16, 13, 22, 17, 39, 37, 18, 7, 25, 4, 5, 33, 21, 4, 12, 38, 13, 23, 21, 7, 41, 49, 22, 0, 22, 39, 15, 17, 50, 11, 19, 10, 38, 5, 46, 19, 22, 45, 42, 22, 14, 17, 43, 42, 3, 0, 0, 26, 34, 14, 9, 6, 50, 5, 40, 30, 10, 27, 5, 11, 20, 11, 2, 38, 39, 30, 27, 33, 30, 20, 24, 30, 36, 25, 47, 15, 43, 4, 18, 35, 22, 48, 41, 7, 48, 22]
[40, 3, 23, 6, 37, 41, 40, 25, 45, 24, 0, 5, 39, 50, 10, 43, 3, 48, 34, 42, 27, 41, 21, 50, 9, 33, 25, 11, 4, 39, 14, 17, 41, 27, 44, 39, 36, 22, 13, 32, 7, 23, 5, 19, 47, 8, 46, 24, 34, 10, 43, 22, 18, 0, 20, 30, 11, 38, 13, 7, 37, 43, 16, 26, 36, 39, 7, 41, 22, 28, 42, 13, 46, 2, 21, 40, 19, 23, 10, 2, 26, 0, 35, 24, 37, 4, 30, 6, 11, 26, 37, 5, 20, 33, 31, 23, 33, 0, 27, 17, 20, 35, 27, 35, 44, 27, 15, 45, 33, 37, 34, 49, 6, 16, 44, 41, 43, 22, 39, 35]
[28, 2, 19, 45, 7, 15, 35, 41, 34, 24, 31, 30, 46, 42, 18, 11, 36, 1, 30, 31, 48, 21, 47, 34, 17, 2, 16, 39, 41, 45, 48, 36, 45, 34, 17, 29, 26, 37, 19, 10, 22, 3, 15, 10, 20, 20, 25, 50, 8, 15, 18, 46, 9, 14, 39, 38, 30, 25, 33, 33, 8, 47, 13, 39, 41, 8, 24, 49, 45, 1, 5, 41, 22, 20, 39, 6, 35, 50, 6, 26, 34, 35, 0, 38, 38, 1, 43, 49, 40, 1, 29, 32, 31, 9, 17, 5, 29, 50, 12, 49, 15, 10, 33, 28, 18, 30, 27, 37, 33, 3, 39, 20, 8, 17, 7, 4, 26, 4, 42, 22]
[41, 11, 46, 38, 37, 18, 49, 33, 1, 1, 48, 19, 49, 49, 26, 41, 11, 23, 44, 4, 35, 31, 49, 37, 35, 47, 12, 33, 5, 40, 33, 40, 42, 33, 49, 27, 9, 4, 40, 33, 37, 13, 18, 30, 10, 41, 14, 9, 31, 20, 16, 39, 19, 49, 32, 35, 0, 17, 40, 1, 36, 10, 38, 5, 19, 20, 5, 20, 39, 4, 50, 47, 40, 6, 14, 19, 46, 43, 36, 42, 14, 24, 38, 0, 10, 7, 48, 43, 11, 18, 31, 45, 33, 26, 19, 16, 45, 7, 33, 35, 3, 36, 34, 14, 36, 10, 17, 16, 44, 30, 7, 25, 14, 14, 34, 27, 3, 33, 37, 39]
[19, 26, 31, 30, 47, 14, 30, 7, 49, 42, 20, 24, 12, 42, 41, 41, 40, 0, 30, 11, 0, 24, 17, 45, 9, 2, 31, 24, 30, 8, 8, 15, 31, 46, 5, 47, 30, 7, 38, 50, 36, 48, 34, 45, 5, 15, 6, 24, 18, 27, 44, 22, 6, 29, 4, 41, 11, 10, 7, 32, 4, 12, 47, 17, 7, 22, 15, 18, 8, 42, 3, 36, 6, 8, 34, 17, 39, 1, 18, 26, 9, 37, 38, 10, 0, 19, 5, 45, 23, 25, 16, 27, 29, 34, 0, 13, 19, 28, 40, 1, 11, 22, 9, 45, 14, 20, 1, 4, 37, 8, 24, 22, 23, 28, 7, 49, 34, 14, 28, 4]
[40, 14, 40, 16, 30, 12, 6, 3, 38, 36, 46, 19, 5, 44, 9, 13, 46, 12, 16, 17, 29, 0, 37, 45, 26, 2, 6, 50, 42, 11, 49, 15, 29, 10, 34, 37, 12, 21, 44, 35, 17, 23, 25, 2, 48, 35, 2, 37, 13, 41, 25, 46, 21, 4, 10, 1, 48, 21, 43, 14, 13, 10, 48, 20, 43, 43, 30, 32, 11, 17, 23, 21, 37, 31, 12, 44, 22, 3, 42, 44, 6, 4, 1, 7, 19, 0, 28, 8, 36, 22, 34, 49, 33, 38, 36, 4, 25, 31, 28, 2, 29, 37, 3, 46, 39, 32, 43, 0, 1, 41, 20, 24, 2, 34, 36, 21, 30, 29, 37, 15]
[17, 33, 12, 14, 45, 7, 0, 14, 10, 24, 27, 30, 40, 24, 47, 29, 37, 35, 20, 8, 26, 5, 41, 10, 19, 12, 2, 2, 47, 19, 29, 46, 42, 2, 15, 33, 44, 44, 1, 26, 6, 36, 10, 22, 47, 16, 13, 50, 24, 1, 21, 33, 20, 30, 48, 20, 48, 33, 35, 49, 28, 15, 10, 1, 10, 28, 25, 6, 1, 2, 6, 1, 18, 17, 7, 21, 39, 24, 20, 29, 50, 30, 43, 48, 5, 28, 0, 46, 35, 37, 15, 26, 47, 44, 40, 35, 49, 26, 38, 30, 21, 36, 43, 6, 16, 9, 9, 43, 5, 44, 7, 5, 31, 18, 37, 21, 42, 12, 28, 5]
[23, 37, 9, 10, 34, 41, 6, 0, 11, 33, 23, 10, 3, 1, 8, 1, 19, 13, 31, 50, 9, 24, 8, 32, 32, 1, 15, 1, 45, 17, 49, 37, 28, 45, 26, 41, 36, 25, 46, 24, 43, 8, 7, 6, 45, 12, 28, 18, 1, 20, 42, 47, 2, 23, 27, 47, 38, 28, 46, 4, 14, 11, 36, 23, 50, 7, 28, 47, 40, 47, 18, 17, 17, 17, 24, 42, 29, 20, 17, 30, 5, 6, 49, 43, 45, 8, 46, 0, 50, 48, 7, 45, 18, 50, 48, 29, 18, 46, 47, 31, 7, 33, 10, 1, 2, 24, 41, 48, 0, 36, 50, 44, 3, 7, 39, 7, 48, 29, 16, 15]
[28, 4, 6, 7, 39, 39, 20, 14, 21, 28, 0, 33, 0, 3, 17, 28, 43, 46, 24, 11, 47, 32, 35, 10, 49, 29, 2, 41, 38, 7, 27, 47, 29, 3, 42, 50, 29, 4, 4, 3, 0, 49, 35, 41, 11, 19, 16, 36, 3, 3, 38, 39, 25, 16, 32, 31, 8, 6, 18, 48, 21, 39, 11, 40, 19, 36, 50, 42, 37, 22, 8, 22, 15, 21, 11, 37, 49, 7, 23, 21, 40, 11, 40, 11, 23, 36, 35, 50, 0, 15, 47, 25, 34, 36, 34, 31, 7, 44, 48, 36, 6, 7, 28, 20, 16, 34, 47, 45, 10, 10, 32, 13, 17, 10, 6, 43, 3, 35, 49, 30]
[41, 45, 46, 15, 25, 34, 37, 21, 14, 29, 48, 20, 42, 9, 49, 48, 46, 41, 4, 45, 8, 7, 23, 16, 25, 29, 16, 41, 47, 13, 44, 45, 34, 16, 12, 0, 12, 18, 14, 50, 47, 35, 10, 28, 43, 47, 41, 5, 21, 48, 3, 20, 25, 1, 18, 49, 13, 4, 28, 4, 45, 42, 38, 34, 34, 47, 31, 46, 40, 5, 2, 39, 12, 28, 23, 30, 18, 50, 10, 24, 30, 26, 1, 18, 25, 22, 37, 48, 15, 0, 14, 42, 23, 9, 29, 0, 5, 15, 23, 30, 17, 28, 9, 21, 36, 13, 24, 24, 10, 4, 10, 17, 3, 16, 37, 3, 41, 11, 7, 18]
[16, 23, 1, 7, 41, 39, 27, 4, 6, 5, 16, 36, 21, 35, 0, 3, 36, 49, 4, 14, 47, 47, 23, 30, 7, 8, 48, 35, 39, 45, 0, 23, 35, 25, 41, 46, 26, 0, 6, 37, 49, 15, 45, 18, 41, 27, 34, 31, 35, 16, 30, 37, 46, 21, 24, 14, 16, 18, 36, 36, 30, 21, 44, 7, 42, 40, 8, 39, 24, 28, 32, 8, 40, 8, 40, 16, 47, 26, 42, 38, 10, 37, 29, 31, 16, 34, 15, 7, 47, 14, 0, 0, 47, 5, 11, 24, 6, 36, 22, 18, 43, 24, 23, 23, 32, 40, 3, 18, 5, 29, 27, 29, 40, 39, 6, 10, 0, 19, 20, 50]
[3, 45, 50, 43, 28, 27, 17, 13, 40, 28, 47, 4, 21, 21, 45, 41, 42, 26, 21, 12, 6, 30, 0, 22, 43, 35, 32, 49, 28, 20, 5, 20, 40, 26, 33, 33, 30, 12, 3, 5, 17, 10, 39, 12, 8, 25, 9, 13, 15, 24, 43, 18, 33, 31, 20, 37, 38, 5, 9, 50, 41, 45, 26, 16, 19, 36, 33, 48, 32, 44, 13, 17, 9, 17, 49, 37, 3, 26, 44, 28, 27, 5, 32, 45, 27, 49, 26, 45, 25, 42, 0, 0, 45, 28, 41, 11, 25, 26, 41, 44, 7, 49, 47, 4, 3, 43, 7, 28, 38, 44, 45, 38, 36, 22, 46, 24, 14, 4, 18, 4]
[24, 26, 38, 21, 32, 25, 38, 24, 20, 40, 38, 2, 42, 36, 42, 29, 17, 2, 45, 25, 8, 46, 1, 48, 21, 4, 47, 6, 43, 38, 41, 21, 47, 12, 18, 12, 25, 2, 12, 19, 17, 37, 40, 7, 20, 23, 22, 20, 32, 43, 25, 2, 4, 24, 50, 41, 47, 33, 24, 30, 37, 14, 4, 32, 14, 12, 13, 50, 47, 46, 10, 16, 9, 30, 2, 36, 37, 28, 47, 47, 5, 20, 31, 33, 29, 33, 47, 18, 34, 23, 47, 45, 0, 15, 30, 41, 19, 48, 0, 14, 45, 41, 39, 49, 7, 29, 12, 28, 26, 26, 12, 24, 10, 11, 41, 44, 2, 36, 18, 38]
[34, 8, 12, 46, 43, 18, 49, 3, 40, 29, 41, 23, 27, 40, 6, 6, 8, 11, 40, 29, 26, 20, 46, 45, 36, 2, 40, 41, 44, 39, 7, 13, 46, 30, 45, 30, 11, 4, 43, 49, 30, 25, 13, 2, 50, 31, 17, 19, 25, 12, 8, 12, 48, 21, 27, 1, 22, 22, 2, 38, 15, 4, 5, 22, 2, 43, 48, 36, 25, 14, 16, 30, 19, 17, 50, 36, 36, 16, 36, 32, 11, 33, 9, 26, 34, 38, 44, 50, 36, 9, 5, 28, 15, 0, 46, 5, 32, 25, 29, 29, 45, 19, 40, 10, 18, 20, 6, 0, 20, 9, 39, 49, 6, 19, 4, 48, 3, 1, 36, 12]
[31, 14, 33, 32, 3, 19, 23, 48, 8, 5, 38, 27, 20, 14, 38, 45, 34, 21, 41, 15, 13, 8, 35, 0, 17, 27, 43, 24, 21, 45, 49, 20, 26, 6, 13, 45, 12, 37, 24, 11, 37, 32, 18, 38, 1, 40, 16, 10, 32, 48, 19, 0, 27, 39, 31, 1, 13, 11, 28, 1, 41, 11, 22, 14, 9, 15, 47, 24, 35, 30, 9, 40, 15, 28, 10, 45, 34, 43, 30, 37, 20, 31, 17, 19, 0, 36, 40, 48, 34, 29, 11, 41, 30, 46, 0, 6, 40, 12, 20, 5, 35, 32, 30, 34, 0, 46, 26, 10, 2, 22, 47, 0, 36, 20, 4, 32, 50, 32, 40, 15]
[7, 33, 8, 49, 35, 13, 8, 21, 39, 6, 39, 29, 29, 31, 28, 39, 29, 1, 13, 29, 27, 9, 45, 46, 45, 19, 44, 39, 25, 23, 21, 38, 45, 37, 17, 9, 27, 25, 11, 36, 14, 43, 50, 46, 9, 9, 34, 49, 41, 43, 48, 16, 9, 36, 23, 31, 40, 41, 8, 29, 27, 28, 34, 43, 42, 18, 11, 44, 0, 12, 16, 24, 35, 11, 0, 9, 47, 34, 29, 3, 11, 23, 5, 16, 13, 4, 35, 29, 31, 0, 24, 11, 41, 5, 6, 0, 11, 12, 45, 26, 10, 33, 45, 35, 2, 37, 24, 43, 46, 7, 45, 12, 3, 8, 45, 33, 14, 15, 47, 45]
[27, 14, 30, 36, 43, 33, 41, 7, 12, 8, 22, 21, 39, 23, 37, 39, 50, 23, 30, 37, 24, 13, 1, 8, 33, 8, 15, 13, 39, 14, 12, 26, 22, 40, 35, 48, 50, 20, 41, 2, 18, 1, 48, 47, 22, 16, 20, 21, 2, 40, 31, 28, 8, 5, 5, 49, 25, 17, 31, 27, 14, 34, 6, 32, 4, 7, 37, 43, 5, 49, 41, 23, 42, 26, 35, 13, 15, 27, 2, 22, 2, 33, 29, 45, 19, 25, 49, 18, 7, 5, 6, 25, 19, 32, 40, 11, 0, 35, 37, 21, 19, 47, 38, 38, 17, 11, 33, 29, 29, 9, 19, 13, 11, 27, 27, 9, 47, 21, 24, 21]
[31, 40, 37, 20, 1, 44, 33, 37, 36, 20, 11, 6, 10, 2, 34, 24, 4, 16, 3, 43, 47, 19, 32, 31, 17, 10, 29, 1, 9, 19, 12, 1, 5, 38, 28, 28, 46, 6, 25, 42, 20, 16, 40, 44, 16, 34, 20, 9, 42, 32, 38, 33, 19, 22, 25, 37, 4, 45, 38, 0, 46, 49, 33, 15, 24, 26, 42, 38, 1, 42, 18, 18, 13, 42, 30, 5, 2, 0, 12, 39, 38, 0, 50, 7, 28, 31, 26, 46, 44, 15, 36, 26, 48, 25, 12, 12, 35, 0, 36, 48, 45, 26, 24, 26, 1, 48, 31, 40, 8, 8, 3, 42, 7, 13, 28, 15, 23, 22, 14, 36]
[24, 29, 13, 21, 34, 6, 21, 0, 24, 10, 8, 10, 31, 17, 22, 21, 9, 18, 3, 0, 9, 29, 11, 28, 16, 39, 31, 26, 50, 32, 13, 14, 7, 12, 9, 22, 31, 30, 10, 48, 4, 23, 48, 12, 12, 12, 12, 28, 0, 37, 39, 11, 13, 49, 33, 7, 11, 26, 8, 46, 42, 19, 16, 7, 9, 28, 38, 36, 19, 37, 46, 50, 41, 49, 3, 6, 2, 40, 27, 33, 39, 27, 12, 33, 40, 28, 38, 47, 48, 23, 22, 41, 0, 29, 20, 45, 37, 36, 0, 20, 40, 11, 25, 26, 13, 2, 6, 45, 13, 12, 4, 33, 2, 39, 49, 50, 37, 9, 44, 8]
[48, 25, 3, 7, 29, 11, 38, 35, 17, 2, 22, 8, 33, 16, 27, 7, 17, 37, 32, 27, 20, 1, 8, 47, 45, 24, 0, 32, 18, 11, 30, 34, 37, 3, 40, 46, 22, 47, 11, 37, 8, 30, 27, 15, 26, 26, 36, 29, 45, 1, 29, 11, 8, 25, 22, 33, 43, 4, 28, 3, 8, 10, 16, 39, 15, 11, 28, 8, 35, 37, 39, 33, 21, 37, 9, 20, 37, 10, 21, 2, 30, 17, 49, 35, 1, 2, 30, 31, 36, 30, 18, 44, 14, 29, 5, 26, 21, 48, 20, 0, 23, 26, 45, 5, 24, 41, 41, 34, 12, 38, 20, 34, 29, 15, 4, 3, 42, 33, 39, 45]
[17, 24, 19, 2, 2, 26, 2, 28, 10, 46, 41, 47, 38, 10, 11, 24, 49, 2, 1, 30, 47, 38, 40, 21, 9, 44, 16, 21, 9, 40, 3, 9, 23, 12, 3, 7, 6, 22, 23, 6, 42, 12, 27, 47, 24, 15, 11, 4, 49, 17, 33, 39, 18, 2, 45, 15, 48, 26, 5, 50, 38, 7, 29, 18, 34, 31, 11, 40, 9, 10, 35, 31, 26, 18, 25, 12, 5, 37, 41, 5, 27, 20, 15, 3, 11, 29, 21, 7, 6, 17, 43, 7, 45, 45, 35, 10, 19, 45, 40, 23, 0, 26, 29, 1, 43, 36, 31, 15, 45, 46, 21, 45, 15, 20, 50, 49, 33, 46, 14, 38]
[25, 28, 40, 24, 32, 43, 9, 47, 18, 2, 17, 11, 19, 49, 6, 45, 16, 26, 37, 49, 29, 35, 35, 11, 31, 44, 37, 44, 0, 4, 28, 20, 38, 2, 10, 31, 46, 7, 2, 9, 1, 20, 11, 43, 41, 26, 50, 1, 31, 38, 47, 19, 28, 20, 50, 23, 44, 38, 41, 27, 7, 32, 18, 27, 18, 17, 34, 44, 1, 17, 22, 33, 6, 36, 14, 19, 7, 0, 22, 24, 33, 35, 10, 36, 22, 37, 36, 33, 7, 28, 24, 49, 41, 19, 32, 33, 47, 26, 11, 26, 26, 0, 27, 12, 3, 20, 24, 30, 7, 0, 33, 29, 50, 44, 17, 34, 26, 47, 25, 2]
[1, 38, 1, 27, 18, 31, 10, 26, 48, 4, 14, 28, 48, 30, 37, 36, 42, 49, 48, 19, 47, 27, 42, 12, 6, 10, 21, 39, 40, 8, 29, 47, 30, 12, 9, 26, 31, 43, 25, 44, 15, 4, 34, 18, 7, 7, 2, 3, 10, 28, 35, 0, 7, 12, 41, 27, 24, 20, 42, 0, 7, 4, 25, 35, 7, 23, 46, 8, 36, 43, 6, 26, 11, 28, 22, 9, 18, 18, 9, 38, 30, 27, 33, 34, 9, 3, 43, 10, 28, 9, 23, 47, 39, 40, 30, 45, 38, 24, 25, 45, 29, 27, 0, 18, 45, 4, 28, 15, 7, 14, 23, 39, 2, 45, 9, 10, 19, 15, 30, 12]
[3, 29, 38, 4, 14, 34, 2, 6, 23, 30, 32, 15, 36, 5, 4, 15, 9, 19, 45, 35, 19, 5, 10, 18, 25, 46, 13, 33, 32, 32, 14, 50, 24, 19, 0, 28, 24, 37, 16, 36, 12, 30, 9, 1, 9, 27, 38, 28, 16, 8, 38, 26, 3, 50, 3, 6, 26, 2, 11, 48, 50, 50, 8, 33, 16, 28, 20, 9, 42, 1, 11, 42, 1, 6, 19, 33, 12, 1, 9, 11, 20, 35, 28, 14, 45, 46, 6, 1, 20, 21, 23, 4, 49, 10, 34, 35, 38, 26, 26, 5, 1, 12, 18, 0, 44, 46, 20, 4, 33, 2, 19, 19, 46, 50, 21, 50, 27, 42, 42, 16]
[22, 17, 41, 10, 46, 15, 1, 30, 16, 42, 10, 25, 46, 43, 44, 32, 47, 14, 36, 21, 28, 0, 41, 42, 14, 12, 2, 43, 10, 20, 15, 39, 22, 36, 33, 9, 40, 15, 8, 49, 50, 33, 13, 6, 15, 2, 30, 36, 41, 18, 43, 14, 43, 25, 3, 27, 0, 3, 14, 21, 35, 35, 9, 34, 48, 42, 38, 2, 3, 30, 12, 39, 47, 32, 17, 43, 4, 39, 15, 30, 24, 44, 18, 36, 14, 39, 16, 2, 16, 36, 32, 3, 7, 18, 0, 2, 17, 1, 13, 24, 43, 3, 45, 44, 0, 4, 33, 21, 7, 5, 37, 50, 28, 28, 30, 40, 0, 50, 41, 10]
[9, 16, 7, 46, 6, 25, 19, 22, 2, 8, 39, 15, 8, 30, 23, 7, 21, 48, 21, 26, 24, 14, 9, 14, 37, 18, 6, 0, 16, 8, 26, 35, 15, 33, 12, 17, 8, 12, 6, 47, 15, 43, 19, 39, 7, 25, 41, 34, 45, 34, 5, 14, 32, 0, 19, 8, 24, 38, 1, 24, 34, 3, 14, 40, 46, 25, 35, 9, 25, 9, 39, 38, 19, 34, 5, 36, 50, 18, 18, 41, 30, 27, 30, 10, 20, 32, 9, 24, 34, 13, 40, 43, 29, 20, 46, 37, 11, 48, 2, 41, 36, 20, 4, 46, 4, 0, 27, 28, 50, 5, 44, 24, 2, 39, 46, 9, 37, 7, 20, 49]
[18, 24, 1, 15, 47, 27, 43, 12, 9, 26, 0, 3, 35, 15, 48, 43, 30, 7, 45, 12, 12, 47, 19, 5, 48, 19, 36, 6, 9, 46, 28, 48, 5, 37, 24, 8, 37, 16, 31, 42, 47, 4, 6, 32, 35, 20, 2, 19, 39, 5, 8, 3, 5, 12, 38, 13, 42, 42, 33, 5, 11, 19, 47, 24, 37, 48, 35, 40, 31, 42, 11, 15, 25, 23, 23, 29, 19, 40, 9, 48, 36, 15, 27, 17, 1, 43, 9, 41, 47, 24, 3, 7, 12, 6, 26, 24, 33, 31, 6, 41, 31, 24, 28, 20, 33, 27, 0, 16, 7, 39, 43, 26, 49, 48, 37, 41, 18, 13, 7, 14]
[15, 9, 13, 37, 43, 48, 41, 1, 24, 7, 19, 22, 27, 43, 35, 16, 38, 14, 33, 31, 37, 24, 47, 1, 34, 9, 13, 42, 30, 27, 14, 49, 48, 43, 3, 35, 7, 49, 3, 47, 13, 43, 33, 10, 32, 36, 27, 43, 17, 45, 39, 2, 38, 46, 49, 10, 34, 2, 31, 42, 17, 15, 35, 48, 34, 28, 38, 40, 42, 17, 31, 32, 29, 22, 32, 45, 41, 40, 19, 42, 25, 45, 37, 16, 4, 0, 43, 48, 45, 24, 18, 28, 28, 0, 10, 43, 29, 40, 45, 34, 15, 30, 15, 4, 21, 28, 16, 0, 1, 23, 39, 38, 44, 24, 38, 25, 48, 0, 28, 27]
[48, 27, 14, 31, 2, 44, 6, 37, 24, 12, 10, 3, 30, 1, 16, 18, 25, 32, 45, 7, 11, 4, 36, 0, 6, 5, 11, 34, 7, 23, 46, 24, 9, 6, 45, 31, 27, 10, 49, 4, 22, 1, 24, 27, 31, 0, 0, 1, 39, 48, 45, 24, 3, 32, 37, 35, 2, 17, 24, 22, 33, 10, 0, 22, 50, 7, 45, 25, 6, 17, 13, 18, 28, 22, 35, 35, 33, 32, 42, 34, 47, 33, 33, 44, 37, 1, 5, 0, 10, 10, 5, 38, 26, 20, 2, 46, 29, 8, 13, 12, 45, 7, 7, 33, 7, 50, 7, 1, 0, 1, 26, 32, 27, 12, 33, 23, 44, 0, 33, 4]
[13, 48, 49, 14, 21, 22, 29, 12, 35, 20, 25, 0, 34, 39, 31, 35, 40, 29, 21, 29, 46, 11, 29, 26, 2, 10, 0, 44, 6, 29, 19, 29, 42, 6, 35, 20, 46, 5, 9, 49, 46, 19, 18, 38, 8, 32, 6, 8, 27, 42, 18, 33, 24, 33, 21, 27, 43, 20, 31, 32, 19, 12, 3, 20, 38, 42, 48, 13, 2, 22, 21, 21, 39, 24, 33, 36, 14, 35, 27, 22, 15, 37, 3, 30, 8, 41, 44, 36, 10, 4, 29, 44, 26, 9, 22, 7, 9, 8, 12, 38, 46, 0, 14, 2, 5, 5, 39, 23, 1, 0, 50, 8, 1, 3, 9, 3, 0, 40, 34, 50]
[3, 10, 34, 48, 42, 9, 39, 5, 26, 14, 26, 36, 45, 24, 20, 25, 33, 46, 49, 42, 24, 30, 6, 50, 5, 1, 16, 35, 45, 0, 49, 25, 44, 36, 25, 30, 32, 49, 11, 16, 17, 8, 40, 38, 8, 46, 12, 47, 18, 47, 2, 8, 45, 18, 36, 19, 2, 22, 11, 11, 27, 42, 4, 9, 34, 12, 18, 41, 27, 43, 45, 5, 25, 7, 14, 50, 31, 26, 37, 8, 43, 34, 39, 7, 24, 20, 7, 50, 32, 10, 27, 45, 12, 39, 47, 45, 19, 3, 4, 20, 21, 33, 23, 19, 37, 44, 43, 39, 26, 50, 0, 19, 17, 38, 38, 9, 19, 46, 11, 36]
[25, 19, 2, 28, 36, 11, 35, 5, 19, 45, 28, 41, 10, 46, 32, 32, 44, 3, 8, 22, 7, 9, 40, 38, 35, 14, 28, 9, 46, 11, 12, 8, 45, 11, 33, 14, 8, 17, 37, 37, 6, 4, 46, 48, 41, 37, 44, 42, 46, 25, 19, 0, 6, 17, 40, 50, 37, 33, 18, 37, 24, 3, 15, 8, 45, 40, 50, 38, 35, 42, 28, 30, 6, 3, 17, 50, 33, 42, 31, 3, 4, 49, 20, 25, 22, 24, 5, 44, 13, 17, 29, 38, 24, 49, 0, 12, 13, 42, 33, 34, 45, 29, 39, 19, 50, 24, 26, 38, 32, 8, 19, 0, 27, 50, 21, 16, 5, 49, 13, 4]
[3, 20, 20, 42, 24, 37, 26, 8, 41, 47, 0, 20, 26, 18, 43, 44, 4, 27, 34, 45, 17, 28, 45, 35, 40, 42, 45, 37, 44, 45, 23, 44, 0, 35, 50, 6, 23, 10, 6, 44, 11, 9, 36, 14, 45, 43, 17, 36, 48, 19, 26, 11, 49, 28, 9, 13, 49, 0, 20, 9, 11, 5, 14, 13, 49, 41, 31, 19, 19, 37, 25, 45, 3, 35, 38, 34, 44, 20, 13, 46, 18, 6, 8, 14, 23, 2, 31, 3, 17, 3, 40, 36, 10, 6, 36, 3, 11, 7, 2, 29, 15, 50, 2, 46, 28, 2, 49, 44, 27, 1, 17, 27, 0, 45, 26, 47, 26, 38, 18, 40]
[43, 5, 33, 13, 20, 6, 49, 40, 12, 25, 30, 36, 28, 50, 31, 3, 29, 25, 9, 33, 42, 4, 2, 23, 31, 6, 31, 17, 12, 10, 50, 3, 28, 17, 15, 15, 17, 8, 18, 50, 31, 43, 46, 31, 48, 49, 47, 36, 26, 29, 27, 22, 2, 49, 29, 11, 12, 45, 35, 48, 46, 13, 21, 23, 0, 31, 14, 17, 44, 36, 3, 47, 31, 46, 29, 15, 4, 24, 38, 12, 35, 16, 17, 14, 28, 34, 18, 7, 10, 16, 39, 22, 11, 19, 20, 8, 27, 13, 39, 15, 20, 44, 45, 50, 28, 39, 48, 24, 12, 3, 38, 50, 45, 0, 1, 44, 47, 45, 43, 1]
