N1,N2,...,Nx
[9, 16, 30, 20, 22, 26, 18, 7, 28, 43, 33, 11, 50, 29, 24, 28, 5, 11, 10, 8, 29, 39, 13, 23, 20, 38, 30, 39, 45, 7, 17, 36, 35, 15, 32, 0, 50, 46, 38, 3, 29, 4, 38, 13, 47, 40, 34, 6, 35, 26, 14, 49, 39, 47, 44, 1, 27, 8, 40, 44, 26, 16, 6, 41, 20, 36, 43, 20, 38, 18, 9, 1, 20, 30, 8, 19, 10, 23, 8, 4, 48, 1, 21, 38, 1, 6, 12, 11, 16, 8, 0, 39, 14, 9, 13, 0, 29, 43, 36, 10, 33, 11]
[40, 45, 45, 50, 8, 19, 14, 33, 20, 30, 15, 45, 37, 1, 5, 16, 49, 32, 35, 32, 48, 4, 25, 39, 9, 33, 9, 19, 10, 13, 31, 6, 20, 1, 11, 41, 49, 43, 31, 18, 21, 40, 41, 19, 41, 30, 45, 4, 28, 40, 7, 17, 18, 26, 48, 33, 9, 15, 9, 47, 15, 20, 15, 38, 26, 4, 24, 4, 41, 23, 42, 29, 39, 21, 46, 39, 27, 21, 13, 3, 43, 46, 16, 6, 0, 10, 8, 21, 45, 39, 39, 0, 14, 45, 25, 25, 48, 31, 26, 37, 5, 16]
[8, 1, 6, 11, 33, 3, 44, 3, 2, 39, 32, 18, 15, 34, 45, 28, 7, 43, 26, 35, 47, 45, 47, 41, 8, 48, 5, 32, 8, 38, 8, 16, 47, 4, 44, 3, 2, 36, 26, 46, 24, 39, 7, 19, 27, 29, 19, 26, 14, 22, 19, 1, 25, 37, 21, 19, 10, 40, 11, 30, 14, 48, 15, 44, 24, 36, 24, 34, 29, 23, 39, 39, 3, 23, 1, 18, 3, 17, 27, 34, 10, 30, 21, 32, 39, 17, 20, 30, 21, 46, 14, 14, 0, 24, 20, 24, 10, 46, 1, 11, 19, 31]
[27, 14, 45, 22, 45, 7, 11, 10, 19, 8, 39, 44, 31, 5, 46, 45, 17, 31, 16, 40, 41, 21, 20, 14, 45, 21, 2, 11, 38, 49, 18, 16, 42, 7, 34, 36, 50, 34, 1, 5, 26, 25, 45, 48, 4, 35, 13, 41, 39, 20, 43, 44, 45, 43, 24, 40, 47, 44, 9, 50, 50, 28, 2, 18, 11, 0, 4, 48, 11, 7, 21, 19, 45, 25, 3, 26, 39, 45, 21, 50, 36, 32, 27, 0, 18, 11, 44, 22, 3, 42, 9, 45, 24, 0, 10, 33, 41, 48, 42, 5, 9, 44]
[40, 37, 20, 44, 24, 11, 3, 49, 50, 46, 16, 14, 26, 17, 40, 33, 29, 37, 1, 6, 18, 50, 46, 2, 41, 40, 43, 11, 24, 22, 39, 48, 22, 35, 40, 20, 4, 28, 19, 7, 26, 48, 38, 40, 11, 22, 31, 27, 9, 11, 19, 47, 34, 13, 12, 16, 37, 7, 46, 9, 24, 30, 21, 46, 0, 44, 31, 50, 18, 15, 19, 46, 45, 9, 20, 14, 36, 8, 43, 50, 47, 46, 13, 50, 22, 33, 31, 19, 18, 48, 13, 25, 20, 10, 0, 20, 23, 5, 12, 46, 0, 37]
[29, 34, 21, 48, 3, 9, 21, 21, 41, 13, 19, 24, 20, 20, 44, 9, 34, 21, 27, 12, 0, 17, 2, 8, 1, 2, 46, 18, 0, 26, 48, 27, 33, 29, 32, 50, 34, 40, 2, 5, 14, 38, 30, 5, 6, 25, 9, 5, 20, 36, 43, 21, 13, 30, 2, 11, 45, 24, 11, 5, 26, 47, 31, 14, 32, 17, 35, 3, 41, 9, 31, 1, 37, 22, 41, 50, 27, 1, 37, 14, 27, 50, 31, 13, 22, 26, 25, 47, 20, 13, 0, 25, 24, 33, 20, 0, 6, 2, 23, 45, 13, 37]
[43, 38, 3, 29, 6, 12, 46, 31, 24, 2, 7, 10, 12, 35, 14, 19, 44, 11, 44, 38, 31, 44, 5, 10, 11, 4, 6, 29, 49, 28, 20, 42, 42, 39, 35, 34, 40, 23, 21, 2, 3, 13, 14, 48, 44, 30, 40, 22, 16, 13, 48, 42, 18, 42, 48, 26, 20, 28, 48, 39, 6, 33, 41, 22, 0, 3, 44, 24, 27, 20, 0, 40, 10, 24, 25, 42, 24, 26, 14, 48, 6, 4, 50, 0, 20, 11, 17, 20, 14, 16, 29, 48, 10, 41, 23, 6, 0, 47, 41, 21, 9, 1]
[11, 36, 35, 29, 39, 22, 41, 9, 28, 38, 50, 44, 30, 12, 39, 25, 16, 16, 44, 10, 15, 48, 32, 27, 6, 14, 3, 44, 33, 1, 14, 41, 4, 32, 37, 10, 10, 9, 47, 31, 13, 25, 50, 33, 50, 4, 49, 30, 45, 11, 20, 48, 3, 11, 47, 16, 26, 2, 32, 8, 15, 43, 41, 10, 6, 1, 8, 36, 19, 26, 27, 25, 42, 42, 20, 4, 27, 10, 1, 25, 5, 35, 22, 24, 47, 28, 30, 33, 13, 11, 43, 31, 46, 48, 5, 2, 47, 0, 42, 11, 21, 11]
[24, 12, 9, 4, 26, 6, 2, 13, 12, 48, 8, 0, 31, 28, 18, 26, 34, 6, 23, 48, 1, 39, 26, 25, 12, 31, 40, 25, 21, 28, 37, 18, 6, 41, 45, 40, 9, 20, 46, 17, 5, 38, 24, 2, 26, 30, 47, 20, 36, 38, 34, 47, 18, 8, 41, 5, 11, 34, 5, 34, 49, 32, 25, 43, 45, 1, 9, 29, 25, 35, 0, 24, 10, 13, 0, 9, 19, 1, 41, 6, 1, 41, 22, 44, 43, 0, 4, 34, 18, 33, 36, 26, 1, 42, 12, 23, 41, 42, 0, 26, 18, 8]
[5, 27, 47, 25, 19, 18, 27, 24, 47, 10, 49, 42, 44, 35, 40, 8, 36, 34, 14, 4, 47, 15, 43, 11, 33, 31, 29, 31, 26, 31, 30, 42, 4, 38, 16, 9, 19, 9, 25, 31, 30, 38, 33, 14, 9, 1, 9, 10, 2, 1, 34, 35, 0, 16, 36, 7, 16, 19, 27, 47, 33, 39, 0, 37, 45, 28, 30, 39, 27, 32, 10, 3, 2, 3, 27, 27, 17, 46, 36, 32, 43, 30, 28, 1, 47, 22, 49, 18, 50, 45, 10, 37, 11, 5, 46, 45, 21, 11, 26, 0, 46, 27]
[35, 16, 21, 49, 35, 31, 35, 4, 27, 8, 27, 8, 36, 25, 0, 14, 42, 21, 10, 3, 50, 36, 46, 2, 29, 3, 17, 45, 43, 9, 9, 15, 17, 39, 1, 22, 37, 8, 44, 20, 10, 36, 17, 50, 11, 5, 44, 24, 30, 45, 23, 12, 41, 15, 6, 17, 39, 49, 22, 2, 20, 39, 36, 38, 1, 16, 14, 15, 3, 49, 12, 36, 6, 48, 43, 40, 16, 37, 39, 1, 38, 24, 50, 29, 44, 22, 37, 29, 47, 27, 33, 5, 19, 9, 0, 13, 9, 21, 18, 46, 0, 9]
[12, 10, 25, 10, 41, 5, 7, 3, 38, 44, 27, 40, 36, 14, 30, 38, 19, 39, 30, 29, 40, 46, 1, 38, 38, 32, 50, 14, 12, 23, 4, 4, 25, 10, 34, 24, 25, 15, 13, 20, 37, 11, 20, 32, 33, 13, 38, 10, 37, 27, 47, 1, 9, 4, 50, 45, 17, 41, 45, 42, 15, 37, 8, 27, 0, 35, 48, 13, 5, 49, 33, 29, 26, 6, 9, 11, 15, 28, 2, 32, 8, 30, 15, 11, 26, 6, 43, 27, 29, 32, 11, 16, 31, 44, 37, 37, 1, 11, 8, 27, 9, 0]
