N1,N2,...,Nx
[26, 16, 2, 35, 33, 4, 14, 10, 36, 7, 29, 24, 16, 24, 41, 12, 47, 8, 43, 8, 17, 9, 26, 3, 26, 20, 31, 14, 32, 49, 29, 22, 33, 39, 8, 13, 45, 25, 43, 33, 25, 13, 38, 40, 24, 16, 3, 18, 30, 11, 23, 27, 49, 39, 1, 37, 4, 6, 34, 19, 20, 19, 43, 33, 42, 22, 25, 1, 43, 30, 44, 7, 39, 37, 14, 9, 21, 44, 31, 49, 50, 16, 0, 28, 30, 2, 14, 6, 14, 14, 37, 22, 31, 10, 48, 46, 13, 48, 8, 12, 48, 25, 3, 35, 6, 3, 23, 17, 1, 13, 30, 22]
[47, 4, 22, 28, 38, 32, 32, 39, 30, 47, 44, 16, 0, 12, 36, 27, 16, 4, 14, 48, 50, 49, 5, 45, 9, 29, 0, 2, 23, 35, 3, 20, 0, 4, 22, 3, 32, 22, 36, 0, 17, 35, 13, 2, 22, 50, 9, 24, 21, 15, 10, 34, 4, 50, 35, 33, 14, 48, 45, 45, 6, 41, 11, 49, 50, 9, 19, 33, 41, 39, 10, 36, 22, 5, 31, 24, 10, 20, 17, 5, 18, 12, 28, 0, 5, 31, 42, 7, 13, 37, 47, 44, 34, 22, 23, 20, 10, 11, 29, 28, 14, 20, 8, 45, 27, 29, 37, 46, 1, 22, 22, 49]
[3, 30, 41, 42, 18, 6, 19, 45, 29, 45, 26, 43, 44, 49, 28, 37, 8, 6, 20, 24, 26, 1, 36, 41, 17, 17, 50, 11, 9, 37, 9, 19, 12, 43, 7, 10, 18, 8, 35, 16, 21, 15, 23, 18, 32, 26, 24, 1, 24, 6, 0, 36, 34, 30, 9, 4, 12, 24, 28, 40, 22, 49, 44, 39, 15, 47, 30, 16, 35, 29, 7, 41, 20, 15, 4, 39, 40, 24, 3, 42, 29, 17, 30, 5, 0, 23, 5, 33, 12, 38, 1, 49, 33, 39, 36, 11, 21, 5, 29, 17, 18, 18, 36, 41, 6, 44, 28, 30, 16, 30, 42, 0]
[50, 17, 13, 34, 50, 0, 21, 11, 47, 3, 28, 45, 37, 3, 19, 43, 20, 49, 9, 20, 34, 45, 21, 6, 6, 22, 19, 43, 44, 15, 42, 49, 14, 49, 28, 25, 44, 1, 31, 46, 45, 20, 1, 30, 7, 48, 19, 34, 36, 13, 26, 39, 35, 11, 35, 36, 30, 46, 37, 30, 37, 50, 37, 24, 47, 25, 36, 31, 40, 6, 47, 24, 2, 43, 6, 8, 50, 29, 41, 5, 37, 35, 2, 31, 23, 0, 15, 31, 31, 42, 30, 10, 40, 7, 27, 34, 25, 6, 47, 1, 5, 19, 0, 10, 38, 29, 35, 33, 3, 2, 37, 49]
[27, 20, 50, 7, 44, 3, 7, 17, 41, 3, 33, 15, 19, 24, 10, 23, 2, 35, 25, 24, 17, 2, 29, 29, 33, 12, 48, 41, 7, 45, 23, 28, 19, 14, 18, 25, 21, 10, 31, 45, 32, 43, 15, 27, 43, 13, 33, 48, 4, 49, 34, 4, 23, 44, 30, 22, 32, 17, 34, 40, 45, 37, 42, 23, 10, 31, 36, 30, 43, 14, 38, 20, 16, 8, 10, 39, 21, 27, 47, 0, 2, 35, 14, 42, 5, 15, 0, 43, 35, 42, 28, 1, 2, 8, 8, 26, 25, 38, 10, 19, 7, 1, 34, 47, 45, 1, 24, 32, 38, 7, 37, 19]
[47, 31, 23, 40, 38, 21, 8, 5, 0, 19, 10, 22, 14, 11, 15, 13, 39, 25, 18, 26, 33, 23, 23, 4, 29, 8, 18, 18, 21, 14, 19, 7, 0, 12, 40, 27, 4, 3, 42, 7, 44, 47, 30, 2, 37, 0, 36, 36, 42, 1, 10, 1, 16, 48, 14, 1, 33, 31, 16, 41, 38, 10, 1, 48, 26, 19, 13, 13, 26, 25, 8, 18, 48, 41, 23, 46, 27, 12, 10, 11, 41, 50, 6, 7, 33, 31, 43, 0, 44, 10, 45, 7, 39, 33, 25, 12, 18, 48, 38, 38, 15, 30, 19, 16, 0, 3, 5, 41, 1, 12, 31, 22]
[32, 45, 38, 50, 2, 33, 36, 31, 42, 14, 41, 30, 9, 13, 41, 19, 33, 19, 21, 35, 21, 7, 44, 40, 28, 48, 9, 8, 38, 35, 22, 44, 39, 27, 15, 24, 35, 12, 16, 6, 29, 4, 8, 41, 4, 19, 18, 9, 10, 15, 19, 47, 16, 26, 1, 31, 15, 44, 18, 42, 22, 25, 1, 35, 32, 41, 38, 26, 4, 16, 47, 13, 1, 16, 42, 11, 37, 14, 3, 48, 8, 41, 14, 13, 12, 31, 35, 44, 0, 18, 19, 49, 15, 11, 3, 41, 43, 15, 17, 23, 18, 11, 40, 28, 3, 29, 38, 34, 32, 35, 42, 34]
[20, 23, 9, 24, 18, 18, 30, 15, 26, 26, 17, 14, 50, 26, 7, 22, 44, 43, 12, 18, 42, 18, 24, 9, 31, 3, 26, 8, 35, 48, 9, 36, 1, 1, 39, 28, 13, 31, 34, 18, 27, 20, 50, 33, 33, 46, 43, 32, 16, 39, 28, 31, 12, 20, 23, 18, 44, 17, 25, 42, 50, 32, 11, 50, 36, 7, 22, 29, 14, 49, 42, 34, 36, 35, 44, 16, 45, 37, 50, 20, 47, 48, 14, 37, 38, 42, 42, 10, 18, 0, 25, 32, 6, 40, 42, 39, 0, 28, 11, 48, 8, 49, 44, 19, 38, 21, 21, 2, 26, 20, 49, 41]
[46, 34, 31, 30, 25, 16, 5, 38, 7, 48, 38, 19, 22, 18, 4, 32, 38, 11, 17, 31, 15, 42, 41, 50, 5, 11, 30, 6, 32, 38, 26, 49, 44, 0, 32, 37, 44, 36, 26, 37, 40, 27, 19, 37, 9, 39, 47, 14, 40, 8, 19, 30, 30, 50, 6, 23, 11, 3, 16, 21, 23, 22, 24, 28, 25, 4, 27, 46, 17, 20, 19, 10, 44, 42, 13, 3, 2, 1, 12, 24, 40, 30, 37, 47, 1, 30, 28, 45, 19, 25, 0, 49, 6, 38, 1, 5, 50, 21, 49, 5, 17, 42, 49, 31, 44, 0, 20, 13, 42, 40, 24, 20]
[25, 39, 21, 37, 27, 29, 49, 50, 15, 50, 26, 6, 7, 14, 27, 45, 20, 47, 45, 1, 10, 4, 25, 25, 24, 22, 7, 22, 2, 26, 8, 45, 32, 48, 12, 42, 49, 17, 12, 29, 41, 17, 0, 21, 42, 38, 15, 9, 41, 9, 38, 29, 32, 41, 44, 36, 33, 44, 48, 9, 44, 31, 29, 46, 33, 23, 23, 13, 17, 49, 9, 41, 46, 10, 41, 14, 30, 23, 5, 4, 48, 27, 22, 44, 49, 10, 1, 7, 49, 32, 49, 0, 16, 2, 10, 12, 9, 20, 31, 34, 16, 9, 30, 30, 48, 43, 33, 49, 26, 29, 37, 42]
[17, 2, 42, 32, 18, 45, 46, 16, 39, 6, 33, 47, 39, 3, 41, 22, 19, 20, 39, 25, 6, 13, 30, 19, 27, 18, 41, 32, 25, 28, 8, 43, 18, 45, 34, 3, 23, 15, 35, 11, 23, 38, 24, 45, 25, 8, 49, 6, 3, 10, 24, 49, 11, 1, 41, 4, 34, 7, 36, 44, 14, 26, 27, 1, 21, 33, 26, 1, 29, 45, 6, 30, 20, 6, 30, 5, 46, 34, 33, 15, 7, 30, 31, 34, 33, 40, 2, 39, 15, 6, 6, 16, 0, 48, 2, 6, 18, 50, 25, 7, 7, 5, 37, 31, 35, 31, 39, 35, 29, 17, 48, 44]
[10, 44, 47, 5, 7, 21, 16, 50, 3, 7, 33, 36, 27, 0, 37, 36, 16, 20, 30, 38, 32, 32, 7, 12, 22, 33, 8, 0, 21, 14, 22, 8, 5, 23, 44, 45, 42, 37, 48, 43, 33, 23, 35, 39, 25, 36, 36, 23, 10, 13, 48, 19, 25, 6, 24, 40, 13, 27, 36, 8, 33, 12, 6, 25, 17, 36, 6, 5, 23, 47, 13, 9, 43, 26, 7, 39, 34, 17, 45, 28, 4, 10, 10, 22, 39, 7, 8, 33, 11, 40, 38, 2, 48, 0, 21, 48, 20, 22, 42, 17, 19, 34, 16, 12, 11, 38, 23, 43, 44, 17, 41, 45]
[48, 27, 17, 6, 3, 30, 16, 21, 15, 24, 46, 46, 46, 13, 14, 28, 2, 29, 16, 21, 49, 6, 49, 37, 44, 50, 27, 1, 31, 23, 20, 18, 12, 27, 43, 41, 2, 11, 20, 22, 42, 3, 17, 28, 27, 0, 27, 21, 46, 17, 37, 14, 15, 28, 30, 16, 47, 12, 42, 2, 42, 5, 23, 36, 40, 5, 13, 21, 23, 34, 21, 34, 7, 29, 3, 7, 0, 18, 2, 5, 6, 8, 48, 23, 36, 27, 8, 25, 3, 42, 1, 10, 2, 21, 0, 34, 0, 3, 43, 29, 40, 23, 6, 45, 35, 21, 24, 11, 16, 47, 7, 23]
[35, 23, 17, 44, 27, 26, 42, 6, 31, 13, 33, 8, 34, 35, 32, 41, 14, 49, 4, 4, 3, 22, 18, 35, 30, 14, 9, 6, 48, 29, 28, 36, 28, 2, 28, 6, 19, 6, 4, 35, 45, 36, 30, 22, 9, 30, 43, 42, 46, 46, 50, 27, 19, 34, 23, 30, 25, 26, 18, 45, 37, 13, 16, 10, 43, 6, 15, 6, 33, 18, 37, 22, 31, 28, 27, 13, 5, 9, 14, 34, 12, 25, 46, 20, 11, 34, 26, 12, 41, 39, 5, 12, 6, 48, 34, 0, 49, 20, 14, 23, 2, 14, 10, 20, 41, 29, 17, 42, 7, 43, 9, 6]
[17, 17, 44, 35, 21, 43, 26, 30, 37, 49, 0, 27, 18, 50, 42, 44, 4, 21, 39, 28, 36, 42, 16, 12, 7, 31, 6, 23, 40, 21, 3, 20, 28, 45, 28, 8, 31, 28, 47, 43, 36, 41, 13, 32, 7, 14, 29, 11, 17, 14, 35, 2, 46, 22, 31, 49, 8, 4, 48, 10, 10, 40, 15, 35, 8, 19, 17, 30, 13, 32, 28, 16, 6, 29, 50, 32, 13, 24, 36, 45, 50, 42, 13, 10, 21, 25, 25, 18, 43, 0, 50, 9, 18, 20, 0, 49, 0, 22, 25, 17, 41, 11, 25, 5, 25, 27, 42, 9, 48, 2, 28, 8]
[23, 2, 7, 16, 27, 29, 19, 32, 42, 3, 41, 1, 39, 15, 5, 40, 45, 27, 19, 19, 37, 35, 43, 40, 43, 29, 39, 19, 39, 17, 22, 1, 27, 10, 46, 18, 30, 48, 9, 39, 33, 29, 40, 17, 17, 0, 15, 45, 28, 42, 43, 31, 29, 27, 3, 44, 2, 46, 38, 4, 3, 6, 4, 18, 7, 29, 32, 16, 6, 35, 19, 26, 44, 5, 20, 32, 19, 9, 37, 8, 30, 7, 48, 11, 5, 6, 38, 48, 15, 28, 21, 20, 50, 22, 3, 20, 22, 0, 36, 41, 40, 13, 10, 6, 50, 42, 7, 36, 29, 17, 13, 16]
[37, 10, 46, 21, 18, 15, 5, 45, 27, 9, 17, 45, 50, 40, 7, 32, 9, 4, 26, 32, 36, 16, 1, 46, 46, 17, 5, 8, 1, 15, 37, 6, 21, 11, 21, 36, 45, 45, 17, 22, 14, 13, 13, 5, 24, 37, 44, 9, 47, 23, 21, 27, 44, 11, 1, 38, 15, 31, 49, 37, 23, 23, 49, 4, 24, 38, 47, 36, 28, 50, 20, 34, 36, 11, 1, 15, 22, 48, 4, 32, 24, 15, 8, 29, 29, 47, 10, 38, 17, 11, 49, 31, 25, 42, 43, 14, 25, 36, 0, 12, 50, 13, 4, 29, 27, 33, 44, 3, 16, 38, 45, 33]
[31, 30, 37, 41, 11, 17, 42, 9, 38, 40, 20, 19, 44, 29, 50, 33, 37, 8, 6, 22, 8, 39, 18, 3, 24, 26, 12, 42, 21, 36, 42, 41, 42, 23, 11, 1, 25, 12, 47, 22, 11, 36, 43, 46, 37, 20, 4, 16, 44, 15, 7, 0, 34, 12, 27, 33, 3, 5, 1, 23, 41, 20, 30, 21, 41, 42, 42, 23, 45, 25, 5, 20, 37, 40, 37, 50, 38, 17, 2, 10, 18, 29, 12, 28, 17, 1, 19, 38, 23, 48, 5, 34, 7, 17, 29, 23, 17, 41, 12, 0, 19, 2, 2, 42, 48, 14, 22, 22, 46, 36, 5, 34]
[37, 39, 38, 12, 1, 12, 2, 44, 36, 34, 41, 37, 12, 12, 17, 13, 46, 34, 5, 21, 14, 14, 24, 48, 38, 7, 26, 38, 13, 42, 26, 39, 11, 42, 14, 34, 26, 28, 22, 30, 7, 33, 25, 27, 1, 19, 48, 45, 48, 23, 3, 13, 33, 39, 25, 50, 0, 44, 25, 11, 5, 1, 18, 24, 13, 48, 10, 12, 26, 7, 10, 38, 32, 7, 13, 6, 10, 4, 2, 42, 17, 16, 48, 14, 18, 5, 7, 15, 18, 8, 17, 16, 7, 19, 40, 2, 41, 40, 50, 19, 0, 39, 36, 7, 30, 4, 36, 12, 44, 46, 43, 3]
[12, 28, 2, 4, 40, 2, 2, 49, 46, 30, 12, 49, 23, 28, 40, 40, 18, 46, 26, 2, 48, 47, 40, 10, 44, 24, 43, 37, 45, 24, 10, 28, 43, 35, 47, 26, 40, 42, 38, 31, 28, 7, 24, 42, 3, 33, 16, 8, 44, 1, 33, 44, 24, 49, 32, 7, 43, 29, 31, 27, 6, 17, 12, 44, 38, 44, 40, 49, 12, 12, 47, 21, 13, 28, 21, 48, 23, 14, 23, 37, 19, 48, 25, 20, 18, 19, 1, 30, 11, 49, 42, 9, 5, 34, 23, 14, 11, 13, 13, 2, 39, 0, 0, 38, 22, 29, 23, 21, 30, 31, 38, 48]
[45, 10, 25, 36, 12, 23, 19, 44, 18, 50, 28, 20, 49, 40, 17, 28, 30, 30, 19, 31, 29, 21, 10, 8, 14, 38, 8, 5, 20, 44, 8, 18, 1, 17, 4, 40, 23, 16, 35, 17, 46, 4, 13, 19, 17, 15, 16, 5, 34, 9, 35, 13, 35, 43, 16, 2, 39, 16, 43, 0, 14, 17, 44, 17, 28, 11, 47, 1, 24, 8, 24, 40, 20, 13, 47, 10, 36, 22, 4, 45, 11, 7, 3, 8, 36, 0, 34, 19, 40, 44, 49, 30, 37, 16, 6, 10, 25, 10, 4, 2, 36, 0, 0, 40, 0, 1, 27, 8, 32, 16, 8, 24]
[23, 13, 24, 43, 18, 16, 42, 46, 12, 18, 48, 1, 20, 16, 3, 23, 18, 9, 33, 1, 37, 32, 7, 12, 21, 40, 47, 43, 10, 49, 49, 39, 41, 33, 23, 27, 8, 11, 42, 17, 28, 38, 6, 50, 6, 28, 10, 39, 43, 31, 24, 37, 45, 34, 16, 11, 13, 47, 20, 1, 39, 49, 16, 41, 8, 39, 1, 35, 44, 13, 35, 8, 38, 29, 3, 4, 12, 23, 9, 39, 7, 26, 35, 45, 41, 10, 47, 16, 28, 19, 31, 30, 31, 12, 45, 20, 5, 6, 29, 42, 7, 38, 40, 0, 8, 16, 5, 21, 3, 16, 21, 26]
[4, 12, 9, 22, 1, 25, 50, 2, 5, 43, 17, 11, 22, 23, 24, 5, 1, 19, 12, 9, 2, 38, 39, 40, 18, 8, 28, 14, 46, 8, 12, 24, 21, 47, 12, 17, 34, 47, 49, 7, 44, 24, 31, 34, 5, 1, 28, 17, 43, 14, 2, 2, 27, 40, 18, 22, 32, 35, 29, 35, 44, 49, 33, 40, 42, 29, 20, 3, 8, 1, 35, 13, 31, 26, 30, 18, 1, 19, 45, 48, 27, 19, 6, 27, 6, 38, 45, 0, 3, 38, 44, 48, 35, 11, 35, 41, 25, 50, 27, 48, 30, 22, 0, 8, 0, 34, 45, 18, 45, 24, 3, 23]
[11, 9, 1, 19, 42, 16, 3, 17, 16, 27, 32, 45, 43, 13, 35, 2, 13, 47, 39, 33, 11, 44, 28, 7, 39, 46, 20, 24, 14, 26, 33, 13, 12, 43, 19, 5, 29, 34, 28, 19, 42, 26, 38, 30, 25, 3, 24, 41, 42, 18, 20, 31, 22, 22, 30, 34, 21, 34, 19, 22, 21, 17, 42, 29, 35, 49, 41, 3, 42, 20, 34, 40, 40, 27, 31, 11, 35, 13, 19, 35, 39, 9, 3, 29, 44, 29, 1, 3, 29, 21, 0, 43, 31, 38, 21, 29, 27, 42, 33, 14, 4, 29, 1, 16, 34, 0, 24, 6, 7, 5, 25, 24]
[39, 2, 3, 2, 4, 10, 38, 45, 11, 23, 12, 30, 36, 25, 4, 22, 36, 31, 12, 20, 41, 49, 39, 6, 15, 9, 43, 50, 48, 11, 22, 9, 42, 9, 11, 50, 45, 33, 40, 32, 24, 37, 9, 40, 25, 8, 4, 24, 24, 12, 44, 49, 35, 23, 23, 2, 7, 44, 11, 30, 15, 39, 24, 49, 2, 44, 22, 0, 3, 34, 4, 16, 23, 30, 7, 40, 33, 45, 39, 3, 4, 24, 23, 37, 28, 35, 24, 5, 38, 21, 20, 33, 39, 23, 24, 17, 42, 7, 44, 22, 36, 23, 27, 5, 45, 24, 0, 28, 14, 46, 44, 32]
[5, 40, 30, 29, 28, 27, 0, 26, 17, 32, 20, 27, 13, 49, 14, 28, 42, 9, 27, 26, 31, 22, 17, 26, 13, 28, 40, 28, 11, 23, 43, 4, 37, 28, 14, 18, 48, 28, 25, 6, 43, 36, 21, 24, 13, 44, 15, 0, 8, 14, 3, 16, 30, 27, 35, 49, 4, 1, 17, 2, 5, 42, 31, 14, 18, 34, 13, 11, 13, 19, 49, 28, 15, 43, 20, 6, 41, 35, 48, 50, 49, 40, 17, 46, 30, 33, 32, 41, 34, 2, 13, 49, 35, 43, 11, 42, 9, 36, 3, 22, 12, 21, 8, 21, 18, 6, 28, 0, 35, 28, 14, 22]
[7, 46, 9, 49, 18, 49, 36, 1, 33, 15, 49, 8, 3, 4, 47, 50, 37, 15, 21, 43, 22, 20, 24, 13, 21, 37, 30, 0, 45, 25, 19, 24, 21, 25, 46, 19, 12, 48, 5, 14, 10, 1, 11, 0, 40, 16, 9, 34, 37, 38, 14, 43, 22, 25, 12, 13, 0, 25, 31, 25, 44, 44, 31, 26, 27, 5, 26, 15, 37, 25, 50, 48, 15, 45, 22, 27, 38, 20, 24, 26, 33, 26, 1, 1, 16, 3, 38, 1, 32, 26, 42, 26, 29, 44, 16, 7, 48, 29, 16, 46, 44, 30, 32, 3, 45, 7, 14, 35, 0, 7, 22, 35]
[14, 20, 47, 34, 20, 0, 15, 27, 1, 33, 14, 29, 36, 11, 2, 50, 42, 16, 23, 4, 31, 32, 40, 13, 38, 38, 17, 11, 12, 36, 23, 29, 5, 13, 17, 34, 8, 8, 7, 2, 45, 10, 35, 15, 5, 10, 12, 12, 8, 29, 4, 30, 27, 41, 46, 12, 37, 5, 5, 39, 25, 27, 14, 5, 36, 18, 23, 36, 20, 29, 36, 11, 11, 42, 45, 32, 4, 5, 26, 27, 46, 46, 13, 22, 30, 2, 7, 12, 35, 20, 40, 29, 17, 17, 47, 43, 2, 17, 38, 36, 46, 31, 16, 16, 24, 5, 46, 28, 7, 0, 26, 39]
[18, 24, 40, 2, 4, 9, 10, 21, 37, 47, 16, 18, 41, 20, 43, 13, 7, 2, 32, 3, 35, 32, 3, 6, 6, 38, 5, 7, 18, 17, 45, 43, 20, 28, 4, 39, 4, 44, 26, 45, 2, 3, 8, 4, 43, 23, 35, 18, 44, 29, 25, 44, 17, 32, 14, 2, 25, 6, 45, 49, 9, 16, 21, 17, 45, 24, 26, 3, 1, 21, 40, 25, 14, 43, 36, 43, 31, 20, 15, 41, 10, 21, 30, 22, 42, 37, 37, 31, 42, 49, 24, 37, 48, 41, 7, 9, 28, 13, 45, 5, 43, 38, 8, 21, 3, 25, 44, 14, 22, 26, 0, 31]
[35, 46, 5, 32, 11, 45, 22, 32, 32, 30, 42, 24, 23, 43, 46, 3, 24, 17, 29, 38, 29, 13, 40, 36, 10, 24, 7, 0, 28, 45, 17, 2, 44, 2, 23, 37, 21, 28, 14, 25, 32, 20, 45, 15, 22, 49, 11, 39, 40, 50, 21, 44, 43, 19, 29, 48, 29, 35, 2, 29, 33, 41, 11, 14, 50, 2, 42, 23, 8, 42, 13, 37, 48, 38, 0, 42, 39, 9, 50, 13, 1, 8, 22, 49, 0, 49, 19, 22, 34, 41, 20, 42, 44, 45, 23, 6, 8, 16, 33, 34, 3, 48, 24, 26, 23, 24, 32, 22, 35, 39, 31, 0]
