N1,N2,...,Nx
[22, 14, 1, 42, 18, 1, 0, 13, 36, 44, 42, 4, 36, 37, 30, 12, 35, 28, 0, 32, 46, 8, 6, 34, 32, 31, 8, 17, 41, 48, 37, 32, 26, 7, 2, 31, 4, 40, 31, 14, 27, 20, 40, 4, 35, 4, 4, 15, 12, 25, 37, 48, 21, 39, 5, 50, 11, 47, 31, 50, 36, 2, 13, 21, 16, 30, 9, 6, 49, 27, 18, 1, 44, 32, 44, 10, 47, 30, 15, 39, 21, 48, 45, 32, 35, 13, 0, 41, 15, 8, 10, 42, 9, 14, 0, 29, 42, 20, 19, 5, 21, 12, 13, 39, 28, 30, 28]
[34, 20, 38, 33, 46, 25, 49, 30, 38, 25, 11, 29, 11, 36, 12, 29, 22, 32, 21, 4, 25, 30, 48, 36, 44, 47, 9, 8, 7, 14, 44, 31, 18, 13, 37, 0, 28, 31, 47, 45, 11, 48, 27, 22, 18, 13, 0, 19, 23, 44, 32, 15, 9, 28, 16, 12, 32, 49, 43, 30, 41, 43, 3, 27, 34, 34, 39, 42, 29, 16, 33, 20, 6, 34, 35, 17, 8, 33, 11, 20, 36, 28, 15, 46, 14, 15, 41, 0, 45, 23, 9, 26, 22, 18, 12, 29, 16, 19, 35, 25, 20, 22, 40, 11, 39, 39, 9]
[3, 8, 24, 46, 1, 11, 9, 2, 39, 6, 42, 34, 37, 10, 25, 19, 42, 39, 45, 1, 21, 47, 39, 38, 3, 36, 45, 37, 6, 17, 46, 34, 15, 19, 7, 0, 2, 30, 18, 25, 41, 22, 38, 15, 44, 28, 2, 41, 22, 9, 45, 26, 15, 40, 29, 41, 32, 20, 37, 31, 34, 32, 17, 22, 4, 13, 11, 26, 1, 13, 24, 44, 15, 1, 10, 5, 38, 37, 25, 42, 41, 26, 17, 34, 14, 19, 15, 45, 0, 43, 41, 4, 14, 50, 11, 49, 36, 10, 28, 17, 28, 47, 8, 20, 50, 15, 7]
[13, 44, 23, 32, 31, 50, 25, 29, 37, 22, 19, 39, 1, 41, 8, 0, 19, 25, 29, 49, 46, 3, 41, 18, 20, 22, 19, 4, 34, 7, 15, 30, 2, 17, 42, 36, 6, 42, 46, 4, 26, 2, 45, 36, 34, 45, 43, 4, 34, 34, 18, 38, 1, 1, 41, 45, 49, 28, 42, 11, 1, 45, 44, 26, 11, 28, 27, 43, 46, 10, 25, 42, 31, 15, 4, 28, 45, 25, 4, 46, 1, 48, 44, 25, 10, 47, 8, 23, 43, 0, 39, 15, 38, 37, 42, 19, 14, 25, 45, 1, 39, 46, 5, 34, 42, 0, 29]
[31, 40, 13, 43, 42, 27, 47, 35, 37, 24, 5, 12, 23, 9, 36, 26, 49, 38, 46, 36, 38, 43, 26, 10, 30, 19, 39, 21, 32, 31, 6, 36, 42, 48, 7, 8, 15, 26, 38, 50, 32, 2, 26, 8, 4, 39, 2, 44, 4, 48, 23, 20, 31, 16, 37, 5, 29, 15, 37, 24, 20, 19, 38, 25, 4, 31, 38, 32, 35, 35, 49, 20, 36, 5, 18, 31, 24, 35, 33, 5, 7, 34, 25, 9, 50, 21, 10, 9, 41, 39, 0, 33, 10, 21, 11, 32, 45, 35, 37, 5, 12, 30, 32, 50, 26, 38, 0]
[45, 36, 19, 7, 49, 22, 22, 14, 38, 2, 25, 16, 9, 22, 30, 35, 15, 6, 47, 15, 25, 36, 50, 31, 0, 46, 36, 49, 15, 46, 13, 23, 1, 50, 1, 21, 37, 23, 2, 49, 32, 22, 5, 13, 3, 45, 30, 42, 47, 12, 22, 49, 3, 29, 41, 47, 7, 4, 39, 4, 31, 6, 25, 10, 21, 42, 48, 44, 28, 22, 2, 29, 27, 12, 8, 14, 9, 14, 43, 18, 18, 6, 30, 37, 35, 20, 42, 26, 4, 15, 33, 0, 47, 30, 4, 39, 43, 13, 29, 33, 43, 37, 8, 46, 39, 46, 1]
[16, 19, 1, 20, 44, 22, 31, 3, 16, 43, 31, 37, 10, 23, 14, 17, 38, 30, 12, 12, 5, 6, 2, 21, 34, 21, 21, 16, 45, 28, 43, 6, 41, 14, 45, 29, 32, 44, 31, 15, 6, 29, 30, 9, 3, 44, 20, 3, 31, 16, 8, 3, 28, 8, 29, 17, 27, 33, 23, 26, 5, 37, 45, 38, 10, 48, 22, 49, 36, 43, 30, 8, 34, 36, 6, 50, 44, 5, 7, 13, 47, 21, 27, 43, 45, 8, 9, 22, 14, 38, 10, 47, 0, 37, 45, 44, 0, 36, 2, 23, 15, 50, 48, 30, 15, 16, 45]
[36, 47, 14, 10, 34, 30, 34, 30, 50, 40, 24, 2, 19, 25, 16, 35, 3, 44, 14, 12, 5, 28, 24, 39, 44, 4, 45, 24, 38, 43, 42, 36, 13, 32, 28, 45, 17, 19, 3, 37, 37, 31, 2, 41, 31, 2, 35, 44, 47, 27, 17, 9, 12, 19, 14, 49, 49, 7, 32, 33, 40, 8, 36, 23, 6, 28, 19, 32, 24, 5, 25, 20, 40, 4, 38, 48, 27, 9, 26, 15, 0, 27, 17, 17, 2, 30, 14, 18, 50, 37, 21, 30, 37, 0, 21, 8, 15, 19, 35, 24, 32, 6, 3, 5, 31, 47, 41]
[4, 21, 43, 43, 47, 10, 5, 33, 18, 41, 5, 18, 35, 4, 46, 37, 27, 44, 40, 44, 40, 6, 40, 8, 17, 4, 40, 44, 41, 40, 40, 8, 8, 28, 47, 36, 40, 0, 50, 11, 2, 1, 28, 7, 27, 43, 22, 15, 39, 26, 40, 7, 31, 47, 9, 16, 11, 9, 49, 42, 9, 15, 39, 30, 33, 21, 44, 37, 40, 33, 32, 18, 18, 46, 7, 4, 8, 40, 12, 2, 6, 0, 24, 34, 23, 49, 0, 12, 11, 42, 11, 4, 45, 21, 0, 41, 35, 38, 18, 19, 49, 17, 48, 47, 10, 34, 34]
[4, 14, 11, 0, 38, 38, 14, 1, 46, 18, 22, 43, 33, 34, 16, 42, 3, 5, 18, 27, 36, 22, 35, 42, 2, 8, 18, 49, 5, 18, 47, 19, 30, 8, 26, 30, 33, 0, 31, 4, 16, 27, 47, 2, 12, 31, 21, 23, 14, 34, 16, 45, 26, 25, 17, 1, 45, 18, 16, 14, 11, 38, 3, 10, 4, 22, 50, 19, 11, 39, 11, 34, 0, 0, 31, 33, 0, 50, 28, 24, 0, 2, 3, 10, 10, 15, 29, 29, 49, 19, 32, 39, 44, 8, 41, 0, 30, 24, 25, 30, 47, 7, 32, 2, 37, 23, 39]
[18, 13, 16, 43, 40, 13, 50, 11, 38, 7, 14, 26, 14, 32, 29, 6, 34, 5, 21, 3, 1, 25, 25, 44, 50, 19, 7, 35, 4, 9, 24, 14, 38, 20, 49, 30, 1, 47, 25, 17, 23, 1, 19, 38, 25, 20, 43, 25, 30, 49, 29, 18, 37, 34, 46, 30, 40, 10, 6, 21, 18, 48, 29, 26, 26, 39, 41, 4, 32, 29, 3, 13, 40, 44, 28, 47, 7, 2, 29, 28, 39, 48, 14, 0, 25, 14, 42, 16, 36, 14, 45, 43, 0, 15, 35, 30, 0, 7, 33, 4, 27, 33, 6, 39, 9, 4, 32]
[42, 25, 39, 10, 17, 5, 31, 32, 26, 35, 11, 12, 34, 30, 44, 0, 33, 26, 27, 43, 23, 3, 4, 10, 42, 24, 25, 31, 40, 39, 0, 36, 7, 26, 25, 28, 14, 11, 3, 19, 9, 32, 17, 22, 6, 47, 18, 13, 22, 21, 33, 41, 14, 23, 12, 18, 49, 19, 44, 34, 41, 35, 18, 7, 14, 9, 12, 32, 15, 33, 23, 9, 12, 7, 45, 19, 34, 19, 27, 36, 25, 8, 35, 47, 5, 31, 20, 19, 10, 25, 35, 13, 36, 19, 38, 24, 7, 0, 6, 0, 1, 46, 9, 15, 11, 22, 7]
[45, 41, 49, 2, 0, 23, 50, 9, 23, 41, 30, 36, 16, 28, 1, 21, 11, 23, 50, 13, 50, 27, 9, 48, 40, 47, 22, 19, 18, 33, 31, 35, 31, 10, 15, 20, 42, 11, 31, 39, 39, 26, 42, 16, 18, 47, 46, 45, 11, 44, 45, 34, 19, 17, 33, 13, 20, 13, 34, 8, 48, 27, 27, 9, 17, 19, 34, 23, 7, 14, 6, 26, 9, 19, 27, 25, 32, 21, 8, 48, 2, 7, 42, 29, 12, 29, 19, 35, 28, 45, 37, 29, 2, 35, 18, 25, 33, 6, 0, 32, 36, 37, 41, 39, 40, 37, 14]
[39, 14, 40, 46, 38, 37, 21, 2, 9, 10, 4, 45, 38, 19, 14, 16, 0, 2, 40, 36, 49, 3, 49, 25, 27, 21, 32, 42, 23, 3, 30, 4, 41, 41, 10, 31, 20, 18, 4, 25, 39, 7, 27, 18, 28, 38, 8, 46, 5, 37, 12, 6, 15, 45, 8, 8, 11, 8, 4, 34, 24, 31, 18, 37, 17, 17, 17, 41, 19, 12, 15, 20, 34, 32, 28, 7, 44, 30, 16, 8, 21, 20, 34, 20, 3, 47, 5, 25, 17, 1, 5, 33, 23, 24, 19, 30, 4, 0, 32, 0, 34, 0, 8, 31, 2, 14, 4]
[7, 45, 12, 4, 7, 36, 20, 33, 12, 9, 5, 50, 28, 36, 4, 6, 48, 38, 38, 11, 48, 10, 26, 3, 36, 13, 28, 12, 29, 20, 7, 4, 17, 3, 6, 31, 37, 29, 23, 41, 21, 20, 28, 31, 23, 16, 28, 37, 14, 31, 3, 12, 24, 24, 33, 49, 39, 37, 7, 22, 23, 41, 48, 22, 17, 13, 30, 5, 34, 12, 44, 18, 11, 32, 32, 23, 10, 4, 24, 43, 27, 14, 29, 43, 42, 48, 21, 20, 28, 39, 12, 43, 15, 32, 49, 47, 27, 1, 36, 34, 0, 6, 36, 5, 20, 8, 7]
[45, 30, 29, 37, 50, 36, 43, 47, 50, 18, 8, 12, 40, 32, 13, 5, 2, 25, 1, 11, 27, 4, 29, 34, 7, 23, 15, 19, 19, 38, 7, 7, 20, 14, 23, 38, 3, 30, 20, 49, 8, 48, 7, 11, 36, 37, 45, 1, 7, 17, 17, 1, 34, 11, 17, 21, 37, 35, 26, 45, 4, 45, 10, 21, 44, 41, 41, 49, 17, 50, 5, 6, 42, 45, 14, 22, 1, 37, 30, 23, 24, 6, 19, 37, 21, 14, 12, 22, 47, 46, 30, 37, 50, 6, 17, 7, 33, 46, 37, 0, 6, 0, 23, 19, 34, 23, 9]
[22, 19, 22, 22, 11, 41, 26, 37, 12, 5, 12, 43, 3, 21, 42, 5, 35, 40, 33, 34, 30, 21, 12, 47, 40, 1, 21, 40, 2, 0, 28, 43, 38, 48, 38, 5, 11, 31, 21, 23, 35, 38, 10, 46, 44, 43, 17, 30, 18, 17, 37, 5, 3, 7, 17, 24, 46, 25, 38, 35, 42, 4, 27, 35, 19, 5, 14, 3, 44, 48, 29, 17, 39, 25, 11, 49, 6, 16, 21, 18, 40, 29, 30, 39, 4, 35, 13, 40, 8, 5, 32, 8, 48, 3, 48, 32, 6, 9, 41, 8, 36, 23, 0, 26, 18, 47, 30]
[24, 32, 13, 34, 6, 26, 33, 49, 47, 7, 42, 17, 36, 18, 48, 35, 30, 27, 46, 3, 43, 6, 2, 23, 50, 20, 34, 31, 31, 12, 17, 50, 11, 50, 44, 10, 17, 20, 23, 43, 21, 16, 28, 17, 19, 13, 44, 5, 34, 13, 16, 44, 4, 42, 39, 25, 15, 46, 16, 41, 38, 16, 5, 30, 46, 18, 22, 23, 3, 32, 37, 13, 7, 10, 12, 9, 35, 4, 7, 12, 40, 0, 49, 7, 27, 47, 39, 11, 20, 34, 50, 46, 30, 5, 47, 2, 39, 15, 39, 31, 5, 19, 26, 0, 44, 33, 43]
[32, 7, 30, 31, 41, 33, 10, 3, 25, 25, 27, 38, 39, 39, 30, 22, 15, 30, 2, 31, 0, 31, 49, 46, 49, 37, 17, 34, 28, 44, 49, 46, 36, 0, 40, 40, 44, 35, 34, 7, 39, 24, 36, 19, 48, 1, 50, 26, 44, 22, 25, 25, 37, 2, 32, 40, 15, 39, 0, 36, 36, 8, 39, 34, 26, 7, 19, 29, 24, 25, 24, 25, 18, 49, 17, 23, 36, 12, 1, 38, 7, 9, 13, 45, 4, 32, 28, 39, 50, 42, 26, 39, 15, 31, 10, 37, 9, 11, 40, 2, 20, 34, 18, 44, 0, 16, 25]
[31, 46, 2, 22, 2, 11, 18, 7, 10, 30, 46, 27, 6, 45, 46, 9, 50, 28, 17, 35, 19, 43, 31, 9, 47, 43, 44, 0, 39, 39, 36, 40, 32, 30, 40, 0, 9, 45, 44, 26, 45, 49, 2, 4, 8, 29, 45, 23, 6, 0, 30, 30, 37, 32, 21, 40, 36, 46, 0, 10, 14, 27, 21, 23, 22, 24, 11, 37, 8, 12, 47, 34, 9, 16, 36, 30, 9, 38, 27, 34, 17, 38, 46, 33, 27, 29, 30, 39, 15, 0, 38, 46, 16, 47, 34, 23, 4, 22, 37, 14, 8, 23, 47, 33, 16, 0, 33]
[50, 26, 27, 50, 35, 2, 25, 44, 40, 42, 45, 34, 38, 21, 23, 1, 23, 38, 49, 10, 20, 12, 17, 15, 35, 40, 17, 4, 42, 42, 4, 22, 23, 18, 1, 50, 44, 30, 8, 35, 26, 43, 23, 46, 33, 19, 29, 18, 22, 50, 26, 29, 7, 13, 8, 38, 19, 23, 42, 9, 7, 1, 44, 16, 33, 6, 29, 6, 18, 3, 0, 7, 21, 43, 15, 41, 38, 46, 42, 16, 16, 44, 0, 1, 8, 36, 28, 9, 7, 29, 0, 1, 45, 41, 34, 39, 32, 7, 14, 4, 7, 9, 30, 43, 25, 33, 0]
