N1,N2,...,Nx
[25, 23, 37, 24, 27, 27, 14, 44, 36, 10, 5, 18, 18, 26, 41, 28, 49, 0, 40, 1, 3, 8, 17, 36, 5, 3, 45, 29, 29, 31, 10, 35, 37, 39, 44, 2, 41, 10, 44, 19, 46, 29, 34, 0, 33, 0, 40, 5, 16, 30, 35, 29, 4, 36, 40, 42, 8, 33, 15, 18, 6, 49, 3, 36, 34, 18, 21, 26, 38, 33, 33, 16, 50, 24, 28, 40, 33, 41, 14, 43, 31, 5, 45, 46, 33, 6, 0, 27, 23, 30, 25, 12, 24, 48, 17, 20, 23, 33, 35, 29, 19, 43, 20, 35, 31, 11, 22, 27]
[11, 29, 10, 25, 40, 28, 6, 43, 25, 22, 46, 2, 4, 31, 31, 12, 47, 50, 10, 10, 48, 38, 20, 31, 21, 35, 47, 36, 45, 26, 22, 7, 38, 13, 48, 8, 30, 30, 5, 20, 16, 17, 4, 28, 45, 23, 23, 44, 11, 44, 28, 41, 12, 48, 7, 34, 45, 42, 48, 17, 46, 20, 41, 22, 42, 13, 39, 46, 36, 29, 48, 24, 32, 4, 6, 15, 46, 17, 1, 36, 11, 34, 17, 14, 43, 23, 27, 0, 47, 45, 9, 38, 7, 34, 20, 44, 50, 4, 13, 45, 47, 24, 1, 12, 40, 23, 12, 15]
[6, 8, 21, 11, 12, 18, 31, 29, 29, 30, 31, 22, 27, 25, 44, 49, 41, 4, 2, 14, 9, 33, 43, 43, 41, 7, 46, 36, 14, 32, 8, 1, 48, 7, 5, 24, 45, 6, 34, 31, 25, 24, 24, 42, 28, 9, 47, 47, 32, 27, 9, 26, 23, 24, 2, 11, 41, 18, 23, 36, 36, 13, 43, 29, 42, 24, 44, 2, 22, 33, 34, 43, 5, 47, 1, 27, 10, 10, 4, 49, 40, 25, 40, 4, 18, 46, 23, 47, 0, 34, 41, 23, 2, 43, 38, 8, 48, 0, 45, 32, 5, 45, 8, 43, 32, 44, 34, 12]
[37, 8, 41, 13, 9, 41, 4, 24, 17, 19, 12, 13, 18, 6, 34, 25, 48, 2, 4, 37, 9, 12, 14, 14, 38, 4, 50, 44, 17, 10, 8, 22, 49, 25, 44, 33, 42, 50, 50, 31, 43, 45, 17, 27, 2, 11, 10, 30, 15, 11, 38, 5, 42, 33, 40, 0, 19, 44, 8, 41, 25, 2, 7, 26, 19, 27, 27, 35, 38, 26, 7, 8, 43, 50, 50, 15, 40, 46, 29, 11, 35, 49, 35, 15, 17, 46, 30, 45, 34, 0, 0, 11, 17, 47, 9, 21, 6, 29, 14, 26, 2, 18, 45, 30, 30, 5, 8, 25]
[3, 46, 21, 30, 48, 30, 38, 29, 26, 34, 34, 15, 36, 48, 6, 40, 45, 12, 37, 42, 47, 6, 17, 32, 44, 25, 1, 42, 11, 47, 45, 34, 1, 43, 0, 3, 6, 11, 49, 6, 25, 2, 27, 0, 0, 11, 23, 20, 38, 37, 7, 21, 15, 33, 39, 38, 49, 24, 9, 11, 43, 23, 24, 1, 1, 40, 39, 11, 26, 36, 36, 9, 14, 40, 12, 2, 3, 42, 8, 4, 5, 28, 18, 37, 23, 15, 25, 9, 41, 0, 0, 8, 37, 23, 31, 38, 42, 12, 31, 19, 0, 14, 6, 7, 41, 4, 1, 49]
[50, 20, 1, 49, 47, 38, 33, 20, 10, 36, 44, 35, 8, 45, 32, 2, 21, 14, 6, 15, 14, 29, 25, 10, 32, 18, 22, 23, 42, 37, 28, 30, 31, 33, 1, 23, 49, 4, 9, 40, 18, 34, 43, 31, 34, 10, 4, 27, 5, 3, 29, 11, 41, 6, 21, 36, 32, 12, 35, 29, 12, 10, 32, 28, 44, 45, 25, 0, 45, 45, 15, 47, 43, 9, 34, 33, 46, 46, 8, 31, 8, 21, 19, 45, 35, 50, 12, 38, 23, 11, 8, 0, 1, 17, 46, 49, 39, 14, 9, 6, 17, 47, 41, 25, 5, 44, 38, 7]
[9, 15, 25, 35, 18, 1, 31, 36, 19, 32, 25, 1, 5, 9, 31, 14, 29, 22, 20, 33, 45, 37, 6, 34, 15, 19, 46, 38, 29, 47, 27, 6, 47, 18, 3, 13, 17, 9, 22, 32, 1, 20, 49, 11, 31, 2, 10, 37, 16, 27, 10, 5, 31, 13, 16, 14, 29, 10, 23, 30, 46, 45, 10, 38, 11, 22, 4, 48, 42, 8, 19, 9, 23, 0, 9, 29, 28, 39, 32, 28, 34, 24, 34, 29, 9, 0, 24, 7, 2, 17, 37, 1, 0, 34, 8, 32, 37, 3, 40, 5, 5, 32, 49, 26, 0, 48, 6, 40]
[27, 29, 2, 27, 49, 39, 42, 49, 45, 39, 29, 29, 32, 47, 50, 31, 49, 18, 46, 47, 18, 21, 17, 18, 20, 33, 38, 25, 42, 50, 22, 34, 37, 22, 11, 36, 22, 15, 40, 45, 50, 0, 16, 5, 14, 35, 16, 49, 5, 4, 15, 18, 14, 5, 45, 12, 40, 19, 21, 9, 12, 13, 23, 13, 48, 19, 9, 21, 34, 18, 21, 10, 18, 29, 15, 10, 27, 34, 20, 10, 3, 33, 14, 25, 31, 22, 48, 34, 43, 47, 23, 17, 34, 0, 26, 5, 17, 17, 15, 38, 42, 22, 21, 32, 43, 17, 29, 3]
[4, 40, 6, 43, 26, 27, 37, 36, 42, 17, 1, 10, 25, 1, 11, 22, 48, 33, 29, 37, 43, 38, 31, 28, 17, 43, 34, 12, 2, 24, 43, 20, 13, 4, 26, 8, 21, 23, 48, 20, 49, 36, 22, 1, 1, 21, 30, 17, 11, 39, 8, 4, 38, 4, 34, 9, 18, 3, 26, 11, 11, 35, 43, 7, 20, 1, 33, 14, 36, 26, 43, 20, 25, 43, 0, 17, 20, 23, 30, 33, 19, 50, 7, 39, 30, 21, 17, 20, 38, 9, 31, 46, 8, 26, 0, 16, 27, 44, 44, 46, 19, 17, 42, 31, 4, 6, 17, 38]
[1, 14, 22, 6, 21, 9, 11, 28, 19, 49, 26, 7, 1, 25, 44, 19, 3, 20, 39, 6, 48, 8, 43, 10, 39, 12, 6, 14, 24, 19, 13, 35, 11, 9, 31, 19, 15, 17, 31, 4, 23, 15, 31, 6, 5, 8, 30, 7, 1, 30, 35, 18, 27, 16, 17, 22, 14, 18, 12, 15, 42, 30, 34, 35, 4, 48, 42, 44, 9, 14, 42, 39, 19, 0, 45, 10, 12, 15, 21, 45, 49, 46, 3, 50, 14, 12, 20, 44, 8, 21, 38, 49, 32, 5, 16, 0, 37, 0, 44, 37, 30, 25, 34, 38, 48, 21, 36, 1]
[8, 31, 9, 48, 8, 10, 37, 35, 36, 41, 26, 2, 12, 32, 17, 35, 31, 8, 44, 31, 5, 30, 31, 45, 11, 0, 34, 27, 45, 49, 10, 49, 28, 37, 31, 22, 0, 42, 7, 27, 34, 4, 36, 8, 10, 23, 40, 4, 47, 0, 45, 36, 18, 40, 20, 36, 36, 10, 36, 34, 28, 36, 22, 8, 26, 6, 45, 46, 48, 2, 46, 12, 23, 2, 42, 0, 8, 48, 12, 34, 21, 29, 6, 36, 3, 1, 23, 50, 48, 6, 42, 39, 37, 17, 27, 37, 0, 46, 28, 3, 4, 28, 34, 33, 1, 8, 45, 17]
[7, 45, 8, 46, 47, 47, 7, 47, 22, 36, 46, 28, 0, 13, 40, 1, 30, 16, 13, 10, 50, 15, 4, 32, 16, 20, 26, 21, 41, 8, 41, 34, 5, 12, 34, 50, 36, 13, 45, 46, 15, 38, 11, 40, 17, 12, 49, 38, 15, 39, 25, 40, 49, 50, 36, 10, 47, 0, 25, 36, 9, 7, 23, 17, 3, 18, 33, 32, 27, 33, 42, 19, 48, 47, 23, 24, 43, 32, 39, 6, 23, 31, 28, 13, 14, 25, 33, 4, 0, 29, 12, 14, 3, 17, 44, 0, 46, 0, 16, 20, 39, 44, 15, 31, 50, 5, 10, 40]
[30, 10, 44, 13, 3, 0, 21, 19, 26, 5, 40, 28, 28, 0, 46, 11, 27, 2, 36, 30, 11, 26, 8, 35, 49, 16, 44, 46, 45, 42, 7, 3, 28, 29, 30, 42, 13, 45, 16, 2, 24, 18, 45, 50, 4, 7, 8, 27, 50, 46, 50, 49, 15, 39, 34, 3, 17, 4, 45, 2, 8, 50, 24, 35, 30, 37, 24, 10, 27, 22, 6, 27, 28, 47, 11, 1, 13, 40, 49, 25, 41, 35, 12, 7, 47, 30, 35, 13, 45, 14, 31, 9, 40, 15, 44, 44, 28, 16, 0, 8, 34, 49, 26, 36, 26, 22, 6, 50]
[42, 44, 38, 42, 41, 11, 9, 6, 6, 44, 32, 46, 22, 8, 44, 17, 41, 44, 31, 3, 44, 42, 27, 13, 11, 3, 8, 6, 35, 13, 16, 46, 3, 35, 13, 35, 18, 46, 28, 26, 45, 21, 0, 14, 8, 12, 23, 48, 49, 22, 26, 23, 47, 43, 5, 24, 24, 34, 12, 6, 46, 10, 25, 38, 45, 32, 42, 12, 16, 49, 13, 0, 7, 37, 16, 44, 3, 23, 1, 10, 50, 21, 41, 17, 46, 40, 29, 45, 32, 26, 19, 6, 5, 38, 46, 37, 3, 20, 8, 0, 42, 41, 28, 40, 0, 37, 33, 41]
[3, 17, 17, 40, 47, 30, 32, 45, 21, 9, 12, 45, 6, 21, 1, 1, 36, 49, 35, 39, 22, 46, 19, 28, 8, 0, 27, 49, 8, 22, 44, 41, 12, 25, 27, 46, 9, 34, 14, 33, 12, 40, 17, 8, 10, 6, 44, 27, 11, 46, 20, 44, 47, 3, 19, 31, 42, 20, 5, 44, 7, 9, 50, 43, 41, 15, 38, 3, 24, 20, 21, 20, 3, 8, 17, 32, 28, 49, 46, 45, 6, 11, 47, 29, 14, 29, 19, 47, 5, 2, 0, 17, 5, 42, 19, 30, 4, 39, 34, 42, 0, 47, 43, 26, 8, 50, 47, 40]
[48, 44, 30, 47, 14, 49, 16, 0, 17, 32, 0, 31, 23, 16, 41, 15, 4, 23, 15, 49, 50, 37, 9, 28, 5, 29, 3, 18, 42, 40, 9, 17, 44, 27, 39, 32, 28, 42, 43, 23, 10, 7, 35, 19, 27, 40, 50, 39, 26, 19, 44, 5, 9, 15, 26, 38, 6, 7, 49, 6, 24, 28, 37, 50, 9, 8, 13, 23, 9, 15, 11, 12, 33, 46, 26, 12, 22, 38, 4, 24, 34, 9, 39, 29, 38, 11, 43, 24, 45, 18, 14, 47, 32, 22, 17, 25, 28, 44, 49, 41, 47, 0, 38, 48, 27, 22, 33, 23]
[21, 30, 1, 22, 42, 16, 49, 44, 28, 29, 18, 47, 26, 34, 46, 38, 7, 17, 9, 7, 41, 48, 34, 43, 27, 2, 10, 13, 29, 16, 42, 10, 29, 30, 0, 22, 16, 40, 30, 2, 33, 49, 17, 37, 29, 17, 4, 19, 44, 46, 5, 22, 10, 39, 27, 45, 20, 3, 17, 36, 8, 47, 6, 7, 48, 2, 29, 47, 6, 27, 14, 46, 27, 14, 27, 31, 14, 32, 24, 20, 17, 8, 8, 45, 35, 28, 20, 1, 8, 45, 6, 41, 49, 21, 42, 34, 34, 15, 26, 28, 43, 38, 0, 6, 40, 44, 41, 23]
[7, 47, 23, 3, 18, 5, 9, 3, 37, 1, 3, 22, 40, 29, 30, 43, 22, 34, 14, 17, 46, 49, 15, 8, 43, 34, 15, 41, 36, 30, 3, 32, 8, 40, 25, 23, 41, 16, 34, 24, 44, 4, 30, 7, 22, 43, 2, 11, 0, 14, 24, 5, 50, 1, 1, 23, 20, 28, 42, 23, 48, 10, 3, 9, 30, 27, 16, 14, 49, 25, 30, 2, 0, 9, 40, 47, 6, 41, 5, 48, 24, 7, 26, 5, 43, 18, 35, 12, 43, 30, 7, 25, 26, 32, 31, 38, 33, 31, 36, 40, 26, 48, 6, 0, 37, 12, 21, 16]
[6, 34, 27, 30, 8, 14, 42, 35, 45, 44, 24, 37, 45, 20, 21, 12, 42, 35, 25, 44, 11, 48, 16, 23, 11, 26, 37, 6, 7, 49, 17, 31, 35, 0, 7, 20, 17, 37, 29, 0, 41, 6, 5, 6, 38, 8, 38, 33, 48, 47, 5, 5, 40, 49, 40, 16, 0, 35, 34, 11, 43, 22, 15, 46, 34, 18, 48, 10, 36, 6, 1, 39, 35, 39, 16, 25, 19, 28, 37, 44, 34, 30, 18, 49, 29, 2, 31, 40, 32, 30, 41, 5, 0, 43, 4, 48, 1, 50, 26, 0, 8, 27, 40, 37, 0, 35, 20, 8]
[0, 48, 29, 15, 6, 0, 45, 46, 8, 5, 30, 12, 0, 27, 38, 45, 47, 38, 14, 39, 13, 21, 4, 39, 9, 27, 16, 2, 31, 42, 28, 37, 47, 6, 47, 27, 48, 6, 46, 15, 7, 47, 31, 15, 14, 29, 3, 12, 0, 38, 24, 21, 42, 3, 9, 30, 37, 27, 46, 50, 14, 24, 43, 1, 11, 33, 2, 2, 45, 3, 20, 17, 30, 37, 41, 39, 14, 31, 34, 42, 20, 28, 3, 23, 44, 47, 11, 23, 44, 5, 4, 44, 48, 17, 6, 21, 8, 5, 22, 37, 50, 22, 44, 12, 35, 0, 20, 43]
[19, 46, 43, 0, 46, 35, 50, 9, 2, 26, 46, 32, 30, 21, 46, 13, 38, 49, 18, 42, 13, 3, 32, 29, 13, 13, 47, 48, 10, 11, 48, 34, 31, 44, 11, 27, 34, 1, 45, 49, 27, 45, 44, 32, 15, 6, 22, 8, 9, 6, 2, 46, 31, 3, 47, 3, 18, 1, 23, 6, 3, 45, 27, 32, 7, 49, 41, 36, 19, 3, 20, 49, 9, 36, 28, 31, 33, 38, 45, 9, 4, 20, 10, 5, 50, 1, 22, 12, 34, 8, 1, 38, 6, 29, 17, 36, 45, 10, 6, 33, 47, 33, 41, 21, 20, 20, 0, 24]
[18, 30, 5, 32, 12, 34, 34, 7, 15, 47, 38, 36, 15, 36, 5, 5, 12, 41, 45, 19, 19, 14, 4, 30, 24, 45, 45, 12, 33, 43, 10, 18, 9, 35, 42, 1, 43, 49, 18, 44, 28, 44, 29, 42, 26, 4, 37, 35, 17, 22, 10, 31, 2, 38, 21, 41, 5, 22, 47, 7, 33, 11, 29, 13, 46, 32, 43, 46, 47, 3, 8, 22, 1, 14, 6, 12, 40, 40, 15, 28, 4, 6, 29, 10, 35, 10, 27, 15, 12, 25, 49, 7, 40, 3, 38, 1, 17, 40, 50, 41, 40, 23, 23, 16, 8, 43, 24, 0]
