N1,N2,...,Nx
[18, 38, 41, 16, 17, 2, 39, 12, 19, 44, 45, 7, 42, 48, 39, 38, 18, 6, 26, 5, 9, 45, 19, 25, 33, 31, 43, 38, 15, 46, 31, 50, 43, 9, 19, 17, 45, 5, 6, 36, 50, 17, 36, 29, 8, 16, 48, 7, 38, 7, 29, 5, 21, 8, 19, 42, 4, 35, 25, 34, 24, 21, 46, 1, 34, 17, 28, 24, 24, 32, 48, 30, 1, 47, 20, 18, 1, 37, 31, 42, 42, 46, 16, 8, 45, 17, 40, 17, 0, 46, 4, 19, 25, 3, 44, 49, 23, 26, 27, 23, 14, 11, 10, 50]
[3, 20, 38, 41, 32, 42, 4, 50, 37, 47, 26, 21, 21, 35, 38, 31, 24, 42, 44, 36, 37, 0, 35, 27, 24, 23, 31, 44, 21, 3, 21, 33, 38, 24, 26, 19, 8, 2, 16, 26, 38, 35, 10, 49, 33, 41, 35, 31, 31, 39, 34, 10, 42, 46, 26, 3, 10, 18, 30, 35, 48, 19, 25, 26, 30, 16, 42, 31, 32, 5, 36, 48, 40, 17, 32, 40, 21, 10, 4, 25, 14, 39, 46, 43, 10, 16, 26, 31, 46, 0, 50, 10, 44, 18, 14, 29, 5, 15, 40, 29, 4, 30, 19, 42]
[12, 24, 12, 22, 35, 27, 43, 49, 19, 2, 18, 10, 43, 35, 31, 39, 42, 35, 27, 43, 3, 32, 31, 13, 22, 12, 40, 45, 26, 38, 24, 21, 6, 45, 50, 7, 13, 39, 3, 6, 42, 21, 50, 39, 33, 33, 16, 1, 19, 11, 8, 29, 1, 2, 32, 25, 35, 50, 30, 7, 42, 36, 20, 33, 29, 21, 23, 39, 32, 18, 24, 1, 33, 28, 34, 10, 48, 1, 21, 18, 44, 29, 28, 25, 20, 32, 8, 40, 4, 50, 0, 38, 47, 6, 31, 10, 40, 7, 49, 13, 20, 26, 14, 29]
[49, 21, 4, 14, 20, 20, 37, 2, 34, 25, 2, 48, 29, 37, 36, 12, 37, 0, 16, 18, 34, 6, 24, 40, 32, 30, 24, 9, 50, 39, 29, 16, 41, 37, 41, 27, 17, 29, 13, 15, 16, 39, 46, 37, 4, 6, 16, 43, 44, 43, 20, 4, 2, 2, 45, 11, 2, 10, 2, 28, 26, 23, 49, 38, 10, 37, 25, 20, 29, 1, 12, 6, 37, 40, 39, 42, 32, 48, 26, 28, 18, 28, 41, 15, 44, 37, 7, 38, 19, 10, 38, 0, 8, 2, 3, 1, 4, 34, 22, 18, 24, 43, 35, 24]
[50, 21, 29, 50, 27, 18, 44, 4, 46, 30, 49, 1, 45, 23, 8, 24, 32, 29, 38, 19, 13, 19, 19, 25, 26, 30, 37, 11, 37, 41, 46, 17, 17, 19, 10, 45, 7, 11, 0, 47, 19, 48, 45, 16, 34, 2, 47, 46, 23, 26, 6, 0, 10, 14, 22, 19, 26, 29, 32, 36, 12, 2, 12, 48, 37, 49, 34, 37, 1, 8, 40, 48, 16, 23, 21, 0, 45, 47, 47, 7, 30, 25, 36, 40, 38, 21, 27, 3, 25, 44, 47, 8, 0, 17, 21, 32, 45, 13, 34, 17, 36, 0, 13, 23]
[26, 44, 16, 14, 22, 50, 3, 21, 49, 22, 48, 1, 12, 21, 9, 19, 31, 29, 13, 32, 25, 42, 28, 45, 26, 26, 44, 21, 21, 23, 23, 37, 25, 21, 47, 10, 42, 5, 20, 2, 10, 8, 0, 23, 29, 45, 25, 32, 21, 32, 44, 3, 13, 23, 18, 50, 49, 39, 27, 43, 28, 2, 47, 28, 12, 32, 8, 43, 31, 47, 13, 26, 2, 23, 16, 2, 6, 45, 38, 45, 25, 26, 42, 48, 10, 23, 10, 31, 3, 18, 6, 2, 17, 0, 13, 3, 35, 15, 34, 20, 29, 2, 10, 47]
[25, 14, 1, 23, 19, 2, 19, 13, 23, 24, 11, 50, 9, 33, 33, 27, 47, 43, 1, 46, 3, 7, 38, 36, 4, 7, 5, 3, 28, 15, 9, 49, 18, 4, 48, 44, 48, 23, 16, 11, 28, 14, 21, 11, 6, 21, 2, 7, 24, 22, 4, 33, 36, 21, 30, 41, 38, 11, 29, 27, 26, 36, 11, 15, 48, 42, 27, 36, 32, 25, 43, 2, 5, 19, 44, 20, 40, 13, 19, 0, 1, 46, 26, 34, 31, 27, 27, 10, 44, 14, 31, 3, 21, 13, 0, 33, 17, 25, 31, 42, 42, 17, 11, 33]
[13, 36, 41, 18, 20, 47, 26, 32, 36, 15, 25, 41, 29, 16, 6, 31, 24, 12, 7, 15, 10, 25, 30, 22, 6, 40, 50, 4, 0, 2, 10, 32, 7, 47, 45, 29, 41, 36, 32, 11, 12, 15, 20, 1, 27, 7, 10, 45, 38, 47, 31, 9, 2, 40, 43, 26, 17, 41, 13, 38, 0, 3, 17, 23, 7, 38, 38, 39, 12, 4, 28, 27, 47, 4, 2, 16, 35, 19, 15, 31, 36, 38, 43, 2, 15, 0, 15, 6, 49, 29, 10, 1, 32, 3, 33, 0, 3, 20, 44, 3, 4, 7, 45, 40]
[46, 40, 30, 37, 32, 46, 12, 27, 24, 23, 37, 42, 3, 22, 3, 35, 39, 30, 33, 8, 12, 37, 48, 4, 29, 6, 33, 10, 41, 9, 27, 25, 47, 5, 12, 3, 5, 23, 43, 15, 39, 45, 25, 17, 13, 11, 40, 36, 32, 31, 15, 41, 23, 33, 35, 2, 25, 37, 2, 18, 21, 7, 30, 45, 50, 20, 43, 23, 14, 50, 13, 36, 6, 23, 46, 46, 43, 0, 31, 5, 31, 47, 36, 1, 49, 8, 16, 7, 23, 5, 40, 4, 45, 35, 17, 3, 0, 28, 19, 22, 18, 13, 24, 24]
[49, 45, 44, 9, 41, 26, 11, 41, 21, 18, 26, 18, 36, 21, 8, 21, 43, 15, 28, 25, 0, 48, 43, 43, 21, 25, 2, 46, 45, 22, 38, 13, 31, 41, 13, 15, 17, 17, 24, 18, 40, 15, 43, 12, 3, 9, 47, 26, 39, 8, 27, 38, 9, 40, 34, 46, 40, 31, 37, 28, 3, 28, 30, 40, 17, 32, 8, 43, 43, 42, 41, 4, 34, 13, 22, 8, 45, 10, 0, 36, 17, 26, 15, 46, 6, 33, 49, 39, 26, 15, 7, 34, 13, 15, 25, 20, 28, 0, 35, 25, 33, 28, 12, 42]
[24, 0, 4, 50, 49, 29, 19, 40, 17, 13, 7, 40, 16, 19, 20, 41, 10, 16, 33, 42, 8, 2, 6, 50, 10, 29, 7, 22, 5, 38, 28, 44, 45, 45, 19, 17, 37, 30, 38, 18, 36, 13, 26, 29, 19, 32, 50, 17, 28, 41, 39, 44, 4, 48, 34, 35, 25, 42, 38, 20, 20, 44, 35, 9, 45, 16, 5, 40, 48, 12, 2, 45, 11, 46, 37, 41, 38, 31, 36, 8, 27, 35, 20, 27, 36, 10, 31, 45, 27, 40, 49, 22, 34, 34, 31, 44, 19, 35, 0, 37, 4, 10, 49, 3]
[29, 39, 24, 34, 14, 3, 31, 4, 18, 17, 11, 19, 11, 3, 22, 20, 11, 32, 19, 47, 46, 24, 24, 37, 19, 24, 18, 12, 4, 0, 22, 42, 7, 16, 16, 17, 0, 29, 13, 22, 20, 49, 32, 49, 28, 16, 19, 6, 37, 44, 11, 39, 26, 0, 36, 50, 0, 18, 33, 34, 22, 48, 28, 27, 33, 9, 2, 32, 44, 41, 14, 44, 31, 24, 36, 49, 19, 49, 41, 50, 6, 14, 3, 14, 29, 14, 33, 36, 23, 29, 13, 18, 17, 20, 42, 3, 22, 25, 37, 0, 31, 42, 42, 39]
[18, 20, 38, 14, 29, 8, 29, 14, 22, 8, 34, 9, 21, 3, 34, 21, 10, 8, 3, 41, 32, 29, 13, 1, 15, 44, 12, 3, 32, 38, 8, 16, 36, 37, 16, 0, 26, 0, 45, 4, 12, 47, 44, 45, 24, 8, 40, 2, 3, 25, 14, 36, 10, 17, 6, 15, 3, 3, 41, 37, 20, 1, 19, 27, 2, 40, 10, 39, 49, 29, 49, 11, 45, 45, 32, 3, 34, 12, 35, 25, 20, 12, 7, 33, 2, 32, 10, 2, 14, 4, 20, 24, 36, 29, 42, 4, 18, 33, 4, 31, 0, 19, 21, 24]
[30, 17, 49, 13, 13, 2, 44, 20, 48, 17, 4, 11, 46, 26, 0, 14, 19, 20, 41, 18, 21, 2, 32, 13, 4, 9, 23, 47, 4, 12, 20, 2, 11, 9, 18, 28, 26, 2, 45, 46, 33, 20, 45, 38, 32, 36, 47, 30, 41, 47, 45, 19, 33, 31, 41, 32, 40, 13, 50, 1, 10, 37, 37, 19, 39, 45, 2, 38, 48, 31, 27, 48, 31, 1, 20, 31, 29, 34, 11, 49, 32, 16, 36, 4, 27, 24, 21, 23, 11, 30, 26, 43, 0, 2, 17, 7, 13, 28, 10, 42, 19, 0, 22, 36]
[17, 30, 28, 22, 23, 15, 6, 43, 29, 13, 38, 21, 3, 37, 9, 21, 39, 7, 34, 28, 42, 0, 11, 42, 28, 18, 7, 0, 49, 32, 41, 12, 1, 6, 25, 19, 10, 12, 18, 16, 23, 4, 3, 22, 29, 4, 39, 26, 16, 29, 48, 40, 6, 44, 31, 23, 6, 50, 41, 10, 19, 38, 32, 38, 3, 8, 36, 45, 21, 30, 5, 25, 21, 13, 11, 7, 42, 44, 23, 49, 12, 36, 16, 10, 15, 50, 7, 28, 10, 19, 14, 35, 13, 10, 11, 45, 24, 12, 49, 42, 21, 22, 0, 6]
[5, 6, 16, 10, 36, 25, 24, 20, 16, 37, 25, 9, 11, 16, 30, 30, 3, 11, 39, 10, 18, 7, 47, 32, 46, 17, 40, 49, 21, 17, 32, 16, 47, 22, 15, 35, 24, 7, 19, 43, 33, 12, 5, 13, 45, 33, 7, 28, 12, 30, 31, 22, 1, 38, 11, 19, 3, 22, 42, 0, 18, 42, 40, 29, 46, 35, 22, 4, 50, 21, 18, 47, 35, 5, 15, 17, 28, 38, 12, 4, 10, 13, 33, 6, 14, 29, 8, 50, 50, 42, 29, 24, 23, 47, 33, 40, 24, 42, 3, 39, 24, 36, 6, 0]
