N1,N2,...,Nx
[36, 37, 31, 27, 36, 23, 11, 42, 10, 32, 34, 31, 11, 4, 36, 29, 18, 24, 21, 29, 17, 18, 16, 14, 25, 45, 7, 34, 46, 48, 26, 34, 15, 23, 34, 9, 50, 16, 19, 44, 36, 12, 31, 6, 32, 8, 34, 25, 4, 42, 28, 5, 49, 36, 5, 28, 45, 20, 14, 31, 14, 3, 28, 16, 34, 2, 0, 47, 45, 15, 49, 9, 15, 45, 39, 49, 22, 23, 29, 1, 34, 39, 50, 3, 48, 5, 33, 32, 17, 40, 32, 12, 36, 27, 14, 48, 34, 3, 23, 48, 0, 0, 11, 22, 9, 43, 14, 36, 21, 32, 25, 24, 24, 44, 37, 6, 37, 30, 39, 35, 10, 21, 22, 8, 3, 22, 22, 25, 0, 30, 41, 16, 23, 14, 39, 19, 28, 24, 33]
[2, 10, 38, 48, 50, 50, 21, 30, 34, 40, 49, 33, 31, 10, 34, 6, 23, 28, 41, 31, 11, 40, 34, 3, 22, 33, 14, 31, 8, 34, 0, 44, 43, 17, 23, 10, 43, 37, 24, 1, 26, 24, 20, 39, 47, 50, 12, 13, 18, 18, 17, 35, 47, 25, 9, 34, 1, 44, 36, 31, 32, 45, 23, 38, 32, 8, 47, 0, 46, 33, 22, 31, 37, 13, 6, 2, 27, 23, 18, 1, 3, 25, 45, 32, 23, 41, 1, 18, 36, 6, 3, 40, 29, 50, 26, 50, 21, 14, 15, 38, 18, 11, 27, 40, 1, 5, 22, 47, 5, 39, 5, 6, 29, 13, 22, 38, 28, 38, 44, 31, 42, 18, 21, 19, 7, 46, 3, 38, 6, 21, 7, 49, 19, 5, 45, 3, 9, 24, 27]
[41, 43, 36, 24, 18, 13, 12, 26, 18, 46, 8, 49, 16, 13, 49, 24, 47, 20, 12, 6, 25, 20, 5, 20, 26, 8, 7, 8, 28, 23, 13, 8, 10, 41, 38, 48, 15, 50, 9, 37, 21, 34, 8, 39, 29, 19, 50, 21, 39, 9, 38, 49, 49, 23, 2, 37, 33, 19, 21, 34, 6, 49, 25, 27, 7, 14, 45, 46, 0, 27, 32, 0, 7, 29, 3, 47, 30, 40, 36, 21, 3, 13, 33, 12, 28, 50, 30, 30, 37, 1, 18, 11, 4, 47, 21, 34, 40, 35, 29, 39, 12, 2, 8, 5, 16, 18, 9, 17, 10, 41, 0, 32, 27, 31, 45, 46, 35, 2, 15, 30, 19, 2, 9, 47, 41, 36, 19, 32, 20, 41, 0, 17, 32, 41, 16, 50, 5, 21, 16]
[16, 22, 41, 27, 26, 29, 25, 11, 5, 16, 16, 23, 0, 2, 42, 46, 41, 40, 48, 11, 4, 43, 7, 18, 37, 0, 36, 38, 22, 44, 39, 16, 2, 10, 44, 1, 41, 46, 47, 32, 13, 49, 48, 8, 38, 4, 43, 23, 46, 25, 28, 15, 45, 25, 50, 39, 38, 11, 7, 4, 18, 0, 22, 39, 25, 23, 15, 33, 27, 0, 46, 3, 47, 30, 5, 25, 34, 49, 16, 28, 8, 19, 10, 46, 42, 11, 4, 40, 16, 26, 32, 25, 1, 22, 27, 42, 11, 4, 44, 38, 32, 44, 36, 48, 8, 9, 39, 18, 31, 13, 17, 18, 39, 25, 24, 17, 16, 40, 25, 6, 22, 30, 7, 23, 48, 37, 10, 12, 13, 47, 18, 42, 49, 24, 12, 45, 15, 28, 41]
[41, 37, 8, 49, 8, 46, 16, 47, 28, 25, 1, 45, 10, 29, 40, 42, 34, 39, 45, 26, 46, 7, 19, 0, 8, 1, 8, 49, 39, 7, 18, 44, 18, 15, 38, 10, 2, 46, 36, 3, 2, 47, 0, 42, 30, 8, 12, 33, 7, 12, 3, 37, 41, 26, 3, 19, 43, 25, 37, 1, 17, 23, 2, 12, 47, 47, 49, 22, 32, 46, 0, 16, 0, 17, 47, 13, 35, 29, 44, 16, 3, 10, 43, 28, 36, 29, 38, 5, 3, 21, 20, 40, 15, 16, 14, 20, 18, 49, 13, 28, 19, 39, 46, 47, 19, 27, 41, 49, 32, 44, 18, 37, 38, 43, 16, 17, 48, 31, 15, 42, 42, 43, 42, 40, 30, 18, 4, 36, 28, 37, 30, 21, 21, 5, 8, 50, 0, 15, 27]
[1, 22, 23, 38, 44, 31, 15, 6, 12, 21, 30, 26, 3, 25, 24, 50, 20, 21, 15, 40, 34, 40, 41, 38, 22, 27, 8, 1, 2, 27, 20, 0, 25, 9, 35, 40, 46, 8, 11, 0, 32, 23, 24, 4, 37, 8, 0, 12, 5, 37, 12, 21, 35, 37, 48, 11, 44, 5, 4, 47, 25, 1, 2, 32, 15, 12, 9, 31, 0, 3, 16, 0, 9, 32, 19, 24, 44, 49, 9, 19, 12, 44, 20, 25, 38, 1, 41, 24, 49, 0, 7, 27, 43, 14, 5, 44, 24, 3, 2, 47, 47, 27, 28, 28, 36, 7, 10, 0, 0, 32, 10, 11, 43, 20, 35, 34, 29, 12, 8, 31, 8, 45, 46, 26, 48, 13, 50, 46, 29, 49, 19, 29, 4, 49, 24, 0, 45, 19, 23]
[50, 14, 15, 27, 12, 31, 46, 16, 13, 18, 14, 24, 29, 44, 34, 6, 25, 1, 50, 33, 5, 17, 15, 39, 24, 47, 11, 47, 12, 25, 12, 13, 7, 16, 37, 32, 23, 20, 45, 9, 43, 39, 30, 10, 29, 23, 6, 44, 41, 21, 50, 32, 22, 16, 26, 36, 33, 49, 50, 49, 3, 21, 13, 11, 24, 35, 15, 37, 7, 47, 0, 9, 0, 21, 34, 28, 7, 13, 31, 0, 10, 4, 14, 18, 4, 22, 10, 17, 41, 6, 22, 21, 43, 9, 4, 44, 5, 5, 14, 16, 47, 45, 6, 35, 10, 21, 49, 44, 43, 0, 33, 42, 4, 4, 27, 22, 20, 50, 11, 18, 27, 45, 8, 17, 39, 15, 44, 5, 30, 22, 46, 13, 33, 24, 24, 26, 15, 28, 9]
[42, 6, 50, 43, 12, 17, 3, 23, 10, 44, 39, 18, 10, 47, 17, 6, 43, 49, 24, 18, 0, 0, 25, 28, 30, 18, 38, 45, 3, 20, 43, 31, 45, 18, 38, 6, 36, 14, 18, 28, 13, 9, 2, 37, 13, 46, 10, 24, 33, 20, 16, 44, 25, 26, 41, 42, 43, 30, 39, 29, 3, 6, 38, 2, 31, 27, 45, 13, 29, 30, 17, 32, 21, 0, 16, 32, 49, 46, 33, 21, 12, 38, 31, 21, 30, 32, 0, 32, 25, 41, 38, 48, 3, 48, 49, 21, 20, 23, 33, 19, 19, 32, 18, 22, 12, 31, 15, 40, 24, 20, 17, 22, 32, 9, 42, 40, 17, 48, 48, 0, 37, 14, 28, 44, 20, 11, 20, 34, 26, 12, 12, 32, 45, 1, 36, 24, 2, 24, 37]
[13, 46, 39, 29, 16, 32, 29, 4, 32, 31, 44, 23, 28, 9, 44, 47, 48, 37, 29, 11, 4, 14, 29, 12, 39, 2, 4, 50, 32, 28, 44, 49, 41, 50, 27, 41, 5, 32, 36, 34, 16, 14, 8, 39, 35, 41, 43, 21, 6, 17, 4, 9, 10, 38, 17, 30, 42, 7, 16, 18, 11, 25, 50, 29, 31, 8, 39, 6, 3, 5, 47, 19, 34, 16, 0, 36, 48, 45, 30, 32, 8, 23, 24, 27, 34, 12, 21, 42, 27, 40, 10, 3, 38, 19, 12, 49, 9, 9, 21, 11, 2, 26, 23, 43, 32, 28, 41, 49, 48, 24, 21, 15, 35, 26, 5, 29, 1, 15, 16, 46, 47, 38, 40, 33, 8, 10, 15, 44, 24, 50, 38, 12, 12, 0, 8, 45, 0, 4, 9]
[30, 14, 28, 6, 49, 19, 37, 16, 17, 11, 20, 6, 37, 2, 18, 31, 25, 36, 45, 47, 6, 19, 16, 15, 16, 21, 33, 4, 25, 31, 10, 46, 44, 4, 8, 50, 3, 48, 48, 50, 6, 8, 47, 13, 34, 22, 2, 22, 11, 41, 49, 43, 39, 3, 4, 2, 16, 18, 26, 38, 18, 0, 36, 10, 15, 32, 49, 2, 47, 25, 13, 24, 28, 32, 36, 0, 25, 50, 22, 19, 1, 21, 44, 38, 27, 9, 43, 48, 19, 1, 24, 12, 24, 29, 37, 14, 12, 3, 30, 41, 28, 48, 11, 3, 42, 12, 9, 14, 16, 27, 27, 32, 11, 2, 42, 21, 18, 13, 16, 43, 5, 34, 34, 46, 2, 21, 24, 30, 17, 12, 33, 26, 13, 23, 32, 17, 10, 39, 41]
[45, 40, 9, 27, 5, 40, 44, 27, 8, 3, 4, 6, 31, 33, 3, 8, 13, 24, 13, 37, 31, 48, 24, 42, 26, 50, 8, 37, 12, 16, 34, 22, 45, 10, 14, 7, 20, 39, 18, 14, 3, 7, 4, 50, 42, 3, 33, 38, 46, 42, 39, 25, 4, 46, 5, 11, 2, 31, 35, 42, 13, 50, 22, 17, 48, 39, 22, 27, 30, 34, 35, 44, 7, 49, 48, 25, 0, 25, 34, 18, 37, 42, 39, 30, 23, 29, 11, 43, 48, 31, 12, 20, 45, 33, 44, 41, 16, 25, 34, 44, 1, 15, 17, 37, 15, 47, 22, 16, 50, 38, 25, 9, 25, 22, 48, 1, 24, 30, 30, 25, 9, 47, 5, 16, 32, 16, 23, 14, 48, 28, 23, 40, 41, 41, 22, 29, 46, 12, 23]
[40, 30, 30, 6, 47, 43, 34, 47, 28, 41, 12, 35, 0, 32, 21, 21, 13, 43, 41, 14, 50, 13, 39, 3, 4, 16, 46, 44, 20, 43, 43, 36, 19, 37, 19, 3, 22, 38, 39, 17, 50, 2, 47, 37, 34, 8, 14, 46, 37, 47, 29, 49, 28, 45, 23, 35, 20, 37, 12, 45, 0, 18, 5, 14, 4, 44, 23, 23, 40, 49, 29, 49, 13, 46, 45, 50, 25, 0, 29, 13, 7, 19, 12, 19, 1, 9, 35, 31, 43, 29, 38, 18, 33, 0, 27, 18, 45, 27, 29, 16, 12, 17, 23, 22, 14, 46, 49, 34, 27, 24, 6, 4, 3, 31, 17, 5, 21, 21, 14, 7, 8, 24, 7, 40, 12, 17, 27, 41, 7, 0, 19, 44, 21, 12, 35, 8, 7, 36, 44]
[50, 40, 20, 42, 11, 29, 18, 29, 4, 15, 16, 1, 29, 46, 40, 35, 45, 33, 8, 33, 12, 23, 18, 3, 16, 24, 7, 1, 6, 36, 4, 29, 28, 10, 47, 19, 21, 4, 47, 14, 25, 4, 48, 22, 0, 24, 4, 2, 37, 47, 21, 22, 49, 6, 15, 2, 24, 9, 1, 37, 38, 13, 40, 6, 47, 26, 29, 18, 36, 16, 44, 9, 31, 33, 30, 22, 34, 29, 0, 16, 6, 12, 37, 36, 28, 14, 15, 29, 27, 12, 22, 23, 29, 45, 5, 41, 21, 19, 42, 46, 21, 15, 10, 28, 27, 32, 23, 34, 44, 46, 12, 26, 36, 45, 0, 34, 5, 13, 11, 50, 33, 37, 22, 15, 46, 23, 28, 23, 47, 45, 14, 0, 18, 12, 38, 4, 43, 44, 43]
[13, 17, 39, 2, 35, 38, 50, 44, 21, 24, 16, 17, 47, 48, 14, 44, 37, 46, 27, 30, 37, 11, 10, 35, 1, 8, 44, 29, 48, 10, 21, 13, 20, 15, 7, 0, 19, 11, 42, 50, 26, 34, 12, 50, 38, 42, 26, 9, 29, 28, 14, 12, 49, 18, 26, 19, 22, 47, 28, 28, 19, 17, 49, 38, 16, 11, 1, 1, 21, 28, 16, 19, 0, 21, 32, 19, 18, 13, 16, 0, 3, 36, 34, 46, 28, 28, 42, 17, 18, 15, 1, 45, 50, 22, 10, 8, 34, 42, 27, 18, 6, 50, 21, 12, 1, 49, 8, 19, 41, 49, 15, 23, 29, 46, 14, 18, 17, 27, 49, 31, 47, 16, 40, 24, 3, 28, 45, 27, 29, 49, 10, 13, 35, 17, 40, 50, 47, 8, 34]
[27, 32, 22, 0, 35, 38, 43, 40, 12, 4, 37, 11, 24, 10, 46, 13, 25, 3, 46, 28, 45, 14, 44, 17, 42, 1, 19, 20, 43, 47, 30, 27, 35, 30, 7, 2, 16, 15, 9, 18, 46, 27, 3, 39, 28, 5, 16, 10, 26, 29, 22, 1, 18, 42, 32, 2, 44, 36, 19, 22, 23, 48, 19, 27, 35, 47, 34, 3, 3, 8, 3, 12, 10, 12, 8, 1, 37, 7, 6, 3, 0, 40, 32, 49, 19, 45, 25, 48, 13, 9, 0, 40, 39, 47, 16, 46, 4, 5, 24, 13, 36, 23, 23, 29, 48, 10, 27, 37, 48, 48, 47, 18, 49, 48, 21, 14, 47, 26, 50, 14, 18, 11, 13, 26, 1, 37, 48, 27, 21, 34, 28, 18, 40, 1, 48, 13, 31, 11, 25]
[37, 16, 26, 12, 5, 14, 19, 9, 10, 20, 7, 18, 43, 34, 19, 12, 29, 48, 34, 10, 1, 13, 6, 5, 9, 42, 46, 34, 9, 48, 14, 48, 46, 27, 29, 17, 28, 24, 43, 45, 20, 33, 18, 2, 37, 1, 1, 35, 41, 5, 20, 47, 40, 32, 7, 24, 12, 32, 48, 10, 47, 36, 23, 45, 18, 8, 39, 25, 13, 19, 10, 44, 4, 38, 23, 21, 42, 19, 12, 36, 40, 0, 24, 46, 44, 27, 11, 1, 15, 39, 48, 50, 1, 18, 5, 14, 3, 3, 33, 28, 50, 36, 39, 3, 47, 12, 20, 14, 45, 46, 28, 1, 1, 12, 45, 1, 49, 40, 44, 16, 43, 6, 30, 29, 45, 50, 26, 1, 14, 31, 34, 27, 35, 29, 15, 41, 21, 17, 13]
[46, 23, 49, 43, 28, 35, 12, 30, 1, 49, 31, 36, 14, 25, 28, 40, 46, 26, 27, 7, 37, 12, 20, 42, 10, 49, 25, 22, 32, 5, 48, 6, 12, 45, 29, 33, 1, 34, 8, 16, 21, 43, 16, 9, 40, 47, 3, 12, 42, 0, 44, 41, 31, 19, 50, 22, 31, 27, 27, 44, 2, 40, 36, 30, 29, 33, 50, 45, 33, 10, 43, 20, 14, 31, 24, 44, 39, 12, 37, 34, 32, 24, 0, 42, 46, 31, 0, 25, 3, 27, 1, 25, 45, 38, 46, 8, 10, 2, 26, 35, 9, 43, 22, 42, 44, 45, 0, 19, 0, 28, 18, 30, 30, 12, 31, 11, 8, 0, 30, 3, 42, 4, 47, 36, 29, 3, 18, 41, 48, 23, 40, 35, 37, 9, 42, 9, 19, 20, 30]
[8, 40, 31, 40, 36, 34, 40, 17, 44, 12, 26, 49, 41, 21, 43, 4, 25, 44, 38, 50, 43, 29, 30, 16, 20, 4, 27, 6, 1, 0, 43, 5, 48, 33, 32, 36, 13, 14, 35, 25, 21, 24, 34, 17, 23, 39, 25, 31, 2, 13, 13, 12, 29, 11, 28, 16, 42, 43, 46, 6, 40, 34, 24, 29, 24, 4, 3, 32, 12, 46, 28, 25, 18, 21, 27, 38, 30, 19, 36, 46, 49, 46, 42, 0, 24, 29, 34, 34, 36, 23, 38, 26, 38, 13, 46, 6, 0, 48, 49, 9, 42, 39, 37, 21, 43, 41, 49, 5, 44, 35, 41, 35, 21, 36, 32, 24, 30, 46, 40, 26, 29, 44, 29, 11, 1, 50, 26, 46, 27, 48, 47, 23, 25, 37, 2, 44, 24, 21, 10]
[23, 24, 31, 30, 45, 40, 13, 32, 31, 22, 5, 20, 42, 16, 23, 11, 40, 2, 18, 37, 33, 25, 16, 29, 5, 28, 41, 30, 39, 6, 30, 36, 43, 35, 3, 23, 14, 15, 20, 1, 40, 39, 2, 4, 19, 4, 33, 0, 45, 40, 24, 28, 3, 34, 49, 33, 3, 36, 6, 23, 39, 47, 18, 39, 13, 10, 48, 23, 28, 42, 36, 38, 4, 30, 34, 27, 23, 1, 28, 28, 19, 44, 46, 24, 0, 8, 24, 30, 26, 1, 9, 32, 14, 13, 0, 35, 45, 11, 49, 29, 48, 40, 11, 38, 13, 25, 37, 2, 50, 46, 23, 16, 38, 49, 12, 16, 33, 46, 14, 28, 44, 3, 20, 46, 17, 49, 7, 24, 37, 3, 39, 14, 49, 15, 20, 15, 15, 0, 9]
[49, 19, 26, 4, 29, 39, 24, 21, 10, 4, 29, 30, 15, 16, 41, 35, 10, 11, 31, 38, 11, 48, 4, 0, 12, 49, 44, 31, 38, 45, 8, 31, 11, 27, 17, 5, 41, 12, 24, 46, 29, 42, 9, 2, 25, 2, 44, 39, 47, 17, 27, 35, 39, 1, 47, 8, 8, 19, 39, 38, 12, 28, 28, 31, 15, 22, 5, 41, 50, 11, 29, 1, 22, 32, 12, 9, 29, 9, 14, 28, 45, 27, 31, 29, 8, 0, 32, 42, 27, 37, 36, 23, 44, 25, 1, 48, 25, 31, 43, 37, 27, 33, 13, 49, 15, 34, 22, 41, 33, 22, 0, 30, 39, 39, 17, 35, 49, 11, 49, 6, 2, 29, 13, 47, 24, 36, 32, 21, 20, 17, 40, 25, 32, 37, 22, 41, 25, 13, 48]
[43, 20, 27, 6, 12, 6, 22, 16, 47, 12, 40, 22, 19, 13, 0, 9, 36, 4, 28, 20, 50, 35, 24, 21, 7, 23, 26, 4, 22, 23, 24, 10, 3, 17, 35, 10, 47, 1, 27, 1, 35, 9, 4, 2, 47, 34, 14, 37, 21, 39, 8, 12, 33, 38, 10, 15, 45, 5, 11, 48, 24, 2, 45, 46, 47, 24, 33, 1, 30, 4, 38, 41, 10, 0, 21, 43, 11, 35, 15, 42, 25, 11, 0, 34, 24, 32, 0, 43, 32, 22, 38, 45, 1, 6, 38, 2, 32, 32, 50, 45, 43, 20, 6, 47, 43, 46, 26, 6, 5, 47, 8, 16, 16, 11, 23, 48, 38, 27, 41, 48, 48, 33, 18, 27, 19, 47, 6, 1, 20, 5, 18, 11, 36, 6, 50, 28, 21, 11, 29]
[17, 37, 4, 41, 22, 11, 1, 50, 46, 34, 7, 15, 18, 8, 1, 15, 11, 1, 29, 11, 45, 15, 31, 7, 7, 38, 30, 34, 3, 21, 37, 18, 27, 0, 25, 30, 23, 6, 12, 32, 0, 29, 5, 15, 22, 5, 29, 17, 32, 25, 14, 12, 18, 37, 11, 37, 48, 1, 26, 11, 49, 6, 43, 6, 26, 25, 32, 18, 30, 40, 5, 24, 17, 32, 42, 48, 43, 31, 29, 17, 48, 1, 25, 34, 30, 42, 43, 0, 41, 11, 18, 16, 38, 41, 42, 42, 10, 19, 26, 8, 2, 7, 24, 16, 25, 48, 39, 42, 4, 31, 41, 29, 18, 6, 4, 34, 48, 9, 41, 50, 33, 24, 21, 18, 35, 11, 2, 49, 1, 6, 2, 10, 26, 23, 18, 16, 35, 44, 5]
[46, 45, 3, 18, 46, 24, 25, 41, 22, 11, 50, 6, 32, 41, 48, 1, 28, 26, 23, 3, 1, 16, 11, 7, 22, 4, 20, 36, 29, 43, 24, 48, 21, 0, 41, 7, 16, 3, 13, 33, 26, 4, 29, 41, 7, 40, 36, 23, 37, 1, 34, 33, 36, 20, 15, 40, 33, 43, 45, 38, 37, 35, 43, 30, 12, 32, 17, 36, 37, 16, 3, 49, 41, 25, 27, 19, 48, 43, 27, 18, 13, 15, 3, 36, 26, 27, 32, 41, 0, 50, 29, 4, 38, 41, 8, 43, 43, 45, 27, 39, 45, 29, 2, 17, 38, 40, 29, 23, 36, 44, 43, 42, 44, 5, 6, 50, 20, 8, 50, 20, 47, 27, 22, 30, 32, 40, 31, 8, 50, 29, 47, 4, 32, 6, 37, 46, 22, 22, 0]
[43, 7, 22, 10, 15, 23, 14, 38, 21, 32, 13, 7, 49, 13, 18, 1, 22, 18, 35, 34, 35, 44, 28, 46, 31, 0, 10, 45, 9, 12, 25, 9, 5, 40, 39, 44, 3, 33, 10, 50, 22, 18, 29, 19, 18, 37, 9, 40, 29, 14, 41, 46, 38, 21, 25, 10, 6, 18, 26, 48, 44, 23, 2, 22, 6, 33, 40, 6, 1, 26, 21, 0, 6, 41, 40, 1, 31, 29, 12, 15, 9, 39, 27, 23, 1, 37, 22, 11, 50, 0, 20, 12, 20, 35, 39, 33, 41, 21, 40, 10, 29, 50, 44, 47, 15, 41, 36, 43, 13, 22, 11, 2, 34, 29, 24, 12, 42, 11, 48, 41, 46, 49, 1, 4, 38, 19, 9, 50, 33, 17, 22, 0, 26, 50, 50, 24, 20, 47, 40]
[1, 50, 4, 3, 28, 23, 14, 28, 32, 43, 11, 33, 44, 44, 24, 29, 2, 19, 37, 48, 8, 50, 40, 34, 36, 12, 14, 8, 41, 18, 50, 32, 45, 25, 38, 31, 4, 37, 46, 44, 4, 17, 29, 48, 43, 44, 40, 39, 41, 21, 18, 29, 44, 4, 49, 35, 13, 34, 12, 11, 41, 27, 24, 49, 3, 31, 32, 3, 18, 32, 20, 7, 22, 38, 10, 24, 12, 38, 22, 1, 0, 48, 1, 38, 9, 36, 38, 18, 29, 20, 0, 24, 45, 31, 23, 40, 21, 18, 29, 9, 29, 26, 11, 16, 48, 4, 24, 31, 0, 6, 21, 33, 50, 43, 42, 37, 0, 16, 20, 46, 17, 16, 19, 7, 13, 44, 5, 29, 36, 28, 44, 46, 23, 43, 1, 19, 46, 43, 29]
[20, 49, 17, 13, 38, 19, 22, 0, 27, 4, 30, 28, 14, 48, 32, 1, 12, 48, 24, 33, 5, 45, 13, 0, 39, 33, 27, 33, 45, 3, 27, 17, 11, 30, 5, 10, 25, 48, 23, 38, 12, 45, 28, 25, 23, 47, 28, 29, 4, 8, 47, 37, 2, 49, 48, 28, 41, 39, 38, 35, 32, 33, 39, 4, 24, 20, 12, 40, 11, 25, 40, 27, 21, 48, 3, 12, 20, 18, 23, 45, 40, 50, 25, 26, 32, 23, 45, 16, 4, 12, 24, 0, 18, 22, 1, 46, 31, 33, 9, 9, 8, 15, 49, 14, 25, 31, 25, 44, 34, 39, 35, 11, 28, 2, 8, 33, 2, 48, 5, 44, 48, 44, 18, 4, 31, 21, 15, 34, 21, 22, 24, 49, 3, 14, 12, 20, 22, 38, 14]
[36, 31, 4, 17, 3, 23, 44, 41, 43, 0, 33, 43, 47, 25, 13, 45, 37, 21, 47, 8, 0, 13, 39, 35, 18, 17, 23, 49, 41, 43, 49, 41, 41, 10, 21, 9, 15, 49, 20, 25, 44, 33, 32, 1, 9, 27, 44, 31, 44, 39, 35, 42, 28, 50, 50, 14, 10, 14, 16, 14, 8, 25, 16, 48, 1, 24, 36, 29, 4, 1, 15, 43, 43, 3, 38, 24, 45, 33, 29, 50, 39, 1, 45, 38, 14, 44, 1, 38, 38, 20, 45, 18, 0, 5, 3, 6, 31, 34, 35, 48, 2, 11, 14, 24, 42, 33, 26, 42, 21, 9, 39, 1, 11, 28, 32, 29, 30, 9, 25, 43, 36, 13, 15, 32, 30, 3, 43, 10, 38, 5, 37, 29, 28, 14, 41, 25, 7, 2, 9]
[8, 30, 17, 3, 0, 35, 30, 17, 10, 17, 6, 29, 15, 15, 13, 50, 15, 43, 37, 21, 16, 29, 0, 34, 25, 17, 9, 5, 48, 0, 19, 40, 5, 17, 23, 4, 26, 2, 36, 27, 17, 11, 21, 26, 8, 17, 24, 30, 10, 28, 38, 13, 11, 14, 6, 41, 32, 41, 48, 20, 27, 9, 21, 20, 25, 40, 27, 50, 47, 22, 16, 14, 9, 48, 19, 29, 33, 0, 45, 22, 47, 18, 38, 13, 13, 25, 6, 41, 41, 35, 31, 22, 5, 0, 41, 17, 2, 10, 34, 3, 29, 42, 6, 40, 22, 8, 29, 49, 40, 30, 36, 14, 18, 47, 38, 7, 50, 37, 24, 39, 39, 18, 14, 29, 42, 35, 13, 29, 23, 1, 7, 24, 18, 44, 43, 26, 40, 8, 24]
[39, 26, 29, 49, 21, 48, 21, 4, 14, 22, 17, 30, 23, 43, 0, 11, 32, 43, 22, 6, 7, 41, 4, 34, 13, 43, 8, 21, 26, 24, 24, 23, 48, 42, 29, 23, 16, 23, 20, 29, 4, 27, 36, 7, 33, 5, 15, 19, 49, 46, 18, 37, 41, 13, 36, 45, 5, 13, 33, 49, 48, 12, 42, 25, 19, 14, 14, 26, 21, 27, 14, 5, 4, 49, 12, 37, 44, 27, 5, 10, 16, 5, 46, 46, 0, 1, 38, 42, 8, 39, 23, 1, 3, 41, 0, 10, 26, 16, 44, 23, 2, 15, 5, 25, 40, 45, 19, 21, 10, 36, 48, 27, 17, 8, 33, 29, 2, 49, 12, 22, 1, 11, 16, 33, 0, 13, 38, 2, 6, 33, 23, 39, 46, 10, 17, 36, 25, 33, 35]
[5, 1, 22, 2, 1, 10, 25, 19, 12, 6, 37, 11, 22, 36, 40, 45, 26, 36, 49, 17, 42, 26, 14, 10, 7, 46, 34, 6, 23, 1, 34, 23, 9, 11, 16, 15, 2, 11, 41, 28, 2, 8, 19, 25, 22, 14, 49, 11, 10, 20, 40, 17, 13, 33, 8, 10, 18, 15, 47, 11, 43, 14, 9, 40, 25, 48, 48, 50, 34, 42, 20, 44, 44, 21, 49, 14, 41, 18, 41, 8, 46, 14, 8, 6, 35, 48, 2, 42, 43, 33, 40, 46, 6, 17, 10, 0, 12, 13, 47, 43, 33, 0, 27, 42, 7, 38, 9, 10, 13, 13, 41, 42, 42, 26, 9, 7, 12, 35, 1, 37, 41, 47, 21, 1, 48, 44, 26, 8, 9, 23, 41, 10, 40, 3, 1, 20, 43, 50, 17]
[30, 20, 46, 6, 0, 50, 37, 14, 33, 18, 29, 41, 6, 32, 3, 19, 25, 39, 48, 36, 14, 33, 23, 18, 16, 29, 12, 7, 0, 0, 23, 31, 21, 7, 45, 31, 46, 10, 39, 35, 7, 11, 29, 18, 34, 8, 30, 29, 44, 13, 22, 31, 6, 32, 18, 34, 46, 29, 37, 37, 5, 41, 47, 33, 4, 37, 34, 21, 40, 11, 18, 24, 5, 20, 9, 12, 16, 45, 21, 34, 4, 3, 10, 0, 45, 25, 32, 10, 43, 41, 21, 31, 31, 2, 26, 12, 0, 39, 29, 48, 22, 33, 25, 8, 18, 21, 27, 0, 44, 50, 13, 44, 0, 38, 31, 9, 32, 11, 24, 43, 17, 48, 42, 42, 10, 31, 4, 34, 34, 50, 32, 49, 16, 17, 24, 5, 11, 43, 16]
[17, 2, 18, 3, 3, 28, 7, 8, 14, 50, 34, 48, 34, 21, 16, 10, 13, 38, 46, 2, 28, 21, 22, 1, 3, 7, 34, 32, 17, 15, 15, 17, 38, 24, 44, 43, 46, 41, 34, 43, 19, 15, 47, 26, 21, 42, 18, 29, 49, 31, 37, 38, 16, 13, 32, 33, 37, 38, 12, 42, 28, 34, 41, 16, 8, 46, 3, 14, 35, 4, 49, 3, 5, 23, 9, 3, 25, 27, 19, 42, 5, 3, 2, 48, 11, 31, 32, 19, 45, 21, 18, 33, 34, 10, 16, 13, 39, 0, 16, 12, 12, 25, 12, 31, 3, 18, 2, 8, 21, 48, 3, 44, 12, 9, 1, 12, 1, 27, 25, 35, 28, 0, 13, 43, 12, 2, 1, 3, 12, 33, 27, 16, 50, 29, 27, 20, 16, 33, 3]
[19, 42, 48, 6, 30, 24, 33, 45, 25, 18, 50, 49, 20, 32, 3, 44, 20, 21, 37, 0, 36, 18, 9, 37, 21, 32, 22, 39, 8, 34, 40, 47, 13, 22, 29, 16, 2, 46, 0, 11, 50, 41, 13, 18, 22, 24, 3, 50, 28, 17, 47, 16, 4, 40, 28, 25, 29, 6, 26, 14, 9, 11, 6, 22, 20, 3, 23, 15, 29, 44, 13, 2, 14, 33, 21, 30, 34, 29, 42, 27, 24, 33, 26, 49, 49, 43, 50, 26, 27, 40, 29, 9, 35, 34, 44, 47, 29, 16, 0, 47, 4, 43, 4, 7, 12, 3, 26, 28, 22, 10, 49, 7, 38, 37, 23, 45, 25, 1, 46, 26, 42, 16, 14, 35, 21, 6, 5, 43, 47, 21, 18, 5, 26, 4, 47, 23, 28, 36, 35]
