N1,N2,...,Nx
[2, 45, 7, 41, 30, 32, 27, 1, 33, 2, 16, 30, 14, 3, 27, 28, 46, 35, 35, 38, 8, 19, 30, 7, 26, 49, 23, 7, 18, 25, 19, 32, 30, 15, 31, 33, 43, 18, 44, 47, 39, 47, 14, 7, 25, 13, 45, 13, 0, 15, 37, 9, 37, 6, 9, 18, 17, 5, 47, 42, 18, 49, 4, 32, 32, 42, 2, 11, 48, 40, 24, 17, 7, 48, 32, 1, 21, 36, 12, 35, 31, 0, 41, 8, 49, 31, 45, 27, 35, 47, 32, 16, 49, 33, 13, 47, 23, 20, 17, 22, 10, 20, 9, 37, 29, 18, 12, 6, 23, 35, 20, 26, 44, 25, 44, 19, 21, 28, 4, 16, 50, 32, 29, 6, 23, 43, 35, 28, 12, 24, 29, 38, 37, 1, 39, 44, 24, 25, 37, 4, 16, 32, 17, 44, 50, 31, 1, 50, 3, 3, 47, 45, 42, 17, 11, 47, 15, 22, 32, 47, 45, 29, 19, 38, 30, 2, 39, 5, 50, 25, 21, 9, 25, 19, 21, 49, 25, 38, 25, 25, 2, 19, 24, 39, 47, 20, 44]
[9, 39, 10, 35, 29, 22, 49, 0, 37, 23, 22, 4, 41, 38, 35, 9, 31, 41, 24, 28, 30, 12, 46, 38, 36, 19, 20, 5, 28, 44, 26, 20, 46, 49, 24, 3, 38, 27, 29, 39, 35, 2, 13, 37, 20, 20, 25, 14, 15, 0, 28, 50, 6, 11, 28, 42, 41, 49, 16, 34, 20, 47, 40, 43, 44, 37, 20, 32, 3, 9, 0, 35, 16, 39, 50, 32, 13, 39, 6, 6, 31, 43, 47, 27, 31, 7, 30, 40, 4, 49, 9, 8, 30, 20, 49, 15, 47, 14, 49, 4, 10, 38, 17, 36, 40, 18, 9, 25, 42, 7, 40, 44, 35, 9, 38, 50, 18, 33, 28, 11, 6, 48, 39, 30, 31, 30, 17, 27, 25, 23, 37, 41, 11, 16, 40, 34, 0, 17, 19, 24, 12, 11, 27, 45, 20, 5, 32, 25, 10, 33, 14, 0, 9, 16, 47, 32, 11, 31, 1, 26, 14, 22, 40, 26, 44, 7, 5, 0, 50, 19, 13, 25, 36, 44, 23, 48, 35, 9, 27, 27, 22, 35, 12, 24, 36, 34, 34]
[44, 0, 13, 39, 46, 47, 20, 11, 38, 44, 20, 23, 9, 0, 11, 9, 24, 10, 32, 19, 25, 45, 48, 17, 50, 7, 9, 30, 42, 42, 16, 48, 21, 45, 4, 11, 29, 26, 26, 23, 27, 10, 3, 39, 21, 31, 25, 35, 37, 28, 0, 22, 11, 40, 6, 12, 37, 25, 26, 8, 12, 38, 13, 50, 41, 9, 44, 6, 32, 37, 38, 32, 43, 8, 13, 12, 17, 14, 22, 32, 27, 41, 3, 32, 12, 32, 20, 50, 2, 49, 28, 28, 42, 35, 29, 11, 29, 47, 33, 30, 17, 30, 23, 20, 6, 1, 2, 39, 15, 4, 36, 17, 5, 9, 7, 2, 7, 0, 42, 4, 40, 48, 11, 1, 38, 27, 44, 48, 9, 5, 3, 29, 50, 3, 35, 33, 33, 14, 4, 14, 16, 22, 21, 11, 22, 41, 0, 33, 49, 49, 18, 30, 0, 10, 33, 33, 34, 22, 41, 14, 15, 22, 30, 48, 14, 49, 44, 3, 27, 35, 16, 31, 40, 37, 28, 13, 27, 49, 16, 20, 37, 40, 1, 37, 5, 22, 35]
[14, 2, 19, 37, 7, 36, 28, 50, 24, 14, 20, 24, 41, 15, 4, 18, 25, 47, 27, 29, 22, 3, 44, 21, 37, 2, 5, 13, 13, 14, 49, 15, 7, 24, 41, 21, 30, 0, 11, 44, 33, 18, 17, 21, 34, 45, 23, 25, 9, 50, 22, 0, 27, 32, 14, 26, 49, 10, 23, 14, 18, 24, 35, 3, 15, 49, 31, 23, 4, 14, 32, 43, 32, 31, 36, 6, 11, 41, 16, 50, 42, 10, 41, 15, 24, 46, 16, 3, 38, 16, 46, 18, 46, 13, 15, 43, 11, 37, 34, 43, 17, 48, 48, 8, 17, 38, 6, 11, 25, 24, 34, 27, 29, 35, 6, 2, 11, 22, 30, 18, 27, 35, 39, 44, 10, 41, 12, 41, 2, 46, 31, 14, 38, 45, 47, 39, 10, 50, 8, 32, 48, 14, 25, 46, 18, 2, 48, 19, 27, 45, 13, 11, 1, 18, 33, 25, 37, 1, 17, 11, 48, 48, 17, 32, 40, 2, 35, 26, 17, 10, 40, 16, 19, 1, 46, 31, 45, 1, 14, 17, 10, 7, 38, 35, 29, 46, 49]
[11, 0, 4, 44, 36, 29, 13, 47, 15, 19, 5, 25, 18, 41, 47, 31, 25, 18, 31, 38, 22, 20, 28, 37, 17, 3, 26, 34, 13, 23, 14, 43, 47, 48, 38, 23, 10, 46, 30, 9, 47, 11, 31, 42, 44, 46, 12, 20, 37, 6, 11, 27, 0, 34, 8, 34, 8, 12, 47, 12, 25, 13, 28, 24, 8, 21, 45, 26, 27, 20, 0, 14, 50, 34, 33, 46, 28, 43, 14, 40, 3, 11, 10, 3, 36, 26, 48, 7, 30, 35, 44, 8, 14, 40, 9, 13, 2, 4, 39, 8, 0, 34, 8, 22, 17, 39, 26, 1, 47, 15, 13, 13, 10, 40, 15, 9, 2, 22, 41, 7, 43, 19, 31, 2, 8, 24, 4, 6, 5, 43, 27, 27, 28, 21, 17, 13, 28, 8, 4, 36, 21, 47, 10, 3, 5, 48, 27, 1, 18, 48, 50, 29, 12, 12, 22, 4, 35, 35, 18, 7, 12, 20, 12, 14, 7, 39, 17, 36, 3, 29, 9, 42, 9, 5, 38, 11, 29, 12, 46, 0, 31, 45, 13, 48, 40, 12, 18]
[9, 20, 2, 46, 38, 22, 50, 48, 29, 35, 30, 13, 32, 19, 2, 43, 23, 26, 12, 33, 14, 10, 50, 28, 49, 9, 48, 41, 10, 15, 21, 19, 46, 33, 35, 3, 1, 45, 44, 3, 27, 9, 28, 31, 3, 37, 37, 7, 6, 11, 40, 32, 34, 0, 29, 7, 39, 29, 16, 1, 17, 11, 1, 43, 17, 49, 24, 4, 44, 19, 13, 26, 35, 13, 44, 49, 12, 45, 42, 47, 40, 19, 45, 48, 3, 48, 28, 12, 15, 14, 35, 5, 36, 1, 46, 48, 17, 41, 23, 10, 46, 17, 16, 2, 41, 44, 27, 17, 25, 22, 46, 23, 33, 43, 42, 16, 18, 45, 1, 28, 42, 16, 36, 7, 4, 33, 22, 31, 36, 2, 22, 11, 49, 20, 13, 29, 43, 20, 29, 9, 29, 27, 1, 50, 20, 10, 26, 8, 5, 48, 5, 4, 33, 15, 36, 22, 36, 46, 50, 39, 1, 25, 44, 5, 42, 3, 25, 3, 38, 15, 45, 34, 13, 10, 23, 25, 37, 11, 1, 5, 24, 36, 27, 12, 44, 45, 20]
[31, 39, 32, 23, 15, 23, 12, 46, 16, 8, 20, 11, 48, 0, 5, 6, 16, 3, 0, 16, 0, 4, 18, 25, 13, 40, 9, 18, 11, 6, 37, 3, 26, 47, 38, 2, 5, 30, 30, 44, 46, 13, 32, 0, 31, 0, 32, 46, 9, 28, 6, 14, 8, 29, 0, 1, 45, 21, 34, 8, 31, 27, 36, 1, 33, 13, 23, 10, 24, 24, 25, 41, 42, 30, 26, 37, 50, 43, 47, 12, 30, 40, 2, 44, 22, 0, 35, 15, 6, 12, 50, 2, 47, 13, 15, 20, 12, 0, 29, 19, 4, 9, 43, 49, 26, 5, 2, 38, 47, 37, 6, 4, 28, 30, 10, 20, 14, 14, 38, 29, 30, 12, 39, 11, 34, 12, 30, 11, 33, 32, 8, 5, 14, 39, 33, 15, 12, 9, 18, 41, 50, 49, 43, 29, 35, 5, 35, 11, 14, 39, 18, 41, 2, 43, 39, 39, 24, 11, 26, 29, 38, 49, 22, 21, 2, 30, 16, 50, 0, 37, 33, 10, 48, 5, 24, 23, 3, 47, 9, 34, 27, 11, 45, 22, 1, 44, 6]
[20, 48, 8, 24, 4, 6, 49, 22, 18, 5, 14, 19, 47, 42, 4, 35, 30, 6, 30, 45, 41, 48, 2, 14, 15, 29, 22, 23, 48, 26, 9, 38, 46, 31, 30, 10, 30, 43, 24, 26, 8, 14, 7, 37, 45, 34, 18, 44, 18, 42, 12, 26, 34, 7, 1, 0, 10, 1, 25, 37, 10, 5, 10, 43, 12, 42, 30, 41, 32, 20, 2, 1, 45, 50, 11, 41, 48, 40, 32, 28, 46, 22, 41, 28, 33, 27, 16, 0, 19, 7, 21, 7, 9, 37, 2, 37, 36, 42, 18, 34, 30, 24, 35, 3, 41, 30, 45, 38, 30, 41, 36, 5, 44, 29, 20, 21, 37, 31, 0, 10, 39, 6, 24, 21, 28, 37, 19, 33, 44, 43, 20, 35, 13, 34, 38, 20, 27, 45, 38, 19, 29, 18, 41, 10, 37, 21, 34, 24, 22, 37, 26, 47, 31, 7, 41, 32, 22, 11, 4, 43, 48, 23, 10, 12, 13, 2, 31, 44, 27, 18, 4, 48, 19, 15, 0, 18, 49, 6, 47, 39, 37, 38, 29, 14, 33, 34, 17]
[39, 38, 34, 42, 24, 37, 44, 8, 2, 29, 26, 28, 35, 18, 1, 32, 40, 25, 42, 19, 44, 28, 25, 24, 9, 32, 30, 16, 32, 27, 50, 13, 50, 22, 18, 42, 44, 19, 38, 47, 8, 28, 19, 21, 14, 40, 31, 6, 17, 41, 37, 49, 8, 39, 45, 10, 0, 8, 3, 50, 6, 40, 34, 3, 23, 38, 18, 24, 43, 36, 19, 18, 30, 22, 34, 5, 0, 2, 15, 33, 2, 31, 17, 35, 7, 14, 8, 41, 49, 33, 28, 0, 10, 10, 46, 32, 17, 20, 16, 18, 21, 49, 46, 21, 30, 36, 27, 7, 15, 27, 15, 20, 22, 50, 38, 48, 40, 31, 11, 1, 47, 24, 4, 22, 9, 34, 14, 33, 29, 16, 32, 31, 5, 16, 0, 43, 44, 24, 14, 6, 42, 19, 44, 48, 32, 17, 38, 37, 30, 50, 11, 20, 32, 21, 31, 25, 39, 12, 29, 45, 14, 2, 10, 15, 16, 2, 43, 49, 46, 45, 16, 41, 8, 4, 10, 45, 27, 37, 44, 22, 39, 27, 30, 30, 7, 4, 11]
[27, 9, 1, 39, 15, 8, 6, 39, 48, 48, 43, 46, 12, 4, 33, 0, 34, 18, 24, 31, 45, 5, 10, 27, 2, 28, 46, 30, 27, 48, 44, 37, 48, 9, 41, 24, 47, 33, 50, 11, 6, 11, 6, 36, 26, 44, 20, 13, 5, 49, 25, 10, 12, 29, 21, 1, 8, 0, 33, 46, 41, 50, 18, 43, 13, 6, 47, 5, 38, 16, 16, 13, 44, 36, 6, 7, 24, 13, 30, 26, 16, 23, 50, 38, 23, 42, 43, 8, 6, 32, 3, 30, 16, 44, 15, 4, 35, 2, 21, 3, 44, 37, 16, 37, 36, 12, 7, 22, 48, 16, 19, 12, 28, 32, 41, 23, 9, 18, 29, 20, 32, 24, 25, 45, 19, 16, 31, 4, 20, 30, 24, 4, 31, 41, 18, 30, 50, 30, 30, 36, 40, 9, 22, 26, 22, 36, 30, 31, 14, 39, 10, 34, 41, 44, 5, 29, 33, 18, 30, 37, 13, 17, 41, 42, 50, 25, 36, 45, 1, 19, 45, 16, 35, 40, 22, 17, 37, 37, 14, 49, 48, 20, 32, 4, 33, 13, 7]
[42, 41, 26, 10, 7, 2, 24, 15, 35, 17, 40, 9, 32, 46, 10, 23, 49, 23, 26, 15, 1, 48, 50, 7, 1, 38, 47, 38, 46, 34, 35, 24, 3, 38, 7, 41, 34, 12, 35, 29, 19, 49, 25, 10, 32, 44, 16, 27, 47, 16, 26, 23, 47, 16, 34, 25, 3, 33, 0, 38, 45, 34, 35, 31, 9, 20, 47, 25, 37, 45, 24, 3, 41, 46, 28, 27, 10, 47, 10, 8, 24, 6, 37, 46, 0, 0, 30, 19, 29, 45, 0, 10, 19, 19, 25, 37, 6, 27, 11, 47, 31, 20, 23, 18, 44, 44, 25, 8, 36, 3, 48, 31, 49, 16, 11, 10, 28, 48, 44, 28, 9, 49, 19, 42, 50, 45, 15, 29, 16, 29, 10, 30, 27, 8, 26, 32, 34, 4, 21, 36, 50, 35, 30, 3, 2, 37, 9, 18, 24, 45, 33, 33, 7, 16, 49, 35, 44, 23, 6, 3, 7, 42, 26, 32, 10, 15, 34, 35, 10, 48, 39, 47, 11, 6, 47, 46, 40, 39, 5, 50, 0, 45, 0, 10, 2, 8, 8]
[10, 32, 18, 14, 19, 12, 33, 10, 7, 4, 31, 8, 6, 16, 6, 3, 8, 6, 3, 50, 9, 17, 42, 9, 20, 11, 35, 46, 25, 7, 37, 40, 20, 3, 18, 40, 20, 39, 22, 19, 8, 50, 16, 35, 6, 15, 14, 7, 42, 34, 8, 14, 12, 1, 8, 37, 50, 46, 38, 0, 12, 18, 20, 20, 15, 28, 17, 10, 25, 48, 36, 13, 16, 42, 41, 0, 36, 42, 31, 40, 44, 34, 3, 10, 18, 44, 28, 24, 34, 31, 25, 0, 4, 35, 3, 26, 43, 20, 20, 34, 24, 24, 43, 5, 32, 1, 45, 28, 21, 50, 18, 32, 32, 10, 31, 42, 48, 16, 3, 34, 46, 2, 11, 14, 40, 49, 23, 46, 12, 10, 10, 45, 13, 16, 13, 8, 3, 34, 19, 1, 4, 27, 42, 39, 19, 5, 22, 21, 33, 35, 25, 29, 18, 16, 19, 36, 12, 41, 24, 3, 37, 37, 23, 3, 34, 24, 18, 8, 11, 7, 25, 45, 25, 20, 42, 23, 30, 1, 27, 24, 36, 31, 22, 20, 43, 23, 49]
[33, 38, 0, 37, 12, 26, 14, 26, 28, 3, 18, 34, 4, 49, 18, 32, 48, 42, 17, 38, 8, 13, 45, 8, 9, 4, 20, 43, 0, 9, 44, 42, 43, 7, 28, 8, 27, 19, 1, 28, 34, 10, 44, 30, 16, 37, 23, 10, 18, 20, 12, 18, 25, 17, 31, 10, 6, 41, 45, 12, 0, 46, 17, 20, 14, 8, 0, 40, 12, 21, 32, 20, 29, 30, 17, 27, 34, 15, 29, 12, 12, 3, 5, 8, 35, 33, 44, 18, 46, 8, 10, 3, 8, 40, 47, 43, 41, 39, 26, 40, 5, 8, 14, 28, 6, 3, 29, 35, 35, 21, 18, 21, 41, 7, 22, 35, 15, 14, 32, 23, 22, 19, 22, 5, 35, 47, 27, 27, 29, 23, 39, 3, 19, 8, 11, 40, 31, 50, 44, 39, 47, 31, 22, 42, 35, 41, 46, 8, 11, 38, 49, 46, 24, 49, 5, 38, 2, 2, 4, 5, 28, 19, 36, 8, 44, 11, 45, 38, 22, 31, 2, 42, 10, 21, 1, 7, 23, 26, 49, 9, 48, 50, 13, 44, 50, 38, 18]
[31, 30, 7, 49, 30, 17, 48, 49, 8, 27, 3, 46, 22, 7, 21, 4, 35, 5, 13, 8, 26, 44, 50, 31, 36, 29, 26, 22, 48, 29, 32, 36, 19, 16, 13, 18, 12, 45, 31, 15, 41, 20, 43, 50, 17, 4, 19, 49, 49, 47, 38, 24, 13, 11, 27, 5, 40, 50, 34, 18, 46, 0, 37, 41, 15, 42, 5, 36, 48, 11, 37, 9, 46, 22, 37, 40, 18, 17, 21, 4, 2, 49, 43, 38, 14, 33, 45, 1, 10, 17, 48, 6, 45, 19, 35, 12, 44, 38, 20, 16, 30, 4, 36, 14, 50, 23, 23, 44, 40, 43, 25, 44, 20, 32, 22, 33, 7, 24, 47, 8, 36, 41, 16, 16, 9, 33, 20, 39, 41, 43, 40, 15, 38, 1, 46, 49, 15, 30, 37, 9, 2, 9, 8, 43, 31, 36, 15, 44, 33, 24, 45, 36, 16, 13, 28, 28, 3, 7, 50, 42, 3, 48, 4, 10, 26, 36, 24, 38, 31, 41, 1, 18, 41, 16, 3, 9, 34, 17, 6, 2, 41, 43, 35, 40, 4, 48, 7]
[1, 50, 11, 22, 29, 38, 42, 39, 24, 4, 16, 5, 11, 41, 8, 15, 33, 4, 49, 9, 37, 36, 23, 35, 6, 41, 23, 9, 1, 17, 19, 41, 0, 25, 16, 38, 9, 11, 21, 0, 3, 18, 46, 29, 21, 0, 22, 4, 4, 40, 13, 35, 28, 1, 36, 10, 34, 18, 35, 20, 17, 37, 0, 17, 30, 28, 29, 9, 35, 13, 34, 16, 21, 31, 14, 42, 8, 41, 7, 7, 32, 40, 27, 18, 23, 36, 26, 17, 38, 47, 25, 19, 11, 9, 11, 19, 26, 24, 33, 33, 6, 13, 5, 22, 27, 44, 48, 2, 0, 35, 48, 20, 19, 39, 45, 27, 2, 30, 31, 19, 50, 45, 24, 29, 23, 47, 1, 41, 16, 42, 41, 13, 22, 41, 49, 35, 36, 24, 22, 47, 36, 6, 50, 19, 49, 18, 27, 34, 34, 33, 0, 0, 6, 35, 13, 18, 46, 50, 5, 29, 39, 37, 20, 39, 17, 48, 24, 24, 47, 26, 5, 37, 48, 36, 25, 0, 14, 25, 34, 17, 15, 15, 41, 5, 45, 44, 40]
[49, 32, 21, 24, 48, 15, 37, 28, 39, 14, 19, 47, 15, 34, 33, 7, 12, 2, 4, 50, 0, 25, 38, 22, 49, 12, 31, 49, 11, 22, 29, 21, 41, 32, 4, 39, 35, 24, 29, 11, 6, 11, 43, 22, 32, 13, 32, 0, 32, 43, 50, 3, 24, 43, 1, 43, 3, 43, 31, 20, 20, 41, 17, 0, 12, 38, 44, 13, 30, 9, 48, 34, 27, 16, 43, 19, 28, 18, 8, 37, 37, 20, 30, 25, 2, 2, 10, 18, 46, 11, 7, 16, 50, 17, 9, 18, 25, 48, 6, 3, 32, 5, 13, 23, 27, 36, 15, 29, 8, 5, 30, 43, 46, 5, 27, 40, 36, 46, 43, 48, 29, 2, 21, 31, 20, 36, 38, 45, 27, 1, 15, 39, 6, 50, 16, 11, 40, 23, 4, 39, 15, 11, 39, 9, 40, 24, 27, 15, 35, 44, 10, 6, 25, 23, 7, 32, 45, 11, 23, 8, 14, 49, 30, 30, 0, 41, 10, 8, 15, 41, 25, 29, 4, 36, 35, 23, 20, 45, 38, 36, 12, 40, 0, 41, 25, 25, 31]
[36, 9, 39, 32, 38, 44, 27, 38, 8, 24, 34, 31, 12, 50, 3, 20, 34, 20, 4, 2, 6, 19, 3, 40, 36, 46, 40, 42, 28, 7, 34, 40, 26, 27, 33, 40, 20, 50, 29, 36, 46, 11, 23, 15, 8, 33, 19, 4, 32, 44, 41, 15, 8, 17, 33, 12, 23, 13, 9, 15, 14, 15, 30, 12, 0, 1, 2, 32, 42, 12, 47, 22, 33, 27, 40, 1, 19, 24, 29, 29, 14, 44, 46, 50, 7, 15, 35, 0, 15, 24, 14, 43, 17, 47, 47, 13, 42, 47, 4, 32, 28, 34, 32, 37, 6, 33, 35, 16, 16, 29, 8, 46, 41, 46, 31, 26, 24, 30, 33, 22, 41, 29, 30, 30, 13, 47, 23, 39, 31, 26, 38, 6, 48, 49, 19, 33, 36, 48, 32, 29, 11, 1, 40, 48, 18, 18, 6, 39, 37, 28, 9, 8, 9, 18, 2, 37, 19, 25, 10, 19, 16, 24, 48, 24, 11, 44, 29, 6, 45, 47, 7, 25, 16, 10, 43, 15, 45, 50, 18, 36, 14, 16, 4, 38, 47, 24, 20]
[21, 7, 24, 36, 14, 46, 8, 47, 34, 43, 17, 26, 16, 5, 7, 34, 16, 27, 13, 37, 39, 7, 19, 50, 26, 12, 34, 23, 17, 5, 0, 20, 24, 40, 27, 19, 12, 1, 48, 50, 28, 5, 24, 21, 7, 12, 34, 7, 42, 37, 9, 49, 21, 49, 13, 42, 38, 6, 20, 28, 8, 42, 28, 38, 1, 0, 30, 1, 0, 46, 1, 12, 14, 29, 7, 21, 6, 15, 21, 10, 25, 46, 2, 34, 1, 3, 13, 50, 12, 27, 40, 46, 16, 35, 47, 21, 0, 47, 22, 38, 46, 8, 1, 5, 26, 47, 19, 16, 50, 23, 49, 45, 37, 2, 5, 16, 14, 28, 16, 30, 35, 31, 48, 3, 31, 2, 13, 50, 1, 30, 32, 9, 39, 50, 35, 19, 41, 5, 8, 7, 50, 33, 31, 29, 10, 8, 43, 9, 26, 1, 1, 20, 42, 49, 9, 7, 3, 13, 12, 39, 18, 7, 41, 21, 18, 19, 46, 0, 37, 25, 2, 40, 32, 16, 17, 39, 37, 24, 26, 15, 5, 23, 47, 1, 5, 3, 38]
[3, 29, 42, 44, 21, 33, 15, 31, 26, 6, 5, 48, 15, 11, 50, 19, 9, 43, 3, 31, 29, 11, 34, 32, 29, 36, 31, 29, 34, 23, 2, 38, 38, 15, 1, 37, 44, 42, 22, 28, 21, 14, 38, 26, 49, 27, 5, 3, 2, 20, 44, 31, 45, 24, 23, 30, 18, 47, 47, 17, 0, 5, 29, 44, 2, 30, 0, 9, 40, 32, 39, 30, 35, 50, 29, 22, 0, 34, 16, 27, 36, 30, 11, 6, 43, 9, 27, 46, 1, 7, 20, 10, 19, 6, 1, 30, 6, 34, 27, 4, 18, 5, 0, 10, 48, 36, 37, 37, 39, 21, 12, 6, 50, 10, 31, 47, 42, 32, 2, 36, 45, 48, 10, 44, 50, 16, 31, 14, 11, 45, 29, 33, 16, 3, 0, 2, 49, 24, 24, 11, 15, 4, 43, 21, 21, 20, 18, 21, 13, 39, 1, 32, 34, 20, 40, 24, 32, 8, 24, 34, 49, 39, 16, 32, 19, 38, 18, 37, 4, 29, 47, 43, 25, 23, 16, 39, 47, 45, 34, 31, 39, 25, 39, 50, 34, 44, 43]
[1, 21, 1, 37, 1, 44, 28, 45, 11, 8, 40, 6, 28, 10, 7, 6, 37, 43, 28, 5, 30, 26, 48, 36, 3, 1, 33, 0, 9, 20, 30, 4, 9, 31, 8, 7, 30, 21, 41, 40, 30, 46, 45, 22, 50, 36, 2, 40, 11, 32, 6, 23, 26, 4, 10, 41, 24, 5, 25, 10, 40, 36, 9, 13, 32, 1, 9, 0, 37, 24, 4, 41, 29, 40, 43, 38, 4, 49, 37, 49, 49, 34, 46, 50, 21, 49, 20, 30, 22, 6, 15, 47, 33, 39, 12, 19, 1, 2, 16, 16, 5, 14, 6, 7, 7, 31, 26, 25, 34, 40, 30, 41, 4, 48, 40, 25, 8, 40, 26, 2, 17, 8, 17, 7, 5, 26, 22, 12, 30, 15, 34, 48, 39, 45, 1, 13, 47, 29, 45, 23, 46, 25, 17, 44, 5, 22, 31, 0, 0, 44, 6, 29, 13, 43, 34, 29, 31, 24, 31, 11, 3, 22, 43, 6, 44, 7, 31, 47, 23, 19, 17, 9, 28, 9, 41, 13, 10, 37, 38, 45, 25, 5, 22, 28, 40, 17, 4]
[14, 43, 19, 37, 37, 34, 9, 37, 28, 5, 48, 27, 20, 19, 39, 35, 18, 10, 4, 18, 6, 30, 46, 12, 9, 23, 26, 11, 11, 44, 40, 6, 27, 21, 40, 27, 24, 29, 18, 15, 49, 4, 3, 1, 44, 3, 47, 48, 48, 3, 32, 4, 27, 44, 24, 32, 43, 38, 37, 25, 12, 48, 35, 30, 42, 0, 40, 37, 0, 0, 7, 7, 30, 26, 23, 43, 17, 2, 31, 17, 34, 8, 8, 13, 21, 24, 5, 23, 49, 18, 7, 37, 0, 5, 9, 26, 16, 14, 22, 48, 4, 25, 8, 35, 39, 17, 3, 2, 26, 25, 25, 5, 39, 7, 11, 16, 3, 5, 13, 8, 6, 22, 42, 43, 18, 25, 47, 31, 47, 6, 21, 43, 34, 48, 28, 8, 39, 47, 38, 27, 36, 38, 45, 43, 44, 20, 0, 8, 50, 36, 28, 50, 45, 33, 20, 25, 15, 18, 33, 29, 20, 18, 21, 23, 44, 50, 44, 46, 7, 17, 9, 2, 12, 8, 8, 46, 12, 31, 43, 11, 20, 5, 45, 31, 11, 6, 42]
[50, 30, 22, 6, 10, 39, 25, 5, 26, 45, 15, 21, 39, 33, 2, 38, 43, 3, 48, 29, 47, 14, 43, 26, 31, 1, 43, 21, 17, 28, 19, 50, 41, 33, 44, 21, 1, 38, 50, 13, 48, 30, 41, 5, 5, 24, 2, 16, 40, 9, 37, 14, 20, 19, 24, 20, 36, 16, 45, 48, 21, 11, 13, 9, 12, 46, 32, 24, 0, 0, 30, 22, 36, 1, 48, 5, 3, 4, 43, 16, 31, 42, 18, 26, 18, 7, 37, 32, 50, 43, 36, 1, 44, 25, 33, 45, 26, 11, 2, 37, 10, 23, 15, 20, 40, 7, 21, 37, 32, 50, 27, 1, 38, 17, 3, 33, 1, 26, 14, 14, 31, 24, 40, 19, 10, 15, 19, 30, 34, 30, 8, 45, 0, 38, 48, 37, 24, 28, 34, 45, 43, 48, 32, 46, 1, 24, 22, 40, 39, 3, 28, 30, 37, 0, 20, 5, 6, 21, 47, 26, 50, 42, 44, 0, 25, 50, 30, 28, 20, 5, 5, 49, 5, 40, 0, 39, 47, 0, 47, 3, 10, 18, 44, 37, 2, 46, 1]
[6, 31, 28, 0, 49, 40, 44, 35, 8, 33, 14, 9, 50, 48, 6, 38, 47, 11, 3, 48, 16, 6, 32, 45, 20, 36, 17, 31, 49, 1, 33, 23, 42, 49, 31, 30, 19, 31, 43, 40, 36, 1, 14, 7, 35, 40, 31, 31, 24, 0, 38, 32, 0, 13, 25, 2, 19, 16, 24, 36, 32, 37, 34, 48, 47, 1, 39, 4, 7, 30, 0, 0, 44, 9, 46, 27, 11, 24, 41, 8, 19, 50, 5, 0, 16, 24, 26, 27, 18, 31, 27, 7, 48, 33, 44, 42, 24, 39, 4, 26, 12, 22, 9, 16, 43, 21, 44, 16, 15, 40, 3, 12, 32, 23, 25, 7, 33, 5, 50, 36, 0, 26, 48, 37, 12, 26, 13, 8, 16, 7, 2, 1, 16, 48, 35, 46, 17, 16, 16, 2, 20, 30, 15, 16, 17, 2, 27, 4, 5, 32, 29, 13, 8, 20, 6, 48, 35, 37, 34, 16, 29, 35, 21, 19, 30, 2, 1, 33, 41, 16, 24, 35, 40, 21, 2, 37, 40, 31, 24, 1, 31, 25, 17, 33, 4, 3, 18]
[43, 16, 4, 36, 3, 17, 39, 49, 36, 31, 3, 1, 46, 46, 17, 24, 7, 15, 40, 2, 12, 36, 49, 35, 9, 14, 28, 37, 5, 14, 20, 11, 0, 35, 47, 15, 42, 14, 43, 19, 43, 15, 13, 16, 17, 29, 45, 42, 17, 35, 32, 43, 14, 26, 41, 1, 18, 13, 3, 13, 20, 9, 16, 34, 22, 12, 30, 41, 7, 22, 0, 0, 17, 44, 9, 16, 33, 37, 37, 14, 46, 12, 48, 12, 35, 50, 3, 16, 15, 34, 15, 7, 45, 6, 29, 20, 13, 26, 7, 43, 2, 15, 10, 46, 5, 3, 27, 9, 16, 27, 31, 16, 8, 38, 4, 19, 45, 9, 39, 0, 32, 47, 38, 11, 48, 2, 42, 25, 18, 24, 23, 4, 13, 18, 43, 46, 15, 12, 36, 17, 48, 43, 33, 37, 47, 23, 36, 21, 29, 17, 33, 5, 35, 0, 45, 49, 50, 26, 34, 29, 29, 6, 46, 27, 27, 44, 36, 9, 3, 5, 12, 30, 0, 27, 33, 8, 17, 41, 44, 16, 9, 46, 31, 24, 48, 26, 26]
