N1,N2,...,Nx
[2, 10, 2, 9, 6, 33, 13, 2, 35, 40, 28, 31, 34, 2, 8, 42, 46, 29, 9, 15, 21, 5, 21, 48, 14, 19, 12, 44, 24, 24, 24, 25, 49, 36, 16, 27, 19, 37, 17, 21, 49, 0, 24, 19, 2, 1, 23, 44, 23, 28, 49, 44, 34, 14, 48, 40, 26, 12, 26, 13, 32, 15, 45, 16, 13, 39, 22, 32, 6, 32, 0, 50, 12, 2, 34, 9, 19, 2, 8, 17, 11, 28, 32, 35, 28, 50, 8, 25, 35, 26, 18, 28, 1, 21, 34, 17, 3, 35, 42, 29, 50, 2, 42, 20, 1, 26, 47, 35, 9, 8, 17, 12, 20, 21, 6, 12, 49, 21, 18, 3, 3, 3, 40, 48, 15, 47, 4, 6, 30, 35, 9, 8]
[21, 47, 14, 23, 7, 5, 8, 12, 38, 43, 47, 26, 4, 22, 30, 49, 38, 20, 16, 15, 32, 43, 4, 0, 9, 22, 41, 27, 36, 16, 39, 40, 42, 24, 44, 24, 36, 35, 4, 39, 45, 36, 4, 5, 2, 36, 17, 35, 20, 7, 32, 8, 38, 25, 2, 34, 10, 27, 18, 16, 32, 46, 27, 33, 7, 37, 27, 43, 24, 23, 50, 0, 26, 26, 32, 19, 1, 10, 47, 7, 11, 41, 23, 40, 2, 23, 18, 28, 13, 43, 10, 17, 15, 26, 9, 26, 35, 36, 45, 9, 49, 40, 29, 46, 29, 47, 1, 20, 11, 20, 49, 41, 27, 4, 45, 49, 32, 32, 42, 32, 16, 32, 11, 33, 31, 23, 28, 33, 27, 35, 0, 35]
[29, 49, 10, 10, 43, 20, 19, 38, 39, 8, 2, 41, 40, 15, 0, 16, 12, 29, 19, 30, 22, 32, 9, 38, 31, 21, 38, 29, 21, 14, 39, 43, 33, 12, 50, 4, 17, 19, 41, 25, 12, 14, 28, 39, 27, 23, 49, 14, 2, 31, 20, 27, 27, 25, 45, 29, 27, 2, 25, 10, 10, 25, 26, 43, 30, 30, 22, 35, 18, 4, 12, 26, 0, 47, 48, 45, 27, 8, 30, 18, 42, 43, 31, 15, 8, 27, 7, 5, 31, 38, 9, 46, 9, 14, 9, 33, 34, 29, 49, 34, 18, 28, 45, 37, 42, 33, 20, 12, 23, 21, 42, 18, 29, 28, 13, 1, 30, 16, 21, 43, 4, 42, 35, 43, 35, 2, 3, 17, 26, 28, 8, 45]
[16, 37, 21, 29, 30, 9, 48, 18, 37, 24, 32, 22, 29, 35, 6, 11, 22, 32, 27, 4, 8, 14, 16, 48, 7, 20, 22, 40, 5, 37, 9, 9, 14, 42, 36, 12, 31, 24, 46, 40, 16, 46, 20, 45, 16, 17, 0, 46, 8, 25, 4, 28, 5, 17, 3, 19, 2, 9, 22, 40, 36, 47, 36, 9, 17, 4, 20, 41, 35, 34, 2, 26, 47, 0, 23, 16, 28, 23, 39, 20, 8, 36, 39, 23, 45, 50, 28, 29, 28, 44, 6, 16, 23, 25, 34, 2, 12, 17, 2, 48, 26, 23, 31, 46, 22, 21, 7, 3, 4, 30, 2, 13, 26, 44, 8, 8, 31, 49, 45, 26, 10, 33, 3, 14, 34, 30, 2, 33, 13, 49, 32, 17]
[29, 21, 47, 19, 31, 20, 49, 47, 10, 15, 31, 44, 50, 41, 19, 8, 6, 33, 25, 23, 43, 45, 24, 21, 44, 9, 45, 46, 0, 42, 43, 39, 40, 2, 37, 21, 47, 19, 43, 0, 49, 40, 35, 26, 24, 12, 22, 49, 3, 43, 19, 30, 10, 48, 37, 31, 31, 0, 21, 29, 24, 44, 33, 16, 45, 45, 48, 16, 33, 30, 34, 32, 48, 23, 0, 13, 6, 20, 11, 5, 8, 43, 23, 17, 5, 26, 9, 23, 14, 10, 12, 15, 40, 3, 3, 14, 37, 21, 11, 31, 27, 35, 20, 15, 23, 21, 34, 47, 47, 41, 39, 4, 15, 7, 31, 33, 39, 49, 29, 18, 15, 16, 36, 9, 46, 2, 17, 25, 18, 50, 20, 24]
[3, 7, 26, 5, 11, 33, 20, 37, 6, 33, 41, 14, 45, 23, 12, 45, 11, 0, 7, 46, 30, 15, 36, 29, 49, 24, 23, 21, 5, 29, 39, 49, 22, 35, 46, 39, 5, 16, 8, 22, 35, 45, 5, 16, 26, 11, 34, 35, 11, 3, 22, 7, 37, 26, 17, 19, 0, 46, 22, 49, 10, 4, 36, 33, 24, 28, 25, 0, 9, 7, 9, 19, 45, 16, 13, 0, 27, 30, 6, 19, 35, 9, 16, 32, 50, 32, 6, 47, 46, 47, 19, 35, 13, 39, 9, 50, 22, 24, 40, 41, 40, 26, 5, 9, 26, 15, 20, 37, 38, 3, 18, 14, 44, 30, 39, 11, 37, 30, 42, 24, 21, 45, 35, 44, 23, 32, 20, 26, 49, 29, 47, 14]
[38, 34, 12, 18, 29, 23, 5, 50, 50, 32, 5, 21, 8, 45, 14, 7, 45, 12, 19, 18, 28, 10, 4, 31, 15, 4, 12, 14, 2, 2, 8, 26, 42, 21, 36, 45, 47, 33, 44, 31, 3, 40, 50, 37, 33, 40, 41, 40, 11, 36, 21, 38, 18, 11, 32, 1, 48, 5, 29, 36, 29, 12, 49, 20, 30, 16, 2, 16, 36, 35, 19, 1, 27, 28, 6, 27, 0, 5, 14, 21, 34, 45, 32, 14, 37, 49, 2, 4, 46, 41, 21, 28, 27, 9, 24, 27, 29, 21, 48, 29, 26, 17, 8, 36, 6, 34, 24, 49, 30, 43, 4, 50, 8, 49, 35, 11, 46, 46, 42, 22, 1, 45, 9, 4, 37, 31, 5, 48, 5, 13, 40, 15]
[12, 3, 48, 37, 40, 44, 34, 19, 1, 30, 11, 12, 15, 14, 50, 16, 43, 17, 31, 5, 33, 47, 15, 13, 1, 2, 25, 40, 10, 37, 50, 4, 49, 40, 45, 46, 40, 24, 26, 4, 35, 33, 14, 14, 10, 4, 32, 49, 24, 49, 32, 34, 44, 9, 1, 23, 5, 14, 25, 14, 16, 32, 41, 29, 38, 5, 24, 32, 26, 48, 2, 10, 8, 23, 20, 30, 5, 0, 19, 46, 25, 4, 9, 42, 10, 15, 27, 28, 47, 49, 49, 41, 28, 6, 6, 8, 17, 23, 7, 25, 7, 48, 6, 21, 14, 14, 8, 26, 21, 50, 45, 9, 7, 36, 26, 37, 4, 1, 21, 50, 28, 46, 2, 11, 14, 14, 40, 44, 37, 47, 4, 18]
[21, 12, 17, 14, 18, 7, 14, 15, 6, 24, 45, 32, 23, 32, 5, 7, 31, 17, 47, 26, 14, 47, 39, 41, 19, 31, 42, 1, 16, 23, 24, 50, 40, 18, 35, 44, 38, 37, 0, 17, 17, 40, 13, 13, 19, 6, 9, 3, 27, 33, 23, 24, 30, 42, 35, 47, 43, 28, 16, 44, 38, 40, 29, 1, 24, 10, 29, 43, 32, 19, 8, 47, 30, 39, 11, 6, 14, 19, 0, 50, 49, 4, 8, 10, 43, 18, 43, 17, 19, 38, 43, 2, 43, 8, 44, 11, 42, 38, 32, 45, 47, 40, 42, 44, 13, 27, 49, 6, 14, 36, 11, 11, 10, 20, 41, 25, 21, 24, 22, 35, 45, 50, 12, 28, 6, 30, 44, 1, 4, 35, 31, 35]
[48, 41, 40, 33, 11, 6, 50, 38, 32, 35, 23, 32, 12, 37, 6, 20, 40, 12, 14, 3, 37, 39, 20, 11, 9, 26, 32, 35, 50, 11, 26, 23, 14, 45, 21, 25, 37, 20, 19, 24, 1, 20, 1, 39, 14, 19, 8, 12, 37, 6, 32, 25, 9, 2, 15, 40, 19, 15, 41, 48, 31, 35, 11, 48, 16, 43, 25, 41, 38, 35, 17, 7, 18, 20, 5, 19, 21, 46, 50, 0, 47, 2, 45, 1, 12, 20, 5, 11, 11, 40, 46, 17, 39, 8, 37, 12, 49, 32, 16, 37, 18, 6, 31, 30, 4, 23, 46, 2, 48, 41, 39, 46, 10, 33, 44, 12, 5, 15, 48, 39, 13, 30, 11, 12, 3, 21, 27, 0, 28, 22, 19, 49]
[49, 24, 50, 16, 36, 48, 12, 48, 34, 26, 0, 38, 14, 1, 7, 47, 39, 16, 38, 14, 31, 12, 11, 50, 27, 40, 42, 24, 37, 6, 47, 17, 49, 8, 29, 19, 21, 38, 39, 36, 17, 30, 44, 31, 33, 9, 31, 37, 32, 31, 11, 24, 36, 18, 48, 10, 25, 13, 6, 15, 41, 35, 42, 37, 3, 46, 16, 32, 30, 1, 11, 11, 42, 8, 8, 35, 34, 25, 49, 47, 0, 18, 11, 48, 48, 42, 46, 42, 20, 44, 11, 26, 39, 19, 1, 35, 32, 46, 6, 39, 40, 49, 45, 17, 13, 27, 13, 31, 23, 10, 49, 38, 20, 16, 35, 23, 29, 37, 33, 18, 3, 49, 8, 50, 16, 46, 13, 39, 38, 6, 29, 8]
[25, 9, 38, 11, 35, 37, 14, 21, 4, 48, 23, 11, 18, 6, 11, 48, 22, 42, 42, 28, 34, 34, 17, 19, 5, 35, 5, 24, 1, 25, 33, 3, 6, 19, 17, 34, 6, 2, 28, 44, 19, 4, 2, 3, 2, 44, 9, 1, 1, 42, 32, 18, 11, 22, 37, 19, 2, 38, 31, 35, 40, 12, 49, 23, 49, 34, 11, 11, 25, 24, 28, 41, 43, 36, 43, 9, 45, 4, 4, 2, 18, 0, 40, 6, 24, 3, 39, 29, 7, 45, 5, 34, 17, 15, 38, 41, 22, 23, 40, 49, 29, 30, 11, 9, 16, 21, 8, 47, 18, 16, 16, 0, 42, 31, 25, 33, 40, 41, 22, 49, 38, 31, 36, 7, 44, 18, 26, 42, 42, 48, 27, 0]
[19, 14, 18, 24, 13, 35, 14, 41, 11, 37, 31, 17, 13, 16, 16, 10, 29, 22, 6, 30, 22, 12, 42, 3, 50, 11, 36, 39, 44, 21, 50, 50, 12, 34, 17, 36, 31, 49, 36, 47, 28, 47, 5, 22, 37, 6, 38, 11, 0, 41, 31, 15, 36, 2, 50, 19, 30, 6, 23, 9, 20, 30, 11, 13, 26, 41, 30, 19, 43, 11, 32, 23, 31, 39, 23, 16, 32, 9, 8, 45, 11, 40, 0, 15, 30, 27, 31, 8, 31, 34, 45, 35, 27, 32, 33, 28, 10, 19, 20, 32, 7, 2, 1, 48, 45, 23, 16, 10, 24, 30, 29, 34, 9, 38, 37, 15, 46, 19, 2, 5, 40, 47, 12, 2, 25, 25, 50, 46, 17, 34, 47, 22]
[38, 35, 40, 22, 11, 32, 35, 30, 36, 27, 33, 28, 1, 13, 42, 11, 5, 34, 23, 36, 37, 45, 47, 21, 12, 15, 47, 32, 12, 3, 45, 6, 41, 33, 38, 46, 43, 44, 22, 18, 44, 18, 17, 16, 19, 13, 41, 25, 45, 10, 23, 30, 50, 22, 15, 5, 27, 48, 16, 47, 1, 45, 39, 49, 19, 27, 50, 37, 17, 9, 35, 40, 15, 23, 17, 32, 14, 42, 10, 1, 48, 6, 15, 0, 45, 36, 33, 39, 37, 24, 43, 5, 16, 0, 14, 47, 22, 12, 26, 45, 11, 5, 13, 0, 24, 3, 11, 2, 11, 49, 49, 40, 32, 8, 24, 4, 19, 26, 17, 3, 7, 12, 30, 18, 41, 24, 22, 47, 42, 36, 41, 41]
[5, 21, 47, 36, 18, 2, 15, 9, 45, 37, 30, 45, 26, 22, 22, 49, 10, 14, 33, 2, 47, 44, 46, 46, 46, 31, 37, 4, 33, 4, 10, 37, 6, 36, 50, 11, 19, 2, 47, 5, 42, 1, 27, 34, 44, 33, 3, 11, 24, 28, 29, 0, 9, 21, 3, 13, 11, 19, 7, 21, 6, 41, 48, 39, 17, 21, 28, 32, 37, 3, 28, 2, 8, 45, 5, 50, 37, 10, 43, 12, 48, 24, 30, 45, 0, 30, 16, 1, 2, 37, 24, 41, 46, 5, 35, 0, 40, 30, 41, 25, 41, 20, 19, 47, 15, 38, 39, 37, 34, 13, 9, 6, 21, 8, 40, 29, 7, 21, 14, 47, 41, 41, 30, 23, 30, 44, 23, 43, 3, 1, 45, 17]
[41, 8, 21, 20, 42, 11, 5, 2, 3, 42, 16, 19, 49, 48, 30, 16, 22, 23, 17, 5, 25, 27, 7, 48, 31, 2, 30, 31, 12, 1, 45, 29, 23, 5, 9, 16, 15, 27, 42, 32, 24, 33, 20, 21, 5, 20, 26, 35, 48, 4, 10, 25, 10, 36, 8, 14, 41, 33, 7, 44, 41, 46, 39, 30, 14, 11, 6, 26, 3, 46, 50, 23, 27, 50, 26, 32, 49, 15, 18, 20, 42, 3, 27, 36, 30, 0, 31, 25, 25, 29, 35, 5, 12, 27, 3, 39, 50, 20, 29, 47, 7, 27, 19, 31, 43, 34, 36, 11, 14, 32, 47, 8, 9, 0, 41, 32, 27, 22, 50, 4, 19, 37, 21, 10, 10, 7, 42, 28, 40, 47, 30, 16]
[31, 24, 41, 24, 47, 43, 19, 33, 11, 45, 9, 50, 15, 31, 46, 23, 0, 30, 47, 26, 39, 50, 19, 44, 40, 47, 47, 31, 40, 49, 10, 18, 16, 25, 25, 49, 15, 25, 46, 23, 32, 26, 0, 13, 38, 48, 48, 33, 28, 35, 39, 32, 3, 42, 6, 30, 2, 3, 39, 34, 24, 10, 12, 0, 13, 47, 43, 6, 37, 40, 8, 18, 7, 28, 9, 6, 2, 27, 43, 5, 46, 39, 31, 33, 16, 31, 0, 36, 36, 49, 22, 47, 10, 13, 13, 44, 18, 48, 4, 48, 7, 13, 10, 35, 26, 45, 18, 39, 9, 10, 37, 15, 41, 8, 9, 38, 25, 32, 31, 15, 2, 0, 6, 37, 27, 5, 37, 32, 3, 46, 40, 7]
[38, 25, 2, 48, 19, 17, 23, 40, 29, 4, 14, 15, 32, 19, 32, 15, 22, 23, 15, 41, 34, 36, 25, 8, 13, 48, 40, 29, 35, 50, 26, 13, 41, 32, 7, 4, 39, 11, 39, 2, 8, 35, 12, 26, 13, 44, 37, 44, 46, 18, 5, 11, 15, 17, 7, 44, 50, 5, 42, 4, 31, 49, 32, 29, 5, 19, 49, 46, 47, 5, 25, 28, 5, 29, 23, 47, 4, 28, 17, 11, 42, 29, 8, 39, 1, 25, 36, 0, 42, 19, 36, 20, 14, 0, 48, 0, 23, 39, 45, 11, 36, 12, 34, 42, 46, 34, 40, 27, 29, 1, 23, 17, 13, 16, 9, 38, 16, 3, 33, 13, 45, 3, 7, 27, 38, 33, 2, 26, 12, 30, 38, 28]
[37, 14, 40, 24, 16, 50, 24, 15, 14, 8, 11, 38, 24, 11, 38, 21, 48, 19, 16, 40, 19, 8, 50, 36, 38, 3, 4, 25, 3, 1, 6, 30, 24, 14, 14, 18, 39, 4, 19, 44, 32, 17, 2, 44, 7, 37, 23, 40, 47, 17, 26, 7, 42, 33, 31, 14, 45, 28, 35, 43, 5, 12, 26, 23, 3, 21, 47, 50, 27, 35, 35, 13, 31, 28, 14, 46, 46, 47, 19, 11, 20, 7, 31, 37, 2, 25, 36, 42, 0, 20, 39, 5, 34, 32, 5, 45, 19, 39, 8, 40, 34, 3, 39, 39, 6, 31, 7, 31, 4, 24, 46, 32, 6, 46, 8, 20, 45, 45, 13, 36, 4, 30, 26, 40, 5, 4, 27, 42, 33, 3, 38, 7]
[14, 44, 49, 14, 22, 4, 18, 4, 6, 22, 14, 37, 16, 39, 16, 31, 32, 22, 2, 36, 31, 34, 27, 18, 50, 48, 11, 26, 0, 2, 6, 13, 32, 5, 20, 49, 41, 14, 2, 28, 16, 14, 21, 49, 41, 19, 25, 18, 40, 44, 23, 40, 27, 41, 12, 13, 43, 30, 39, 29, 39, 29, 8, 29, 47, 44, 37, 48, 41, 2, 26, 43, 38, 44, 10, 47, 41, 49, 38, 40, 44, 45, 34, 24, 37, 29, 49, 19, 20, 0, 5, 26, 20, 32, 44, 15, 27, 6, 36, 1, 39, 3, 12, 20, 27, 10, 22, 45, 36, 25, 37, 9, 14, 50, 19, 35, 37, 2, 22, 27, 39, 38, 14, 10, 13, 20, 24, 11, 44, 26, 22, 50]
[19, 10, 30, 29, 25, 7, 49, 1, 5, 29, 14, 41, 1, 31, 37, 26, 40, 3, 32, 39, 21, 25, 32, 48, 12, 47, 42, 44, 15, 44, 16, 10, 26, 4, 11, 26, 14, 42, 18, 49, 37, 34, 39, 0, 25, 39, 38, 38, 31, 10, 7, 47, 44, 0, 19, 47, 2, 42, 9, 15, 27, 21, 24, 47, 15, 17, 45, 40, 39, 17, 18, 10, 9, 6, 12, 19, 21, 49, 43, 46, 11, 5, 45, 43, 24, 35, 22, 36, 39, 5, 0, 19, 49, 42, 3, 46, 15, 44, 26, 12, 19, 17, 8, 43, 31, 35, 9, 26, 2, 14, 21, 40, 29, 35, 48, 16, 6, 38, 48, 36, 39, 40, 32, 23, 20, 6, 39, 50, 23, 33, 46, 44]
[44, 8, 43, 39, 11, 24, 20, 6, 49, 17, 45, 12, 20, 23, 0, 15, 43, 29, 9, 0, 44, 39, 40, 12, 16, 1, 9, 24, 18, 34, 46, 37, 7, 6, 22, 21, 37, 28, 18, 5, 9, 46, 6, 27, 13, 28, 37, 33, 22, 34, 11, 36, 7, 16, 6, 42, 47, 44, 36, 19, 10, 19, 35, 16, 7, 43, 36, 19, 20, 24, 28, 17, 46, 16, 15, 35, 28, 41, 2, 17, 26, 34, 35, 5, 41, 5, 47, 20, 5, 26, 19, 0, 1, 2, 27, 15, 22, 5, 1, 41, 28, 9, 18, 48, 29, 41, 19, 48, 32, 21, 12, 49, 30, 50, 25, 26, 2, 39, 27, 49, 35, 29, 47, 29, 31, 22, 38, 32, 42, 10, 12, 41]
[34, 40, 47, 48, 32, 37, 33, 2, 32, 38, 37, 21, 18, 8, 19, 38, 22, 41, 37, 5, 21, 46, 25, 32, 20, 32, 45, 1, 1, 29, 9, 3, 19, 17, 12, 13, 5, 17, 1, 28, 31, 17, 14, 17, 24, 27, 2, 42, 14, 44, 17, 8, 40, 30, 17, 10, 34, 38, 23, 4, 1, 14, 42, 15, 3, 26, 40, 43, 0, 4, 1, 15, 9, 23, 40, 13, 27, 28, 43, 39, 39, 17, 27, 16, 46, 12, 10, 14, 34, 20, 49, 1, 0, 4, 34, 39, 36, 6, 50, 45, 36, 43, 13, 49, 13, 35, 48, 22, 28, 20, 19, 46, 38, 31, 45, 29, 2, 33, 32, 19, 3, 16, 24, 34, 13, 11, 45, 30, 14, 34, 32, 0]
[36, 12, 29, 28, 35, 37, 3, 38, 6, 1, 4, 3, 19, 43, 23, 5, 38, 30, 41, 24, 39, 20, 1, 36, 22, 48, 9, 20, 37, 19, 4, 18, 43, 2, 8, 23, 38, 41, 37, 4, 14, 25, 17, 43, 47, 8, 43, 42, 31, 21, 49, 18, 12, 14, 0, 8, 14, 50, 40, 21, 6, 48, 26, 0, 2, 32, 23, 14, 32, 22, 21, 26, 14, 25, 3, 39, 9, 6, 8, 8, 19, 15, 32, 0, 5, 27, 13, 0, 32, 32, 42, 2, 4, 0, 14, 2, 28, 36, 12, 50, 47, 39, 25, 44, 19, 47, 4, 38, 49, 35, 11, 30, 49, 12, 46, 12, 20, 23, 0, 40, 33, 42, 3, 10, 18, 21, 17, 41, 3, 49, 47, 21]
[25, 20, 3, 25, 48, 17, 45, 2, 36, 43, 25, 1, 35, 2, 49, 13, 12, 24, 3, 32, 49, 20, 38, 2, 10, 50, 7, 5, 45, 43, 33, 43, 0, 6, 42, 44, 41, 7, 38, 16, 21, 33, 19, 15, 50, 31, 32, 35, 42, 20, 17, 16, 8, 22, 20, 24, 13, 50, 14, 22, 7, 29, 18, 36, 7, 39, 38, 32, 2, 26, 34, 9, 9, 34, 3, 9, 24, 6, 44, 37, 1, 38, 33, 14, 35, 3, 13, 48, 5, 44, 3, 27, 34, 14, 0, 1, 50, 23, 23, 39, 4, 37, 38, 25, 16, 7, 43, 39, 30, 7, 18, 23, 4, 5, 3, 42, 15, 39, 31, 25, 24, 47, 14, 20, 21, 16, 38, 41, 9, 40, 13, 25]
[40, 21, 43, 45, 42, 20, 6, 17, 46, 5, 25, 26, 2, 16, 27, 27, 50, 28, 42, 31, 19, 49, 48, 5, 15, 16, 49, 10, 43, 41, 35, 8, 47, 41, 12, 43, 40, 32, 34, 5, 18, 50, 16, 32, 16, 12, 47, 36, 15, 41, 32, 23, 31, 35, 20, 11, 12, 49, 48, 18, 16, 13, 9, 9, 34, 8, 18, 49, 4, 39, 17, 26, 33, 2, 14, 50, 27, 8, 11, 12, 35, 41, 28, 47, 0, 39, 44, 0, 45, 15, 46, 15, 39, 2, 1, 0, 42, 0, 22, 24, 21, 28, 12, 28, 40, 35, 9, 27, 45, 50, 32, 48, 47, 11, 33, 15, 36, 33, 39, 14, 24, 12, 42, 23, 25, 26, 36, 34, 44, 43, 15, 10]
[42, 27, 8, 42, 19, 14, 48, 48, 50, 25, 50, 20, 24, 0, 34, 28, 11, 11, 1, 42, 11, 22, 48, 14, 31, 27, 16, 38, 9, 25, 17, 30, 45, 36, 34, 50, 19, 17, 49, 50, 31, 27, 5, 27, 29, 18, 3, 42, 24, 24, 16, 29, 38, 6, 12, 5, 47, 32, 36, 23, 30, 2, 20, 39, 37, 3, 14, 44, 30, 5, 3, 35, 34, 12, 37, 22, 29, 17, 42, 49, 32, 22, 10, 22, 40, 50, 18, 23, 19, 27, 15, 22, 36, 28, 50, 42, 0, 22, 37, 48, 3, 33, 43, 27, 30, 24, 46, 13, 28, 35, 31, 6, 8, 13, 30, 10, 0, 43, 21, 18, 8, 49, 10, 43, 30, 18, 38, 45, 30, 39, 25, 12]
[41, 37, 31, 37, 42, 9, 40, 2, 47, 24, 11, 46, 49, 23, 15, 40, 21, 7, 15, 22, 25, 44, 28, 11, 1, 44, 42, 36, 20, 38, 8, 16, 43, 8, 34, 33, 6, 6, 37, 20, 40, 7, 37, 11, 15, 16, 33, 20, 17, 28, 31, 31, 14, 27, 32, 10, 29, 46, 30, 35, 30, 43, 32, 40, 17, 45, 18, 16, 24, 49, 35, 36, 29, 17, 21, 24, 21, 23, 38, 32, 46, 23, 19, 12, 30, 20, 48, 39, 39, 6, 44, 5, 6, 36, 23, 0, 22, 0, 30, 40, 44, 41, 45, 36, 40, 50, 37, 9, 24, 16, 46, 13, 21, 24, 44, 43, 4, 8, 8, 28, 34, 9, 12, 17, 27, 39, 7, 2, 21, 19, 33, 1]
[19, 17, 9, 37, 13, 26, 17, 48, 6, 44, 2, 49, 30, 36, 47, 22, 29, 32, 8, 30, 47, 19, 7, 37, 11, 13, 10, 42, 9, 48, 27, 48, 35, 34, 26, 40, 0, 16, 11, 0, 26, 32, 49, 17, 35, 33, 5, 4, 10, 33, 0, 47, 23, 29, 23, 2, 3, 3, 9, 38, 30, 0, 24, 19, 0, 42, 8, 37, 2, 25, 42, 45, 49, 2, 11, 40, 48, 7, 32, 16, 6, 40, 20, 26, 41, 29, 4, 45, 8, 36, 26, 1, 50, 12, 23, 22, 37, 30, 0, 12, 3, 39, 19, 49, 4, 23, 25, 44, 7, 40, 1, 31, 41, 3, 18, 32, 31, 1, 36, 15, 19, 49, 35, 26, 24, 50, 31, 33, 20, 19, 33, 43]
[9, 3, 32, 16, 17, 43, 31, 10, 27, 10, 28, 3, 25, 36, 13, 9, 21, 32, 4, 41, 48, 8, 31, 19, 17, 0, 32, 19, 34, 27, 42, 9, 29, 17, 1, 45, 46, 49, 30, 15, 46, 50, 41, 36, 47, 49, 12, 16, 43, 47, 22, 31, 31, 3, 41, 31, 28, 29, 26, 50, 11, 6, 6, 25, 10, 44, 38, 43, 39, 31, 29, 9, 34, 48, 31, 41, 29, 25, 45, 37, 39, 49, 32, 45, 25, 47, 48, 11, 40, 1, 12, 41, 45, 50, 39, 24, 48, 40, 12, 0, 39, 6, 24, 17, 50, 45, 29, 23, 44, 33, 43, 39, 45, 8, 19, 18, 2, 43, 19, 43, 19, 6, 50, 35, 24, 12, 42, 1, 25, 46, 44, 19]
[48, 50, 0, 20, 18, 40, 6, 35, 2, 23, 35, 33, 46, 47, 16, 16, 41, 23, 8, 35, 46, 0, 50, 43, 10, 7, 18, 32, 23, 0, 42, 14, 1, 7, 41, 17, 10, 31, 2, 26, 35, 15, 14, 27, 6, 22, 47, 22, 44, 8, 44, 1, 26, 6, 16, 38, 12, 42, 20, 33, 28, 6, 41, 27, 35, 38, 4, 13, 21, 32, 50, 49, 18, 26, 27, 40, 26, 7, 47, 18, 40, 29, 7, 11, 41, 7, 7, 36, 34, 39, 19, 28, 36, 47, 4, 21, 3, 44, 3, 39, 0, 11, 27, 34, 0, 37, 11, 18, 28, 18, 27, 12, 6, 6, 33, 47, 27, 40, 44, 26, 3, 46, 17, 49, 28, 41, 33, 44, 15, 13, 46, 17]
[31, 24, 12, 15, 32, 20, 22, 34, 32, 41, 15, 35, 17, 20, 44, 44, 24, 3, 22, 46, 40, 1, 17, 19, 36, 18, 21, 2, 43, 23, 11, 3, 25, 44, 26, 28, 6, 46, 41, 41, 49, 30, 0, 10, 26, 45, 42, 50, 14, 28, 34, 13, 14, 30, 11, 9, 4, 45, 42, 43, 12, 31, 39, 32, 49, 20, 29, 43, 20, 0, 2, 40, 28, 23, 35, 26, 17, 48, 40, 6, 49, 30, 2, 5, 20, 27, 13, 12, 3, 3, 17, 9, 43, 39, 37, 28, 33, 41, 39, 6, 11, 0, 22, 25, 15, 47, 2, 45, 12, 18, 38, 36, 48, 6, 36, 9, 26, 11, 24, 15, 6, 8, 24, 21, 25, 22, 29, 30, 48, 22, 44, 31]
[32, 20, 42, 22, 5, 37, 9, 5, 24, 49, 45, 44, 23, 38, 12, 35, 16, 47, 22, 16, 20, 39, 38, 15, 6, 0, 19, 41, 10, 40, 14, 7, 32, 3, 14, 39, 27, 28, 36, 19, 37, 46, 50, 27, 24, 28, 0, 12, 40, 4, 31, 5, 0, 7, 6, 18, 37, 21, 17, 22, 46, 41, 21, 5, 28, 32, 43, 47, 42, 40, 42, 29, 45, 31, 20, 5, 8, 6, 42, 31, 45, 11, 1, 13, 19, 19, 10, 34, 39, 12, 8, 18, 13, 25, 38, 12, 43, 45, 19, 24, 27, 22, 0, 15, 27, 44, 10, 8, 49, 7, 5, 30, 40, 41, 23, 46, 37, 0, 48, 39, 1, 36, 25, 36, 16, 36, 20, 28, 32, 7, 2, 8]
[45, 13, 30, 43, 4, 29, 16, 21, 10, 22, 9, 27, 33, 30, 33, 4, 21, 10, 44, 22, 31, 18, 11, 14, 9, 22, 26, 3, 46, 45, 41, 37, 18, 48, 26, 26, 29, 19, 5, 49, 48, 35, 5, 18, 28, 23, 6, 26, 9, 48, 49, 36, 10, 27, 0, 5, 13, 28, 39, 50, 39, 28, 33, 25, 33, 22, 3, 39, 41, 22, 20, 46, 37, 46, 15, 9, 36, 21, 44, 30, 17, 9, 48, 0, 47, 31, 35, 42, 39, 20, 43, 48, 49, 44, 25, 28, 27, 36, 49, 17, 34, 25, 15, 0, 29, 22, 23, 2, 30, 13, 14, 10, 14, 42, 2, 19, 0, 15, 32, 32, 47, 19, 7, 16, 20, 15, 41, 21, 43, 5, 41, 46]
[0, 40, 45, 10, 11, 11, 10, 27, 23, 30, 1, 40, 18, 8, 36, 12, 14, 10, 45, 4, 11, 12, 46, 16, 25, 34, 22, 33, 22, 32, 8, 6, 9, 19, 18, 44, 4, 45, 28, 24, 41, 28, 33, 7, 28, 14, 3, 43, 22, 21, 35, 33, 2, 26, 14, 15, 36, 0, 19, 43, 25, 16, 15, 36, 25, 3, 33, 32, 12, 28, 1, 29, 42, 22, 23, 26, 6, 14, 13, 4, 13, 16, 45, 24, 15, 43, 26, 46, 6, 27, 31, 29, 13, 19, 16, 40, 30, 40, 4, 50, 0, 15, 27, 29, 0, 26, 33, 8, 16, 19, 14, 37, 38, 28, 24, 28, 6, 24, 36, 1, 44, 47, 40, 16, 29, 15, 25, 21, 38, 37, 28, 20]
