N1,N2,...,Nx
[47, 26, 20, 12, 19, 16, 25, 7, 39, 3, 31, 11, 50, 44, 33, 25, 25, 50, 36, 24, 4, 9, 50, 38, 12, 8, 25, 31, 34, 24, 44, 20, 43, 15, 18, 19, 26, 29, 49, 43, 39, 4, 27, 21, 12, 5, 3, 43, 29, 5, 10, 0, 35, 3, 38, 0, 37, 9, 37, 29, 46, 26, 41, 10, 12, 49, 40, 4, 8, 14, 38, 34, 8, 40, 38, 39, 44, 49, 17, 35, 30, 16, 26, 1, 44, 16, 1, 48, 0, 50, 50, 17, 45, 30, 21, 3, 0, 34, 31, 36, 4, 11, 19, 50, 1]
[20, 14, 17, 22, 28, 20, 41, 48, 41, 45, 23, 2, 49, 30, 19, 34, 47, 18, 3, 28, 50, 32, 1, 17, 24, 5, 13, 32, 30, 25, 8, 1, 5, 49, 35, 18, 24, 4, 37, 3, 17, 22, 5, 42, 22, 23, 42, 27, 19, 8, 0, 39, 23, 1, 1, 45, 38, 37, 24, 36, 5, 38, 17, 1, 0, 1, 3, 34, 25, 47, 49, 48, 12, 1, 37, 46, 24, 0, 41, 15, 45, 0, 22, 49, 34, 3, 32, 48, 50, 0, 17, 50, 35, 10, 35, 33, 17, 23, 43, 11, 22, 28, 36, 33, 15]
[5, 32, 42, 27, 16, 9, 8, 44, 41, 16, 32, 20, 1, 7, 27, 22, 49, 5, 23, 24, 38, 15, 9, 42, 46, 49, 13, 22, 8, 17, 49, 13, 47, 43, 37, 26, 34, 37, 18, 3, 30, 40, 0, 39, 40, 17, 39, 27, 30, 20, 12, 13, 14, 50, 36, 28, 13, 34, 46, 19, 38, 34, 36, 9, 13, 23, 11, 14, 19, 39, 46, 49, 1, 30, 40, 46, 21, 49, 9, 3, 5, 13, 6, 13, 46, 34, 41, 2, 50, 17, 0, 31, 4, 13, 25, 47, 24, 41, 14, 24, 43, 17, 22, 14, 38]
[42, 46, 50, 34, 24, 34, 37, 35, 14, 44, 7, 37, 48, 16, 13, 22, 12, 47, 33, 19, 11, 22, 23, 27, 14, 19, 48, 15, 30, 38, 47, 29, 41, 50, 36, 9, 13, 16, 11, 32, 15, 39, 6, 48, 3, 49, 23, 36, 37, 45, 10, 21, 10, 39, 41, 47, 30, 46, 45, 41, 45, 7, 3, 5, 30, 39, 5, 23, 30, 47, 35, 35, 44, 37, 3, 37, 18, 48, 24, 35, 0, 40, 16, 39, 41, 30, 39, 49, 17, 50, 31, 0, 29, 39, 17, 21, 40, 4, 32, 25, 28, 50, 47, 29, 46]
[1, 49, 16, 6, 26, 43, 27, 32, 24, 32, 24, 35, 18, 25, 36, 32, 1, 28, 8, 50, 0, 20, 24, 27, 18, 33, 1, 24, 21, 8, 30, 38, 49, 30, 33, 16, 30, 45, 35, 1, 13, 45, 37, 1, 20, 27, 5, 21, 49, 20, 36, 29, 33, 25, 24, 46, 13, 49, 37, 12, 5, 14, 17, 3, 39, 10, 41, 16, 19, 33, 14, 37, 45, 47, 13, 47, 34, 26, 45, 46, 35, 49, 48, 7, 7, 14, 1, 46, 45, 35, 4, 29, 0, 29, 34, 26, 41, 9, 29, 27, 34, 19, 16, 11, 10]
[26, 19, 35, 34, 39, 42, 6, 35, 33, 3, 24, 28, 35, 13, 45, 32, 2, 12, 39, 42, 29, 44, 47, 49, 12, 15, 25, 40, 37, 11, 41, 13, 0, 29, 8, 21, 29, 22, 38, 29, 14, 11, 10, 14, 2, 14, 1, 12, 38, 30, 23, 46, 3, 33, 22, 0, 43, 1, 26, 7, 34, 31, 49, 12, 40, 50, 35, 14, 24, 27, 14, 26, 1, 39, 49, 12, 13, 16, 21, 1, 50, 24, 22, 48, 44, 49, 37, 27, 30, 10, 13, 39, 29, 0, 19, 9, 9, 21, 0, 45, 8, 33, 7, 3, 19]
[16, 33, 24, 46, 5, 39, 19, 47, 16, 41, 11, 2, 6, 33, 10, 4, 43, 7, 3, 50, 19, 39, 4, 0, 6, 5, 35, 1, 33, 32, 50, 8, 19, 50, 46, 36, 15, 47, 46, 38, 39, 18, 44, 34, 25, 4, 17, 44, 15, 20, 34, 38, 4, 5, 32, 17, 39, 3, 6, 50, 21, 27, 18, 43, 22, 42, 6, 12, 8, 6, 23, 20, 12, 16, 23, 17, 6, 37, 41, 44, 46, 36, 35, 32, 2, 38, 41, 30, 21, 35, 25, 17, 34, 19, 0, 5, 39, 12, 33, 9, 29, 19, 4, 3, 45]
[45, 43, 29, 15, 50, 2, 9, 25, 42, 32, 13, 47, 29, 23, 2, 42, 36, 8, 25, 43, 23, 37, 33, 23, 4, 27, 20, 13, 48, 27, 18, 13, 38, 6, 2, 40, 3, 29, 30, 47, 20, 7, 29, 26, 49, 47, 30, 43, 23, 25, 47, 34, 26, 30, 45, 29, 4, 2, 12, 15, 18, 25, 49, 6, 31, 40, 44, 2, 30, 18, 38, 23, 35, 24, 9, 35, 26, 49, 0, 12, 10, 13, 28, 25, 8, 31, 23, 17, 3, 33, 47, 21, 26, 9, 5, 0, 17, 15, 19, 32, 44, 28, 26, 45, 32]
[31, 36, 16, 34, 2, 11, 22, 30, 36, 25, 31, 48, 40, 13, 3, 12, 20, 28, 46, 17, 33, 28, 40, 29, 7, 47, 24, 30, 13, 13, 20, 34, 6, 10, 32, 4, 13, 26, 22, 1, 21, 50, 22, 10, 7, 5, 42, 8, 37, 35, 44, 39, 0, 43, 32, 8, 15, 27, 35, 24, 20, 10, 24, 34, 35, 18, 6, 29, 32, 10, 35, 8, 29, 3, 22, 9, 35, 34, 42, 36, 3, 41, 9, 18, 2, 41, 42, 29, 0, 17, 24, 40, 41, 9, 39, 17, 0, 4, 32, 19, 41, 15, 44, 12, 18]
[50, 15, 43, 25, 24, 30, 15, 49, 23, 27, 44, 7, 22, 34, 25, 35, 5, 14, 28, 2, 8, 46, 25, 9, 41, 34, 21, 0, 15, 44, 47, 10, 48, 46, 12, 13, 4, 47, 24, 11, 41, 12, 20, 43, 10, 7, 13, 17, 12, 17, 39, 37, 24, 1, 39, 14, 23, 30, 14, 38, 2, 12, 3, 3, 9, 39, 38, 22, 22, 37, 44, 13, 7, 45, 29, 29, 48, 40, 39, 1, 17, 18, 34, 46, 21, 35, 0, 44, 34, 23, 41, 4, 9, 21, 12, 15, 4, 0, 7, 37, 43, 46, 23, 46, 43]
[6, 46, 48, 24, 24, 1, 6, 6, 33, 31, 48, 33, 7, 36, 22, 17, 24, 47, 47, 47, 4, 37, 18, 16, 20, 5, 10, 13, 45, 40, 33, 47, 44, 40, 27, 47, 11, 38, 39, 45, 49, 14, 0, 6, 1, 27, 26, 50, 50, 43, 4, 16, 15, 28, 48, 12, 9, 14, 32, 19, 1, 4, 24, 18, 48, 8, 25, 2, 5, 47, 12, 35, 49, 25, 5, 40, 3, 5, 9, 11, 7, 39, 2, 15, 43, 32, 34, 26, 31, 43, 14, 32, 29, 0, 33, 19, 32, 7, 0, 10, 4, 0, 39, 5, 12]
[40, 17, 49, 20, 4, 2, 27, 12, 16, 16, 13, 24, 49, 19, 23, 31, 12, 21, 19, 16, 1, 27, 22, 38, 37, 14, 33, 10, 22, 41, 8, 19, 8, 24, 8, 32, 14, 27, 14, 43, 1, 30, 50, 17, 16, 5, 29, 14, 15, 13, 31, 22, 26, 43, 27, 9, 1, 20, 28, 30, 43, 32, 9, 11, 40, 23, 41, 11, 33, 21, 33, 45, 8, 25, 15, 10, 40, 11, 8, 5, 10, 42, 19, 37, 45, 24, 31, 43, 36, 11, 24, 25, 27, 45, 9, 32, 19, 37, 10, 0, 6, 44, 42, 16, 27]
[1, 4, 19, 34, 45, 22, 42, 38, 15, 32, 45, 29, 25, 17, 44, 48, 38, 23, 19, 15, 38, 7, 9, 31, 11, 44, 34, 26, 27, 13, 39, 15, 25, 28, 39, 49, 16, 4, 49, 14, 36, 43, 2, 39, 6, 8, 8, 35, 48, 28, 9, 49, 32, 44, 22, 30, 27, 9, 5, 29, 12, 42, 43, 23, 25, 2, 30, 22, 43, 27, 26, 40, 36, 40, 38, 43, 31, 34, 14, 29, 28, 38, 49, 6, 39, 22, 13, 0, 4, 22, 43, 28, 34, 8, 29, 44, 41, 43, 4, 6, 0, 23, 45, 12, 24]
[48, 50, 40, 11, 39, 24, 7, 45, 40, 9, 40, 15, 33, 1, 2, 16, 13, 30, 6, 2, 44, 41, 27, 12, 48, 18, 26, 36, 23, 45, 5, 20, 47, 10, 39, 10, 41, 42, 22, 8, 19, 39, 22, 21, 0, 35, 16, 27, 25, 32, 30, 4, 14, 43, 5, 46, 21, 25, 4, 48, 3, 26, 14, 38, 39, 27, 26, 8, 18, 3, 1, 9, 43, 43, 36, 46, 35, 46, 18, 20, 15, 11, 37, 44, 49, 18, 11, 9, 11, 28, 17, 50, 19, 33, 19, 28, 15, 46, 0, 44, 23, 0, 11, 27, 44]
[35, 42, 50, 42, 23, 8, 30, 3, 9, 0, 10, 25, 49, 10, 18, 19, 7, 5, 17, 26, 28, 40, 42, 13, 25, 11, 15, 17, 34, 47, 46, 29, 26, 32, 20, 27, 17, 24, 29, 30, 7, 13, 44, 32, 28, 13, 50, 26, 44, 43, 33, 50, 47, 30, 11, 33, 9, 17, 34, 19, 39, 19, 35, 7, 19, 47, 8, 9, 41, 49, 28, 30, 33, 13, 12, 15, 0, 44, 34, 27, 11, 37, 50, 26, 50, 50, 1, 18, 19, 36, 22, 47, 16, 7, 4, 26, 44, 23, 39, 42, 45, 11, 0, 38, 43]
[36, 44, 45, 41, 26, 49, 40, 16, 7, 31, 23, 21, 22, 49, 26, 43, 40, 6, 49, 35, 12, 8, 23, 47, 45, 39, 45, 31, 40, 13, 29, 7, 41, 38, 39, 12, 37, 39, 36, 19, 15, 22, 40, 11, 19, 7, 20, 22, 47, 29, 3, 21, 38, 30, 48, 23, 31, 14, 12, 39, 10, 46, 32, 0, 45, 28, 32, 10, 37, 10, 21, 0, 10, 16, 46, 13, 13, 14, 24, 25, 34, 8, 28, 5, 19, 33, 5, 31, 50, 33, 14, 29, 11, 3, 3, 45, 12, 46, 5, 16, 12, 27, 38, 0, 11]
[40, 6, 49, 32, 30, 37, 0, 34, 8, 31, 29, 0, 6, 33, 50, 20, 9, 29, 1, 12, 35, 20, 15, 2, 32, 42, 15, 19, 2, 30, 42, 22, 18, 26, 46, 49, 45, 38, 11, 22, 14, 36, 13, 31, 15, 0, 22, 0, 38, 0, 12, 0, 20, 9, 7, 40, 15, 23, 39, 12, 5, 11, 49, 42, 34, 35, 10, 37, 32, 40, 8, 23, 40, 26, 38, 45, 27, 39, 45, 49, 39, 26, 46, 5, 10, 20, 48, 7, 1, 15, 38, 46, 10, 19, 45, 32, 18, 43, 12, 27, 24, 44, 43, 11, 0]
